id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,^fplAdv*xPts,^defAdv*xPts,^attAdv*xPts,^avgAdv*xPts,fplAdv_nxtGWs,defAdv_nxtGWs,attAdv_nxtGWs,#OfMatches_nxtGWs,tot_xPts,gw27Pts,gw28Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
76,Kieffer,Moore,FWD,BOU,14,vv,"Moore (FWD, vv)",1.8,0.0,1.1124,1.7922000000000002,0.0,1.9776000000000002,1.8849,2,0,5,3,3.3372,0,0,0,0,?
643,Max,Aarons,DEF,BOU,23,vv,"Aarons (DEF, vv)",1.6,0.0,0.9888,1.5930666666666666,1.5381333333333334,0.0,1.5656,2,1,0,3,2.9664,0,0,0,0,?
81,Joe,Rothwell,MID,BOU,13,vv,"Rothwell (MID, vv)",1.2,0.0,0.7416,1.1948,0.0,1.3184,1.2566,2,0,5,3,2.2248,0,0,0,0,?
62,Jaidon,Anthony,MID,BOU,3,vv,"Anthony (MID, vv)",1.0,0.0,0.618,0.9956666666666667,0.0,1.0986666666666667,1.04717,2,0,5,3,1.854,0,0,0,0,?
87,Hamed,Traorè,MID,BOU,3,vv,"Hamed Traorè (MID, vv)",1.0,0.0,0.618,0.9956666666666667,0.0,1.0986666666666667,1.04717,2,0,5,3,1.854,0,0,0,0,?
69,James,Hill,DEF,BOU,2,vv,"Hill (DEF, vv)",1.0,0.0,0.618,0.9956666666666667,0.9613333333333334,0.0,0.9785,2,1,0,3,1.854,0,0,0,0,?
607,Ionuț,Radu,GKP,BOU,2,vv,"Radu (GKP, vv)",1.0,0.0,0.618,0.9956666666666667,0.9613333333333334,0.0,0.9785,2,1,0,3,1.854,0,0,0,0,?
75,Chris,Mepham,DEF,BOU,4,vv,"Mepham (DEF, vv)",0.7,0.0,0.4326,0.6969666666666667,0.6729333333333334,0.0,0.68495,2,1,0,3,1.2978,0,0,0,0,?
67,Siriki,Dembélé,MID,BOU,0,?,"Siriki (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,5,3,0.0,0,0,0,0,?
68,Ryan,Fredericks,DEF,BOU,0,?,"Fredericks (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,3,0.0,0,0,0,0,?
71,Gavin,Kilkenny,MID,BOU,0,?,"Kilkenny (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,5,3,0.0,0,0,0,0,?
73,Jamal,Lowe,MID,BOU,0,?,"Lowe (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,5,3,0.0,0,0,0,0,?
74,Emiliano,Marcondes,MID,BOU,0,?,"Marcondes (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,5,3,0.0,0,0,0,0,?
79,Ben,Pearson,MID,BOU,0,?,"Pearson (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,5,3,0.0,0,0,0,0,?
80,Darren,Randolph,GKP,BOU,0,?,"Randolph (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,3,0.0,0,0,0,0,?
88,Mark,Travers,GKP,BOU,0,?,"Travers (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,3,0.0,0,0,0,0,?
619,Ben,Greenwood,DEF,BOU,0,?,"Greenwood (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,3,0.0,0,0,0,0,?
673,Tyler,Adams,MID,BOU,0,?,"Adams (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,5,3,0.0,0,0,0,0,?
802,Max,Kinsey-Wellings,DEF,BOU,0,?,"Kinsey-Wellings (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,3,0.0,0,0,0,0,?
811,Dominic,Sadi,MID,BOU,0,?,"Sadi (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,5,3,0.0,0,0,0,0,?
63,Philip,Billing,MID,BOU,49,vv,"Billing (MID, vv)",2.5,-0.4,1.3922,2.242988888888889,0.0,2.4750222222222225,2.35901,2,0,5,3,4.1766,0,0,0,0,?
117,Ivan,Toney,FWD,BRE,35,v,"Toney (FWD, v)",5.0,4.5,4.809,2.938833333333333,0.0,3.206,3.07242,-7,0,-6,2,9.618,0,0,0,0,?
101,Mark,Flekken,GKP,BRE,73,~,"Flekken (GKP, ~)",2.9,4.0,3.3202,2.029011111111111,1.6600999999999997,0.0,1.84456,-7,-9,0,2,6.6404,0,0,0,0,?
258,Neal,Maupay,FWD,BRE,70,~,"Maupay (FWD, ~)",3.0,3.8,3.3056,2.020088888888889,0.0,2.203733333333333,2.11191,-7,0,-6,2,6.6112,0,0,0,0,?
110,Christian,Nørgaard,MID,BRE,60,^^^,"Nørgaard (MID, ^^^)",2.5,3.0,2.691,1.6444999999999999,0.0,1.7939999999999998,1.71925,-7,0,-6,2,5.382,0,0,0,0,?
508,Sergio,Reguilón,DEF,BRE,36,^^^,"Reguilón (DEF, ^^^)",2.4,2.8,2.5528,1.5600444444444443,1.2764,0.0,1.41822,-7,-9,0,2,5.1056,0,0,0,0,?
105,Vitaly,Janelt,MID,BRE,61,~,"Janelt (MID, ~)",2.3,2.3,2.3,1.4055555555555554,0.0,1.5333333333333332,1.46944,-7,0,-6,2,4.6,0,0,0,0,?
114,Mads,Roerslev Rasmussen,DEF,BRE,40,~,"Roerslev (DEF, ~)",1.8,2.0,1.8764,1.1466888888888889,0.9381999999999999,0.0,1.04244,-7,-9,0,2,3.7528,0,0,0,0,?
107,Keane,Lewis-Potter,MID,BRE,47,~,"Lewis-Potter (MID, ~)",2.4,1.8,2.1708,1.3265999999999998,0.0,1.4471999999999998,1.3869,-7,0,-6,2,4.3416,0,0,0,0,?
106,Mathias,Jensen,MID,BRE,76,v,"Jensen (MID, v)",3.6,1.7,2.8742,1.7564555555555557,0.0,1.9161333333333332,1.83629,-7,0,-6,2,5.7484,0,0,0,0,?
96,Nathan,Collins,DEF,BRE,52,~,"Collins (DEF, ~)",2.5,1.7,2.1944,1.3410222222222221,1.0972,0.0,1.21911,-7,-9,0,2,4.3888,0,0,0,0,?
109,Ben,Mee,DEF,BRE,39,~,"Mee (DEF, ~)",2.4,1.7,2.1326,1.3032555555555556,1.0663,0.0,1.18478,-7,-9,0,2,4.2652,0,0,0,0,?
112,Ethan,Pinnock,DEF,BRE,59,~,"Pinnock (DEF, ~)",2.6,1.3,2.1034,1.2854111111111113,1.0517,0.0,1.16856,-7,-9,0,2,4.2068,0,0,0,0,?
98,Mikkel,Damsgaard,MID,BRE,22,~,"Damsgaard (MID, ~)",1.7,1.3,1.5472,0.945511111111111,0.0,1.0314666666666665,0.98849,-7,0,-6,2,3.0944,0,0,0,0,?
119,Yoane,Wissa,FWD,BRE,72,~,"Wissa (FWD, ~)",3.3,1.2,2.4978,1.526433333333333,0.0,1.6651999999999998,1.59582,-7,0,-6,2,4.9956,0,0,0,0,?
90,Kristoffer,Ajer,DEF,BRE,28,v,"Ajer (DEF, v)",1.6,0.8,1.2944,0.7910222222222222,0.6472,0.0,0.71911,-7,-9,0,2,2.5888,0,0,0,0,?
111,Frank,Onyeka,MID,BRE,24,~,"Onyeka (MID, ~)",1.3,0.7,1.0708,0.6543777777777777,0.0,0.7138666666666666,0.68412,-7,0,-6,2,2.1416,0,0,0,0,?
92,Shandon,Baptiste,MID,BRE,16,vv,"Baptiste (MID, vv)",1.8,0.5,1.3034,0.7965222222222221,0.0,0.8689333333333332,0.83273,-7,0,-6,2,2.6068,0,0,0,0,?
701,Saman,Ghoddos,MID,BRE,23,v,"Ghoddos (MID, v)",1.4,0.3,0.9798,0.5987666666666667,0.0,0.6532,0.62598,-7,0,-6,2,1.9596,0,0,0,0,?
120,Yegor,Yarmoliuk,MID,BRE,17,vv,"Yarmoliuk (MID, vv)",1.1,0.3,0.7944,0.4854666666666666,0.0,0.5296,0.50753,-7,0,-6,2,1.5888,0,0,0,0,?
99,Josh,Dasilva,MID,BRE,3,vv,"Dasilva (MID, vv)",1.0,0.2,0.6944,0.4243555555555555,0.0,0.4629333333333333,0.44364,-7,0,-6,2,1.3888,0,0,0,0,?
121,Mathias,Jorgensen,DEF,BRE,5,v,"Zanka (DEF, v)",0.8,0.2,0.5708,0.34882222222222214,0.2854,0.0,0.31711,-7,-9,0,2,1.1416,0,0,0,0,?
108,Bryan,Mbeumo,MID,BRE,87,vv,"Mbeumo (MID, vv)",5.8,0.0,3.5844,2.1904666666666666,0.0,2.3895999999999997,2.29003,-7,0,-6,2,7.1688,0,0,0,0,?
115,Kevin,Schade,MID,BRE,19,vv,"Schade (MID, vv)",3.8,0.0,2.3484,1.4351333333333331,0.0,1.5655999999999999,1.50037,-7,0,-6,2,4.6968,0,0,0,0,?
103,Rico,Henry,DEF,BRE,13,vv,"Henry (DEF, vv)",2.6,0.0,1.6068,0.9819333333333333,0.8033999999999999,0.0,0.89267,-7,-9,0,2,3.2136,0,0,0,0,?
116,Thomas,Strakosha,GKP,BRE,4,vv,"Strakosha (GKP, vv)",2.0,0.0,1.236,0.7553333333333333,0.618,0.0,0.68667,-7,-9,0,2,2.472,0,0,0,0,?
104,Aaron,Hickey,DEF,BRE,17,vv,"Hickey (DEF, vv)",1.9,0.0,1.1742,0.7175666666666666,0.5871,0.0,0.65233,-7,-9,0,2,2.3484,0,0,0,0,?
620,Michael,Olakigbe,MID,BRE,8,vv,"Olakigbe (MID, vv)",1.0,0.0,0.618,0.37766666666666665,0.0,0.412,0.39483,-7,0,-6,2,1.236,0,0,0,0,?
744,Myles,Peart-Harris,MID,BRE,3,vv,"Peart-Harris (MID, vv)",1.0,0.0,0.618,0.37766666666666665,0.0,0.412,0.39483,-7,0,-6,2,1.236,0,0,0,0,?
91,Ellery,Balcombe,GKP,BRE,0,?,"Balcombe (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-9,0,2,0.0,0,0,0,0,?
93,Mads,Bech Sørensen,DEF,BRE,0,?,"Bech (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-9,0,2,0.0,0,0,0,0,?
94,Mads,Bidstrup,MID,BRE,0,?,"Bidstrup (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-6,2,0.0,0,0,0,0,?
95,Sergi,Canós Tenés,MID,BRE,0,?,"Canós (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-6,2,0.0,0,0,0,0,?
97,Matthew,Cox,GKP,BRE,0,?,"Cox (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-9,0,2,0.0,0,0,0,0,?
100,Halil,Dervişoğlu,FWD,BRE,0,?,"Dervişoğlu (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-6,2,0.0,0,0,0,0,?
102,Charlie,Goode,DEF,BRE,0,?,"Goode (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-9,0,2,0.0,0,0,0,0,?
118,Ryan,Trevitt,MID,BRE,0,?,"Trevitt (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-6,2,0.0,0,0,0,0,?
684,Ethan,Brierley,MID,BRE,0,?,"Brierley (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-6,2,0.0,0,0,0,0,?
725,Ji-Soo,Kim,DEF,BRE,0,?,"Kim Ji-Soo (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-9,0,2,0.0,0,0,0,0,?
733,Valintino,Adedokun,DEF,BRE,0,?,"Adedokun (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-9,0,2,0.0,0,0,0,0,?
752,Vincent,Angelini,GKP,BRE,0,?,"Angelini (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-9,0,2,0.0,0,0,0,0,?
789,Hákon,Valdimarsson,GKP,BRE,0,?,"Valdimarsson (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-9,0,2,0.0,0,0,0,0,?
797,Benjamin,Fredrick,DEF,BRE,0,?,"Fredrick (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-9,0,2,0.0,0,0,0,0,?
200,David Datro,Fofana,FWD,BUR,21,vv,"D.D.Fofana (FWD, vv)",4.2,4.2,4.2,3.5,0.0,3.5,3.5,-3,0,-3,2,8.4,0,0,0,0,?
660,Wilson,Odobert,MID,BUR,53,v,"Odobert (MID, v)",3.1,2.6,2.909,2.4241666666666664,0.0,2.4241666666666664,2.42417,-3,0,-3,2,5.818,0,0,0,0,?
596,James,Trafford,GKP,BUR,68,~,"Trafford (GKP, ~)",2.6,1.8,2.2944,1.912,1.5295999999999998,0.0,1.7208,-3,-6,0,2,4.5888,0,0,0,0,?
475,Sander,Berge,MID,BUR,50,~,"Berge (MID, ~)",2.0,1.8,1.9236,1.603,0.0,1.603,1.603,-3,0,-3,2,3.8472,0,0,0,0,?
173,Dara,O'Shea,DEF,BUR,42,^,"O'Shea (DEF, ^)",1.9,1.8,1.8618,1.5514999999999999,1.2412,0.0,1.39635,-3,-6,0,2,3.7236,0,0,0,0,?
161,Josh,Brownhill,MID,BUR,60,v,"Brownhill (MID, v)",2.4,1.6,2.0944,1.7453333333333332,0.0,1.7453333333333332,1.74533,-3,0,-3,2,4.1888,0,0,0,0,?
594,Zeki,Amdouni,FWD,BUR,70,v,"Amdouni (FWD, v)",2.8,1.4,2.2652,1.8876666666666668,0.0,1.8876666666666668,1.88767,-3,0,-3,2,4.5304,0,0,0,0,?
157,Ameen,Al-Dakhil,DEF,BUR,19,vv,"Al-Dakhil (DEF, vv)",1.5,1.4,1.4618,1.2181666666666666,0.9745333333333333,0.0,1.09635,-3,-6,0,2,2.9236,0,0,0,0,?
675,Aaron,Ramsey,MID,BUR,18,~,"A.Ramsey (MID, ~)",1.3,1.2,1.2618,1.0514999999999999,0.0,1.0514999999999999,1.0515,-3,0,-3,2,2.5236,0,0,0,0,?
805,Lorenz,Assignon,DEF,BUR,5,vv,"Assignon (DEF, vv)",1.2,1.2,1.2,1.0,0.8,0.0,0.9,-3,-6,0,2,2.4,0,0,0,0,?
170,Jóhann Berg,Gudmundsson,MID,BUR,32,v,"Gudmundsson (MID, v)",1.8,1.0,1.4944,1.2453333333333334,0.0,1.2453333333333334,1.24533,-3,0,-3,2,2.9888,0,0,0,0,?
182,Victor,da Silva,DEF,BUR,33,~,"Vitinho (DEF, ~)",1.6,1.0,1.3708,1.1423333333333332,0.9138666666666668,0.0,1.0281,-3,-6,0,2,2.7416,0,0,0,0,?
806,Maxime,Esteve,DEF,BUR,3,~,"Estève (DEF, ~)",0.8,0.8,0.8,0.6666666666666667,0.5333333333333333,0.0,0.6,-3,-6,0,2,1.6,0,0,0,0,?
168,Lyle,Foster,FWD,BUR,52,vv,"Foster (FWD, vv)",3.7,0.6,2.5158,2.0965,0.0,2.0965,2.0965,-3,0,-3,2,5.0316,0,0,0,0,?
608,Jacob,Bruun Larsen,MID,BUR,34,v,"Bruun Larsen (MID, v)",1.7,0.6,1.2798,1.0665,0.0,1.0665,1.0665,-3,0,-3,2,2.5596,0,0,0,0,?
694,Han-Noah,Massengo,MID,BUR,3,vv,"Massengo (MID, vv)",1.0,0.6,0.8472,0.706,0.0,0.706,0.706,-3,0,-3,2,1.6944,0,0,0,0,?
177,Jay,Rodriguez,FWD,BUR,35,v,"Rodriguez (FWD, v)",2.3,0.4,1.5742,1.3118333333333334,0.0,1.3118333333333334,1.31183,-3,0,-3,2,3.1484,0,0,0,0,?
178,Charlie,Taylor,DEF,BUR,35,vv,"Taylor (DEF, vv)",1.9,0.2,1.2506,1.0421666666666665,0.8337333333333333,0.0,0.93795,-3,-6,0,2,2.5012,0,0,0,0,?
165,Josh,Cullen,MID,BUR,21,vv,"Cullen (MID, vv)",1.6,0.2,1.0652,0.8876666666666666,0.0,0.8876666666666666,0.88767,-3,0,-3,2,2.1304,0,0,0,0,?
159,Manuel Benson,Hedilazio,MID,BUR,5,v,"Benson (MID, v)",1.0,0.2,0.6944,0.5786666666666667,0.0,0.5786666666666667,0.57867,-3,0,-3,2,1.3888,0,0,0,0,?
163,Jack,Cork,MID,BUR,3,v,"Cork (MID, v)",1.0,0.2,0.6944,0.5786666666666667,0.0,0.5786666666666667,0.57867,-3,0,-3,2,1.3888,0,0,0,0,?
184,Anass,Zaroury,MID,BUR,4,vv,"Zaroury (MID, vv)",0.7,0.2,0.509,0.4241666666666667,0.0,0.4241666666666667,0.42417,-3,0,-3,2,1.018,0,0,0,0,?
674,Hannes,Delcroix,DEF,BUR,7,~,"Delcroix (DEF, ~)",0.6,0.2,0.4472,0.37266666666666665,0.2981333333333333,0.0,0.3354,-3,-6,0,2,0.8944,0,0,0,0,?
605,Luca,Koleosho,MID,BUR,40,vv,"Koleosho (MID, vv)",2.7,0.0,1.6686,1.3905,0.0,1.3905,1.3905,-3,0,-3,2,3.3372,0,0,0,0,?
160,Jordan,Beyer,DEF,BUR,30,vv,"Beyer (DEF, vv)",2.0,0.0,1.236,1.03,0.8240000000000001,0.0,0.927,-3,-6,0,2,2.472,0,0,0,0,?
706,Mike,Trésor,MID,BUR,18,vv,"M.Trésor (MID, vv)",1.3,0.0,0.8034,0.6695,0.0,0.6695,0.6695,-3,0,-3,2,1.6068,0,0,0,0,?
174,Michael,Obafemi,FWD,BUR,2,vv,"Obafemi (FWD, vv)",1.0,0.0,0.618,0.515,0.0,0.515,0.515,-3,0,-3,2,1.236,0,0,0,0,?
176,Connor,Roberts,DEF,BUR,12,vv,"Roberts (DEF, vv)",0.9,0.0,0.5562,0.4635,0.3708,0.0,0.41715,-3,-6,0,2,1.1124,0,0,0,0,?
600,Nathan,Redmond,MID,BUR,11,vv,"Redmond (MID, vv)",0.9,0.0,0.5562,0.4635,0.0,0.4635,0.4635,-3,0,-3,2,1.1124,0,0,0,0,?
167,Hjalmar,Ekdal,DEF,BUR,5,vv,"Ekdal (DEF, vv)",0.8,0.0,0.4944,0.41200000000000003,0.3296,0.0,0.3708,-3,-6,0,2,0.9888,0,0,0,0,?
156,Enock,Agyei,MID,BUR,0,?,"Agyei (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-3,2,0.0,0,0,0,0,?
158,Samuel,Bastien,MID,BUR,0,?,"Bastien (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-3,2,0.0,0,0,0,0,?
162,Darko,Churlinov,MID,BUR,0,?,"Churlinov (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-3,2,0.0,0,0,0,0,?
164,Dara,Costelloe,MID,BUR,0,?,"Costelloe (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-3,2,0.0,0,0,0,0,?
166,CJ,Egan-Riley,DEF,BUR,0,?,"Egan-Riley (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-6,0,2,0.0,0,0,0,0,?
169,Denis,Franchi,GKP,BUR,0,?,"Franchi (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-6,0,2,0.0,0,0,0,0,?
171,Luke,McNally,DEF,BUR,0,?,"McNally (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-6,0,2,0.0,0,0,0,0,?
172,Arijanet,Muric,GKP,BUR,0,?,"Muric (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-6,0,2,0.0,0,0,0,0,?
175,Bailey,Peacock-Farrell,GKP,BUR,0,?,"Peacock-Farrell (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-6,0,2,0.0,0,0,0,0,?
179,Bobby,Thomas,DEF,BUR,0,?,"Thomas (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-6,0,2,0.0,0,0,0,0,?
180,Scott,Twine,MID,BUR,0,?,"Twine (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-3,2,0.0,0,0,0,0,?
181,Lawrence,Vigouroux,GKP,BUR,0,?,"Vigouroux (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-6,0,2,0.0,0,0,0,0,?
183,Wout,Weghorst,FWD,BUR,0,?,"Weghorst (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-3,2,0.0,0,0,0,0,?
622,Owen,Dodgson,DEF,BUR,0,?,"Dodgson (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-6,0,2,0.0,0,0,0,0,?
362,Cole,Palmer,MID,CHE,124,~,"Palmer (MID, ~)",5.6,5.5,5.5618,5.252811111111111,0.0,7.106744444444445,6.17978,-1,0,5,2,11.1236,0,0,0,0,?
202,Conor,Gallagher,MID,CHE,76,^^^,"Gallagher (MID, ^^^)",3.2,5.0,3.8876,3.671622222222222,0.0,4.967488888888889,4.31956,-1,0,5,2,7.7752,0,0,0,0,?
216,Raheem,Sterling,MID,CHE,100,~,"Sterling (MID, ~)",4.3,3.2,3.8798,3.6642555555555556,0.0,4.957522222222222,4.31089,-1,0,5,2,7.7596,0,0,0,0,?
199,Enzo,Fernández,MID,CHE,60,^^^,"Enzo (MID, ^^^)",2.7,3.2,2.891,2.730388888888889,0.0,3.694055555555556,3.21222,-1,0,5,2,5.782,0,0,0,0,?
217,Thiago,Emiliano da Silva,DEF,CHE,66,vv,"T.Silva (DEF, vv)",2.9,2.5,2.7472,2.5945777777777774,2.2893333333333334,0.0,2.44196,-1,-3,0,2,5.4944,0,0,0,0,?
687,Đorđe,Petrović,GKP,CHE,33,~,"Petrović (GKP, ~)",3.3,2.2,2.8798,2.7198111111111114,2.3998333333333335,0.0,2.55982,-1,-3,0,2,5.7596,0,0,0,0,?
212,Christopher,Nkunku,FWD,CHE,19,vv,"Nkunku (FWD, vv)",2.7,2.2,2.509,2.3696111111111113,0.0,3.2059444444444445,2.78778,-1,0,5,2,5.018,0,0,0,0,?
203,Malo,Gusto,DEF,CHE,47,^^,"Gusto (DEF, ^^)",2.6,2.0,2.3708,2.239088888888889,1.9756666666666667,0.0,2.10738,-1,-3,0,2,4.7416,0,0,0,0,?
126,Moisés,Caicedo Corozo,MID,CHE,42,~,"Caicedo (MID, ~)",1.9,2.0,1.9382,1.8305222222222222,0.0,2.4765888888888887,2.15356,-1,0,5,2,3.8764,0,0,0,0,?
211,Nicolas,Jackson,FWD,CHE,73,~,"N.Jackson (FWD, ~)",3.3,1.8,2.727,2.5755,0.0,3.4844999999999997,3.03,-1,0,5,2,5.454,0,0,0,0,?
210,Mykhailo,Mudryk,MID,CHE,59,vv,"Mudryk (MID, vv)",3.1,1.2,2.3742,2.2423,0.0,3.0337,2.638,-1,0,5,2,4.7484,0,0,0,0,?
196,Carney,Chukwuemeka,MID,CHE,12,vv,"Chukwuemeka (MID, vv)",2.4,1.2,1.9416,1.8337333333333334,0.0,2.4809333333333337,2.15733,-1,0,5,2,3.8832,0,0,0,0,?
197,Levi,Colwill,DEF,CHE,64,v,"Colwill (DEF, v)",2.9,0.8,2.0978,1.9812555555555555,1.7481666666666666,0.0,1.86471,-1,-3,0,2,4.1956,0,0,0,0,?
195,Ben,Chilwell,DEF,CHE,19,^^,"Chilwell (DEF, ^^)",1.7,0.8,1.3562,1.2808555555555556,1.1301666666666668,0.0,1.20551,-1,-3,0,2,2.7124,0,0,0,0,?
208,Noni,Madueke,MID,CHE,24,vv,"Madueke (MID, vv)",2.0,0.5,1.427,1.3477222222222223,0.0,1.8233888888888892,1.58556,-1,0,5,2,2.854,0,0,0,0,?
716,Alfie,Gilchrist,DEF,CHE,5,v,"Gilchrist (DEF, v)",1.0,0.5,0.809,0.7640555555555556,0.6741666666666667,0.0,0.71911,-1,-3,0,2,1.618,0,0,0,0,?
791,Cesare,Casadei,MID,CHE,2,~,"Casadei (MID, ~)",1.0,0.5,0.809,0.7640555555555556,0.0,1.0337222222222222,0.89889,-1,0,5,2,1.618,0,0,0,0,?
191,Benoît,Badiashile,DEF,CHE,18,vv,"B.Badiashile (DEF, vv)",2.2,0.2,1.436,1.3562222222222222,1.1966666666666665,0.0,1.27644,-1,-3,0,2,2.872,0,0,0,0,?
194,Trevoh,Chalobah,DEF,CHE,1,^^^,"Chalobah (DEF, ^^^)",1.0,0.2,0.6944,0.6558222222222223,0.5786666666666667,0.0,0.61724,-1,-3,0,2,1.3888,0,0,0,0,?
145,Robert,Sánchez,GKP,CHE,59,vv,"Sanchez (GKP, vv)",3.7,0.0,2.2866,2.1595666666666666,1.9055,0.0,2.03253,-1,-3,0,2,4.5732,0,0,0,0,?
611,Axel,Disasi,DEF,CHE,56,~,"Disasi (DEF, ~)",2.4,0.0,1.4832,1.4008000000000003,1.236,0.0,1.3184,-1,-3,0,2,2.9664,0,0,0,0,?
613,Lesley,Ugochukwu,MID,CHE,11,vv,"Ugochukwu (MID, vv)",1.1,0.0,0.6798,0.6420333333333332,0.0,0.8686333333333333,0.75533,-1,0,5,2,1.3596,0,0,0,0,?
198,Marc,Cucurella Saseta,DEF,CHE,10,vv,"Cucurella (DEF, vv)",1.1,0.0,0.6798,0.6420333333333332,0.5665,0.0,0.60427,-1,-3,0,2,1.3596,0,0,0,0,?
206,Reece,James,DEF,CHE,9,vv,"James (DEF, vv)",1.1,0.0,0.6798,0.6420333333333332,0.5665,0.0,0.60427,-1,-3,0,2,1.3596,0,0,0,0,?
623,Mason,Burstow,FWD,CHE,2,vv,"Burstow (FWD, vv)",1.0,0.0,0.618,0.5836666666666667,0.0,0.7896666666666667,0.68667,-1,0,5,2,1.236,0,0,0,0,?
186,Andrey,Nascimento dos Santos,MID,CHE,1,vv,"Andrey (MID, vv)",1.0,0.0,0.618,0.5836666666666667,0.0,0.7896666666666667,0.68667,-1,0,5,2,1.236,0,0,0,0,?
667,Roméo,Lavia,MID,CHE,1,vv,"Lavia (MID, vv)",1.0,0.0,0.618,0.5836666666666667,0.0,0.7896666666666667,0.68667,-1,0,5,2,1.236,0,0,0,0,?
677,Deivid Washington,de Souza Eugênio,FWD,CHE,1,vv,"Deivid (FWD, vv)",1.0,0.0,0.618,0.5836666666666667,0.0,0.7896666666666667,0.68667,-1,0,5,2,1.236,0,0,0,0,?
718,Alex,Matos,MID,CHE,1,vv,"Matos (MID, vv)",1.0,0.0,0.618,0.5836666666666667,0.0,0.7896666666666667,0.68667,-1,0,5,2,1.236,0,0,0,0,?
609,Ian,Maatsen,MID,CHE,11,vv,"Maatsen (MID, vv)",0.9,0.0,0.5562,0.5253000000000001,0.0,0.7107000000000001,0.618,-1,0,5,2,1.1124,0,0,0,0,?
185,Ethan,Ampadu,DEF,CHE,0,?,"Ampadu (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,0,2,0.0,0,0,0,0,?
187,Kepa,Arrizabalaga,GKP,CHE,0,?,"Arrizabalaga (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,0,2,0.0,0,0,0,0,?
188,Pierre-Emerick,Aubameyang,FWD,CHE,0,?,"Aubameyang (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,5,2,0.0,0,0,0,0,?
189,César,Azpilicueta,DEF,CHE,0,?,"Azpilicueta (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,0,2,0.0,0,0,0,0,?
