id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fixtures_played,fixtures_not_played,form,avg_pts/fixture,avg_pts/fixture_played,MeanAbsDev(form),MeanAbsDev(avg_pts/fixture),MeanAbsDev(avg_pts/fixture_played),xPts,fplAdv_nxtGWs,^fplAdv*xPts,defAdv_nxtGWs,^defAdv*xPts,attAdv_nxtGWs,^attAdv*xPts,^avgAdv*xPts,#OfMatches_nxtGWs,gw8Pts,tot_aPts,(tot_aPts)-(^avgAdv*xPts),nxtGWsPtsTrend
619,Jens,Cajuste,MID,IPS,~,"Cajuste (MID, ~)",3,2,5,0.6666666666666666,0.42857142857,1.5,0.88888888889,0.61224489796,0.5,0.57572237827,-1,0.5679012345677777,0,0.0,-2,0.4691358024688888,0.51851851852,1,0,0,-0.51851851852,~
277,Massimo,Luongo,MID,IPS,~,"Luongo (MID, ~)",6,4,3,0.3333333333333333,0.85714285714,1.5,0.44444444444,0.73469387755,0.5,0.5334107678,-1,0.2839506172844444,0,0.0,-2,0.2345679012355555,0.25925925926,1,0,0,-0.25925925926,~
275,Ben,Johnson,DEF,IPS,~,"Johnson (DEF, ~)",4,4,3,0.3333333333333333,0.57142857143,1.0,0.44444444444,0.81632653061,1.0,0.42427762173,-1,0.2839506172844444,-2,0.2345679012355555,0,0.0,0.25925925926,1,0,0,-0.25925925926,~
271,Marcus,Myers-Harness,MID,IPS,~,"Harness (MID, ~)",2,2,5,0.0,0.28571428571,1.0,0.0,0.40816326531,0.0,0.10913314607,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
283,Christian,Walton,GKP,IPS,~,"Walton (GKP, ~)",2,1,6,0.0,0.28571428571,2.0,0.0,0.48979591837,0.0,0.10913314607,-1,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
284,Luke,Woolfenden,DEF,IPS,~,"Woolfenden (DEF, ~)",2,3,4,0.0,0.28571428571,0.6666666666666666,0.0,0.48979591837,0.88888888889,0.10913314607,-1,0.0,-2,0.0,0,0.0,0.0,1,1,1,1.0,~
260,Ali,Al-Hamadi,FWD,IPS,~,"Al-Hamadi (FWD, ~)",1,3,4,0.0,0.14285714286,0.3333333333333333,0.0,0.24489795918,0.44444444444,0.05456657304,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
269,George,Edmundson,DEF,IPS,~,"Edmundson (DEF, ~)",1,1,6,0.0,0.14285714286,1.0,0.0,0.24489795918,0.0,0.05456657304,-1,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
261,Elkan,Baggott,DEF,IPS,~,"Baggott (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
262,Nathan,Broadhead,MID,IPS,~,"Broadhead (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
263,Cameron,Burgess,DEF,IPS,~,"Burgess (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-2,0.0,0,0.0,0.0,1,1,1,1.0,~
266,Harry,Clarke,DEF,IPS,~,"H.Clarke (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-2,0.0,0,0.0,0.0,1,1,1,1.0,~
273,Cameron,Humphreys,MID,IPS,~,"Humphreys (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
276,Freddie,Ladapo,FWD,IPS,~,"Ladapo (FWD, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
279,Corrie,Ndaba,DEF,IPS,~,"Ndaba (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
280,Cieran,Slicker,GKP,IPS,~,"Slicker (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
583,Conor,Townsend,DEF,IPS,~,"Townsend (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
295,James,Justin,DEF,LEI,5↑,"Justin (DEF, 5↑)",29,7,0,8.0,4.14285714286,4.142857142857143,4.0,3.91836734694,3.91836734694,6.52670252804,3,9.333333333333334,4,9.77777777777778,0,0.0,9.55555555556,1,1,1,-8.55555555556,5↓
117,Facundo,Buonanotte,MID,LEI,5↑,"Buonanotte (MID, 5↑)",28,6,1,5.0,4.0,4.666666666666667,4.0,2.85714285714,2.66666666667,4.61803398875,3,6.333333333333333,0,0.0,4,6.777777777777778,6.55555555556,1,6,6,-0.5555555555599998,~
298,Stephy,Mavididi,MID,LEI,~,"Mavididi (MID, ~)",25,7,0,5.0,3.57142857143,3.571428571428572,3.33333333333,2.81632653061,2.81632653061,4.45433426964,3,6.1111111111100005,0,0.0,4,6.48148148148,6.2962962963,1,2,2,-4.2962962963,4↓
293,Mads,Hermansen,GKP,LEI,4↑,"Hermansen (GKP, 4↑)",21,7,0,4.333333333333333,3.0,3.0,1.11111111111,1.14285714286,1.14285714286,3.82404531833,3,4.703703703703333,4,4.827160493826666,0,0.0,4.76543209876,1,3,3,-1.7654320987599998,2↓
301,Caleb,Okoli,DEF,LEI,4↑,"Okoli (DEF, 4↑)",11,5,2,3.333333333333333,1.57142857143,2.2,2.44444444444,1.67346938776,1.92,2.66034559923,3,4.148148148146667,4,4.419753086417778,0,0.0,4.28395061728,1,1,1,-3.2839506172800004,3↓
291,Wout,Faes,DEF,LEI,4↑,"Faes (DEF, 4↑)",18,7,0,2.6666666666666665,2.57142857143,2.571428571428572,2.22222222222,2.24489795918,2.24489795918,2.63028895131,3,3.4074074074066667,4,3.654320987653333,0,0.0,3.53086419753,1,1,1,-2.53086419753,2↓
296,Victor,Kristiansen,DEF,LEI,4↑,"Kristiansen (DEF, 4↑)",12,7,0,2.6666666666666665,1.71428571429,1.7142857142857142,2.22222222222,1.38775510204,1.38775510204,2.3028895131,3,3.4074074074066667,4,3.654320987653333,0,0.0,3.53086419753,1,0,0,-3.53086419753,3↓
300,Wilfred,Ndidi,MID,LEI,~,"Ndidi (MID, ~)",23,7,0,2.0,3.28571428571,3.2857142857142856,0.0,1.83673469388,1.83673469388,2.49109915732,3,2.0,0,0.0,4,2.0,2.0,1,2,2,0.0,~
306,Jamie,Vardy,FWD,LEI,~,"Vardy (FWD, ~)",24,7,0,1.6666666666666667,3.42857142857,3.4285714285714284,0.44444444444,2.61224489796,2.61224489796,2.33965440077,3,1.8148148148133332,0,0.0,4,1.8641975308622225,1.83950617284,1,6,6,4.16049382716,3↑
192,Jordan,Ayew,MID,LEI,1↑,"J.Ayew (MID, 1↑)",9,7,0,1.6666666666666667,1.28571428571,1.2857142857142858,0.44444444444,0.61224489796,0.61224489796,1.52115580524,3,1.8148148148133332,0,0.0,4,1.8641975308622225,1.83950617284,1,6,6,4.16049382716,3↑
309,Harry,Winks,MID,LEI,~,"Winks (MID, ~)",11,6,1,1.3333333333333333,1.57142857143,1.8333333333333333,0.88888888889,0.61224489796,0.27777777778,1.42427762173,3,1.62962962963,0,0.0,4,1.7283950617288888,1.67901234568,1,3,3,1.32098765432,1↑
501,Oliver,Skipp,MID,LEI,2↑,"Skipp (MID, 2↑)",8,5,2,1.3333333333333333,1.14285714286,1.6,1.11111111111,0.77551020408,0.72,1.26057790262,3,1.7037037037033331,0,0.0,4,1.8271604938266663,1.76543209876,1,1,1,-0.7654320987600001,~
570,Abdul,Fatawu,MID,LEI,~,"A.Fatawu (MID, ~)",16,7,0,1.0,2.28571428571,2.2857142857142856,0.0,1.63265306122,1.63265306122,1.49109915732,3,1.0,0,0.0,4,1.0,1.0,1,4,4,3.0,3↑
198,Odsonne,Edouard,FWD,LEI,~,"Edouard (FWD, ~)",6,5,2,1.0,0.85714285714,1.2,0.0,0.48979591837,0.32,0.94543342696,3,1.0,0,0.0,4,1.0,1.0,1,0,0,-1.0,~
290,Bobby,De Cordova-Reid,MID,LEI,~,"De Cordova-Reid (MID, ~)",7,5,2,0.6666666666666666,1.0,1.4,0.44444444444,0.57142857143,0.48,0.79398867042,3,0.8148148148133333,0,0.0,4,0.8641975308622222,0.83950617284,1,1,1,0.16049382716000005,~
635,Bilal,El Khannouss,MID,LEI,~,"El Khannouss (MID, ~)",3,3,4,0.6666666666666666,0.42857142857,1.0,0.44444444444,0.48979591837,0.0,0.57572237827,3,0.8148148148133333,0,0.0,4,0.8641975308622222,0.83950617284,1,2,2,1.16049382716,1↑
299,Kasey,McAteer,MID,LEI,~,"McAteer (MID, ~)",3,3,4,0.0,0.42857142857,1.0,0.0,0.48979591837,0.0,0.16369971911,3,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
307,Jannik,Vestergaard,DEF,LEI,~,"Vestergaard (DEF, ~)",2,2,5,0.0,0.28571428571,1.0,0.0,0.48979591837,1.0,0.10913314607,3,0.0,4,0.0,0,0.0,0.0,1,0,0,0.0,~
285,Boubakary,Soumaré,MID,LEI,~,"B.Soumaré (MID, ~)",1,2,5,0.0,0.14285714286,0.5,0.0,0.24489795918,0.5,0.05456657304,3,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
287,Hamza,Choudhury,MID,LEI,~,"Choudhury (MID, ~)",1,1,6,0.0,0.14285714286,1.0,0.0,0.24489795918,0.0,0.05456657304,3,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
286,Tom,Cannon,FWD,LEI,~,"Cannon (FWD, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
288,Conor,Coady,DEF,LEI,~,"Coady (DEF, ~)",0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,1,0,0,0.0,~
289,Patson,Daka,FWD,LEI,~,"Daka (FWD, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
292,Michael,Golding,MID,LEI,~,"Golding (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
294,Daniel,Iversen,GKP,LEI,~,"Iversen (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,1,0,0,0.0,~
297,Wanya,Marçal-Madivádua,MID,LEI,~,"Marcal (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
302,Ricardo,Barbosa Pereira,DEF,LEI,~,"Ricardo (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,1,0,0,0.0,~
303,Harry,Souttar,DEF,LEI,~,"Souttar (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,1,0,0,0.0,~
304,Jakub,Stolarczyk,GKP,LEI,~,"Stolarczyk (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,1,0,0,0.0,~
305,Luke,Thomas,DEF,LEI,~,"Thomas (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,1,0,0,0.0,~
308,Danny,Ward,GKP,LEI,~,"Ward (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,1,0,0,0.0,~
606,Will,Alves,MID,LEI,~,"Alves (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
616,Ben,Nelson,DEF,LEI,~,"Nelson (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,4,0.0,0,0.0,0.0,1,0,0,0.0,~
326,Ibrahima,Konaté,DEF,LIV,1↑,"Konaté (DEF, 1↑)",37,7,0,7.0,5.28571428571,5.285714285714286,0.66666666667,2.16326530612,2.16326530612,6.34520112357,0,7.0,0,7.0,0,0.0,7.0,1,1,1,-6.0,4↓
311,Trent,Alexander-Arnold,DEF,LIV,3↑,"Alexander-Arnold (DEF, 3↑)",41,7,0,6.666666666666667,5.85714285714,5.857142857142857,3.77777777778,2.77551020408,2.77551020408,6.35745608613,0,6.666666666666667,0,6.666666666666667,0,0.0,6.66666666667,1,2,2,-4.66666666667,4↓
328,Mohamed,Salah,MID,LIV,3↓,"M.Salah (MID, 3↓)",62,7,0,6.333333333333333,8.85714285714,8.857142857142858,2.44444444444,4.44897959184,4.44897959184,7.2973427903,0,6.333333333333333,0,0.0,3,7.148148148146666,6.74074074074,1,12,12,5.25925925926,4↑
327,Luis,Díaz,MID,LIV,4↓,"Luis Díaz (MID, 4↓)",54,7,0,6.333333333333333,7.71428571429,7.714285714285714,6.44444444444,6.24489795918,6.24489795918,6.86081020601,0,6.333333333333333,0,0.0,3,8.48148148148,7.40740740741,1,1,1,-6.40740740741,4↓
339,Virgil,van Dijk,DEF,LIV,3↑,"Virgil (DEF, 3↑)",36,7,0,5.333333333333333,5.14285714286,5.142857142857143,2.22222222222,1.83673469388,1.83673469388,5.26057790262,0,5.333333333333333,0,5.333333333333333,0,0.0,5.33333333333,1,2,2,-3.3333333333299997,3↓
317,Diogo,Teixeira da Silva,MID,LIV,4↑,"Diogo J. (MID, 4↑)",34,6,1,5.333333333333333,4.85714285714,5.666666666666667,3.55555555556,3.02040816327,2.44444444444,5.15144475655,0,5.333333333333333,0,0.0,3,6.51851851852,5.92592592593,1,1,1,-4.92592592593,4↓
310,Alisson,Ramses Becker,GKP,LIV,5↑,"A.Becker (GKP, 5↑)",35,6,1,4.0,5.0,5.833333333333333,4.0,3.14285714286,2.55555555556,4.38196601125,0,4.0,0,4.0,0,0.0,4.0,1,0,0,-4.0,3↓
335,Andrew,Robertson,DEF,LIV,2↓,"Robertson (DEF, 2↓)",28,7,0,3.0,4.0,4.0,2.0,2.28571428571,2.28571428571,3.38196601125,0,3.0,0,3.0,0,0.0,3.0,1,2,2,-1.0,~
323,Ryan,Gravenberch,MID,LIV,1↑,"Gravenberch (MID, 1↑)",18,7,0,3.0,2.57142857143,2.571428571428572,0.0,0.61224489796,0.61224489796,2.83630028089,0,3.0,0,0.0,3,3.0,3.0,1,2,2,-1.0,~
325,Caoimhin,Kelleher,GKP,LIV,2↓,"Kelleher (GKP, 2↓)",9,1,6,3.0,1.28571428571,9.0,4.0,2.20408163265,0.0,2.34520112357,0,3.0,0,3.0,0,0.0,3.0,1,2,2,-1.0,~
336,Dominik,Szoboszlai,MID,LIV,1↓,"Szoboszlai (MID, 1↓)",22,7,0,2.0,3.14285714286,3.142857142857143,0.66666666667,1.91836734694,1.91836734694,2.43653258429,0,2.0,0,0.0,3,2.222222222223333,2.11111111111,1,1,1,-1.11111111111,1↓
316,Darwin,Núñez Ribeiro,FWD,LIV,1↓,"Darwin (FWD, 1↓)",9,4,3,2.0,1.28571428571,2.25,2.66666666667,1.34693877551,1.875,1.72716713482,0,2.0,0,0.0,3,2.88888888889,2.44444444444,1,1,1,-1.4444444444400002,1↓
321,Cody,Gakpo,FWD,LIV,3↑,"Gakpo (FWD, 3↑)",9,7,0,2.0,1.28571428571,1.2857142857142858,1.33333333333,0.77551020408,0.77551020408,1.72716713482,0,2.0,0,0.0,3,2.444444444443333,2.22222222222,1,2,2,-0.2222222222200001,~
337,Konstantinos,Tsimikas,DEF,LIV,4↑,"Tsimikas (DEF, 4↑)",9,4,3,2.0,1.28571428571,2.25,2.66666666667,1.34693877551,1.875,1.72716713482,0,2.0,0,2.0,0,0.0,2.0,1,0,0,-2.0,2↓
329,Alexis,Mac Allister,MID,LIV,2↓,"Mac Allister (MID, 2↓)",15,7,0,1.6666666666666667,2.14285714286,2.142857142857143,1.11111111111,0.97959183673,0.97959183673,1.84855524345,0,1.6666666666666667,0,0.0,3,2.037037037036667,1.85185185185,1,0,0,-1.85185185185,2↓
324,Curtis,Jones,MID,LIV,2↑,"Jones (MID, 2↑)",6,4,3,1.6666666666666667,0.85714285714,1.5,0.88888888889,0.73469387755,0.75,1.35745608613,0,1.6666666666666667,0,0.0,3,1.9629629629633332,1.81481481482,1,13,13,11.18518518518,6↑
320,Endo,Wataru,MID,LIV,~,"Endo (MID, ~)",2,2,5,0.3333333333333333,0.28571428571,1.0,0.44444444444,0.40816326531,0.0,0.31514447565,0,0.3333333333333333,0,0.0,3,0.48148148148,0.40740740741,1,0,0,-0.40740740741,~
322,Joe,Gomez,DEF,LIV,~,"Gomez (DEF, ~)",1,1,6,0.3333333333333333,0.14285714286,1.0,0.44444444444,0.24489795918,0.0,0.26057790262,0,0.3333333333333333,0,0.3333333333333333,0,0.0,0.33333333333,1,1,1,0.6666666666700001,~
636,Federico,Chiesa,MID,LIV,~,"Chiesa (MID, ~)",1,1,6,0.3333333333333333,0.14285714286,1.0,0.44444444444,0.24489795918,0.0,0.26057790262,0,0.3333333333333333,0,0.0,3,0.48148148148,0.40740740741,1,0,0,-0.40740740741,~
660,Vítezslav,Jaros,GKP,LIV,~,"Jaros (GKP, ~)",1,1,6,0.3333333333333333,0.14285714286,1.0,0.44444444444,0.24489795918,0.0,0.26057790262,0,0.3333333333333333,0,0.3333333333333333,0,0.0,0.33333333333,1,0,0,-0.33333333333,~
313,Conor,Bradley,DEF,LIV,~,"Bradley (DEF, ~)",4,4,3,0.0,0.57142857143,1.0,0.0,0.48979591837,0.0,0.21826629214,0,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
319,Harvey,Elliott,MID,LIV,~,"Elliott (MID, ~)",1,1,6,0.0,0.14285714286,1.0,0.0,0.24489795918,0.0,0.05456657304,0,0.0,0,0.0,3,0.0,0.0,1,0,0,0.0,~
333,Jarell,Quansah,DEF,LIV,~,"Quansah (DEF, ~)",1,1,6,0.0,0.14285714286,1.0,0.0,0.24489795918,0.0,0.05456657304,0,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
312,Stefan,Bajčetić Maquieira,MID,LIV,~,"Bajcetic (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,0.0,1,0,0,0.0,~
315,Bobby,Clark,MID,LIV,~,"Clark (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,0.0,1,0,0,0.0,~
318,Ben,Doak,MID,LIV,~,"Doak (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,0.0,1,0,0,0.0,~
330,James,McConnell,MID,LIV,~,"McConnell (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,0.0,1,0,0,0.0,~
331,Tyler,Morton,MID,LIV,~,"Morton (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3,0.0,0.0,1,0,0,0.0,~
332,Nathaniel,Phillips,DEF,LIV,~,"N.Phillips (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
334,Rhys,Williams,DEF,LIV,~,"R.Williams (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
354,Mateo,Kovačić,MID,MCI,6↑,"Kovačić (MID, 6↑)",36,7,0,7.333333333333333,5.14285714286,5.142857142857143,5.11111111111,4.73469387755,4.73469387755,6.49664588012,7,11.308641975307776,0,0.0,8,11.876543209875557,11.59259259259,1,2,2,-9.59259259259,5↓
351,Erling,Haaland,FWD,MCI,3↓,"Haaland (FWD, 3↓)",67,7,0,4.333333333333333,9.57142857143,9.571428571428571,3.11111111111,5.22448979592,5.22448979592,6.33410767798,7,6.753086419752222,0,0.0,8,7.098765432097777,6.92592592592,1,2,2,-4.92592592592,4↓
350,Joško,Gvardiol,DEF,MCI,~,"Gvardiol (DEF, ~)",23,7,0,3.6666666666666665,3.28571428571,3.2857142857142856,3.55555555556,2.69387755102,2.69387755102,3.52115580524,7,6.432098765435555,3,4.851851851853333,0,0.0,5.64197530864,1,10,10,4.35802469136,4↑
349,Jack,Grealish,MID,MCI,~,"Grealish (MID, ~)",14,6,1,3.333333333333333,2.0,2.333333333333333,2.44444444444,1.42857142857,1.55555555556,2.82404531833,7,5.234567901231111,0,0.0,8,5.506172839502222,5.37037037037,1,1,1,-4.37037037037,4↓
342,Bernardo,Veiga de Carvalho e Silva,MID,MCI,4↑,"Bernardo (MID, 4↑)",25,7,0,3.0,3.57142857143,3.571428571428572,2.0,2.36734693878,2.36734693878,3.21826629214,7,4.555555555555555,0,0.0,8,4.777777777777778,4.66666666667,1,2,2,-2.6666666666700003,3↓
346,Jérémy,Doku,MID,MCI,4↑,"Doku (MID, 4↑)",16,6,1,3.0,2.28571428571,2.6666666666666665,2.0,1.26530612245,1.22222222222,2.72716713482,7,4.555555555555555,0,0.0,8,4.777777777777778,4.66666666667,1,5,5,0.3333333333299997,~
571,Sávio 'Savinho',Moreira de Oliveira,MID,MCI,2↓,"Sávio (MID, 2↓)",19,5,2,2.6666666666666665,2.71428571429,3.8,2.88888888889,3.02040816327,3.36,2.68485552435,7,4.913580246914444,0,0.0,8,5.234567901235556,5.07407407408,1,1,1,-4.07407407408,3↓
362,John,Stones,DEF,MCI,~,"Stones (DEF, ~)",10,4,3,2.6666666666666665,1.42857142857,2.5,2.88888888889,1.59183673469,2.25,2.19375636702,7,4.913580246914444,3,3.62962962963,0,0.0,4.27160493827,1,9,9,4.72839506173,4↑
355,Rico,Lewis,DEF,MCI,3↑,"Lewis (DEF, 3↑)",21,6,1,2.0,3.0,3.5,1.33333333333,2.0,1.83333333333,2.38196601125,7,3.0370370370344446,3,2.444444444443333,0,0.0,2.74074074074,1,2,2,-0.7407407407400002,~
625,Ilkay,Gündogan,MID,MCI,1↑,"Gündogan (MID, 1↑)",10,6,1,2.0,1.42857142857,1.6666666666666667,0.0,0.65306122449,0.44444444444,1.78173370786,7,2.0,0,0.0,8,2.0,2.0,1,2,2,0.0,~
340,Manuel,Akanji,DEF,MCI,~,"Akanji (DEF, ~)",16,7,0,1.6666666666666667,2.28571428571,2.2857142857142856,0.44444444444,1.0612244898,1.0612244898,1.90312181649,7,2.012345679008889,3,1.8148148148133332,0,0.0,1.91358024691,1,0,0,-1.91358024691,2↓
363,Kyle,Walker,DEF,MCI,~,"Walker (DEF, ~)",7,5,2,1.3333333333333333,1.0,1.4,0.44444444444,0.57142857143,0.48,1.20601132958,7,1.6790123456755557,3,1.48148148148,0,0.0,1.58024691358,1,0,0,-1.58024691358,1↓
348,Phil,Foden,MID,MCI,2↑,"Foden (MID, 2↑)",5,4,3,1.3333333333333333,0.71428571429,1.25,0.44444444444,0.61224489796,0.375,1.09687818351,7,1.6790123456755557,0,0.0,8,1.7283950617244443,1.7037037037,1,4,4,2.2962962963,2↑
347,Ederson,Santana de Moraes,GKP,MCI,2↓,"Ederson M. (GKP, 2↓)",21,7,0,0.6666666666666666,3.0,3.0,0.88888888889,2.57142857143,2.57142857143,1.55792069292,7,1.3580246913588887,3,0.9629629629633332,0,0.0,1.16049382716,1,2,2,0.83950617284,~
361,Rúben,Gato Alves Dias,DEF,MCI,~,"Rúben (DEF, ~)",10,7,0,0.6666666666666666,1.42857142857,1.4285714285714286,0.44444444444,1.30612244898,1.30612244898,0.95768838952,7,1.012345679008889,3,0.8148148148133333,0,0.0,0.91358024691,1,2,2,1.08641975309,1↑
356,Matheus Luiz,Nunes,MID,MCI,~,"Matheus N. (MID, ~)",7,4,3,0.3333333333333333,1.0,1.75,0.44444444444,0.85714285714,1.125,0.58797734083,7,0.6790123456755555,0,0.0,8,0.7283950617244443,0.7037037037,1,1,1,0.2962962963,~
360,Rodrigo 'Rodri',Hernandez,MID,MCI,~,"Rodrigo (MID, ~)",2,2,5,0.3333333333333333,0.28571428571,1.0,0.44444444444,0.40816326531,0.0,0.31514447565,7,0.6790123456755555,0,0.0,8,0.7283950617244443,0.7037037037,1,0,0,-0.7037037037,~
345,Kevin,De Bruyne,MID,MCI,1↓,"De Bruyne (MID, 1↓)",18,4,3,0.0,2.57142857143,4.5,0.0,2.81632653061,3.75,0.98219831464,7,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
341,Nathan,Aké,DEF,MCI,~,"Aké (DEF, ~)",1,1,6,0.0,0.14285714286,1.0,0.0,0.24489795918,0.0,0.05456657304,7,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
357,James,McAtee,MID,MCI,~,"McAtee (MID, ~)",1,1,6,0.0,0.14285714286,1.0,0.0,0.24489795918,0.0,0.05456657304,7,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
343,Oscar,Bobb,MID,MCI,~,"Bobb (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
344,Scott,Carson,GKP,MCI,~,"Carson (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
352,Julián,Álvarez,FWD,MCI,~,"J.Alvarez (FWD, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
353,João,Cavaco Cancelo,DEF,MCI,~,"João Cancelo (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
358,Stefan,Ortega Moreno,GKP,MCI,~,"Ortega Moreno (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
607,Nico,O'Reilly,MID,MCI,~,"O’Reilly (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,8,0.0,0.0,1,0,0,0.0,~
626,Issa,Kaboré,DEF,MCI,~,"Kaboré (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
383,André,Onana,GKP,MUN,3↑,"Onana (GKP, 3↑)",39,7,0,6.0,5.57142857143,5.571428571428571,2.0,3.34693877551,3.34693877551,5.83630028089,-1,5.777777777777778,3,6.666666666666667,0,0.0,6.22222222222,1,2,2,-4.22222222222,3↓
369,Diogo,Dalot Teixeira,DEF,MUN,3↑,"Dalot (DEF, 3↑)",35,7,0,5.0,5.0,5.0,3.33333333333,3.71428571429,3.71428571429,5.0,-1,4.62962962963,3,6.1111111111100005,0,0.0,5.37037037037,1,1,1,-4.37037037037,4↓
