id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fixtures_played,fixtures_not_played,std_form,form,MeanAbsDev(form),med_form,MedAbsDev(form),std_pts_dev,avg_pts/fixture,MeanAbsDev(avg_pts/fixture),med_pts,MedAbsDev(pts),std_pts_dev_played,avg_pts/fixture_played,MeanAbsDev(avg_pts/fixture_played),med_pts_played,MedAbsDev(pts_played),xPts,fplAdv_nxtGWs,^fplAdv*xPts,defAdv_nxtGWs,^defAdv*xPts,attAdv_nxtGWs,^attAdv*xPts,^avgAdv*xPts,#OfMatches_nxtGWs,gw9Pts,tot_aPts,(tot_aPts)-(^avgAdv*xPts),nxtGWsPtsTrend
123,Evan,Ferguson,FWD,BHA,?,"Ferguson (FWD, ?)",4,4,4,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.60300566479,7,1.0123456790123457,0,0.0,7,1.0123456790123457,1.01234567901,1,0,0,0,?
144,Jan Paul,van Hecke,DEF,BHA,?,"Van Hecke (DEF, ?)",20,6,2,0.4714045207910317,0.3333333333333333,0.4444444444444445,0.0,0.0,2.345207879911715,2.5,2.125,1.5,1.5,2.1343747458109497,3.3333333333333335,2.0,3.0,2.0,1.16092635771,7,0.6790123456790124,1,0.38271604938271603,0,0.0,0.53086419753,1,0,0,0,?
122,Pervis,Estupiñán,DEF,BHA,?,"Estupiñan (DEF, ?)",3,5,3,0.9428090415820634,0.3333333333333333,0.888888888888889,1.0,0.0,0.6959705453537527,0.375,0.625,0.5,0.5,0.8000000000000002,0.6,0.64,1.0,0.0,0.3492485838,7,1.0246913580246915,1,0.43209876543209874,0,0.0,0.72839506173,1,0,0,0,?
595,Brajan,Gruda,MID,BHA,?,"Gruda (MID, ?)",1,1,7,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,0.33071891388307384,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25375708099,7,0.6790123456790123,0,0.0,7,0.6790123456790123,0.67901234568,1,0,0,0,?
129,João Pedro,Junqueira de Jesus,FWD,BHA,?,"João Pedro (FWD, ?)",19,4,4,0.0,0.0,0.0,0.0,0.0,3.314268395890713,2.375,2.8125,0.5,0.5,3.2691742076555053,4.75,3.25,5.0,3.0,0.90716927672,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
113,Simon,Adingra,MID,BHA,?,"Adingra (MID, ?)",14,5,3,0.0,0.0,0.0,0.0,0.0,2.0463381929681126,1.75,1.6875,1.0,1.0,1.9390719429665317,2.8,1.7600000000000002,2.0,1.0,0.66844051969,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
142,Jason,Steele,GKP,BHA,?,"Steele (GKP, ?)",9,2,6,0.0,0.0,0.0,0.0,0.0,2.315032397181517,1.125,1.6875,0.0,0.0,2.5,4.5,2.5,4.5,2.5,0.42971176266,7,0.0,1,0.0,0,0.0,0.0,1,0,0,0,?
134,James,Milner,MID,BHA,?,"Milner (MID, ?)",5,3,5,0.0,0.0,0.0,0.0,0.0,0.8569568250501305,0.625,0.78125,0.0,0.0,0.4714045207910317,1.6666666666666667,0.4444444444444444,2.0,0.0,0.23872875703,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
124,Billy,Gilmour,MID,BHA,?,"Gilmour (MID, ?)",3,2,6,0.0,0.0,0.0,0.0,0.0,0.6959705453537527,0.375,0.5625,0.0,0.0,0.5,1.5,0.5,1.5,0.5,0.14323725422,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
141,Jeremy,Sarmiento Morante,MID,BHA,?,"Sarmiento (MID, ?)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.33071891388307384,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
147,Adam,Webster,DEF,BHA,?,"Webster (DEF, ?)",1,3,5,0.816496580927726,0.0,0.6666666666666666,0.0,1.0,0.5994789404140899,0.125,0.4375,0.0,0.0,0.9428090415820634,0.3333333333333333,0.888888888888889,1.0,0.0,0.04774575141,7,0.5185185185185185,1,0.07407407407407407,0,0.0,0.2962962963,1,0,0,0,?
114,Benicio,Baker-Boaitey,MID,BHA,?,"Baker-Boaitey (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
116,Valentín,Barco,DEF,BHA,?,"Barco (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,1,0.0,0,0.0,0.0,1,0,0,0,?
118,Amario,Cozier-Duberry,MID,BHA,?,"Cozier-Duberry (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
119,Mahmoud,Dahoud,MID,BHA,?,"Dahoud (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
125,Pascal,Groß,MID,BHA,?,"Gross (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
127,Ibrahim,Osman,MID,BHA,?,"I.Osman (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
130,Kacper,Kozłowski,MID,BHA,?,"Kozlowski (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
131,Tariq,Lamptey,DEF,BHA,?,"Lamptey (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,1,0.0,0,0.0,0.0,1,0,0,0,?
132,Solly,March,MID,BHA,?,"March (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
133,Adrian,Mazilu,MID,BHA,?,"Mazilu (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
137,Jakub,Moder,MID,BHA,?,"Moder (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
138,Mark,O’Mahony,FWD,BHA,?,"O’Mahony (FWD, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
139,Odeluga,Offiah,DEF,BHA,?,"Offiah (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,1,0.0,0,0.0,0.0,1,0,0,0,?
140,Cameron,Peupion,MID,BHA,?,"Peupion (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
143,Deniz,Undav,FWD,BHA,?,"Undav (FWD, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
601,Andrew,Moran,MID,BHA,?,"Moran (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
615,Carl,Rushworth,GKP,BHA,?,"Rushworth (GKP, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,1,0.0,0,0.0,0.0,1,0,0,0,?
629,Matt,O'Riley,MID,BHA,?,"O'Riley (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0.0,7,0.0,0.0,1,0,0,0,?
663,Imari,Samuels,DEF,BHA,?,"Samuels (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,1,0.0,0,0.0,0.0,1,0,0,0,?
617,Francisco Evanilson,de Lima Barbosa,FWD,BOU,?,"Evanilson (FWD, ?)",22,7,1,2.8674417556808756,5.333333333333333,2.444444444444444,5.0,3.0,2.7726341266023544,2.75,2.125,2.0,1.0,2.747912008810192,3.142857142857143,2.2040816326530615,2.0,0.0,4.34658780427,-3,4.518518518518518,0,0.0,-2,4.790123456790123,4.65432098765,1,0,0,0,?
64,Lewis,Cook,MID,BOU,?,"Cook (MID, ?)",27,8,0,3.559026084010437,5.0,3.3333333333333335,3.0,1.0,3.119995993587171,3.375,2.5625,2.0,1.0,3.119995993587171,3.375,2.5625,2.0,1.0,4.37930523172,-3,3.888888888888889,0,0.0,-2,4.2592592592592595,4.07407407407,1,0,0,0,?
71,Justin,Kluivert,MID,BOU,?,"Kluivert (MID, ?)",23,8,0,4.714045207910317,4.333333333333333,4.444444444444444,1.0,0.0,3.4437443284889775,2.875,2.59375,1.5,1.5,3.4437443284889775,2.875,2.59375,1.5,1.5,3.77629956693,-3,2.851851851851852,0,0.0,-2,3.3456790123456788,3.0987654321,1,0,0,0,?
74,Dango,Ouattara,MID,BOU,?,"O.Dango (MID, ?)",20,7,1,2.943920288775949,4.0,2.6666666666666665,3.0,2.0,2.3979157616563596,2.5,1.875,1.5,1.0,2.356060357495806,2.857142857142857,1.836734693877551,2.0,1.0,3.42705098312,-3,3.111111111111111,0,0.0,-2,3.4074074074074074,3.25925925926,1,0,0,0,?
79,Marcos,Senesi,DEF,BOU,?,"Senesi (DEF, ?)",15,6,2,3.559026084010437,4.0,3.3333333333333335,2.0,1.0,2.7585095613392387,1.875,1.8125,1.0,0.5,2.9297326385411577,2.5,2.1666666666666665,1.0,0.0,3.18832222609,-3,2.888888888888889,-2,3.2592592592592595,0,0.0,3.07407407407,1,0,0,0,?
78,Antoine,Semenyo,MID,BOU,?,"Semenyo (MID, ?)",33,8,0,2.3570226039551585,3.6666666666666665,2.222222222222222,2.0,0.0,2.521780125229002,4.125,2.375,3.5,2.0,2.521780125229002,4.125,2.375,3.5,2.0,3.84173442182,-3,2.925925925925926,0,0.0,-2,3.1728395061728394,3.04938271605,1,0,0,0,?
63,Ryan,Christie,MID,BOU,?,"Christie (MID, ?)",18,8,0,1.8856180831641267,3.3333333333333335,1.777777777777778,2.0,0.0,1.479019945774904,2.25,0.9375,2.0,0.0,1.479019945774904,2.25,0.9375,2.0,0.0,2.91953682115,-3,2.740740740740741,0,0.0,-2,2.9382716049382718,2.83950617284,1,0,0,0,?
85,Illia,Zabarnyi,DEF,BOU,?,"Zabarnyi (DEF, ?)",18,8,0,1.8856180831641267,3.3333333333333335,1.777777777777778,2.0,0.0,1.479019945774904,2.25,0.9375,2.0,0.0,1.479019945774904,2.25,0.9375,2.0,0.0,2.91953682115,-3,2.740740740740741,-2,2.9382716049382718,0,0.0,2.83950617284,1,0,0,0,?
70,Milos,Kerkez,DEF,BOU,?,"Kerkez (DEF, ?)",17,8,0,2.6246692913372702,3.3333333333333335,2.4444444444444446,2.0,1.0,1.899835519196333,2.125,1.21875,1.5,0.5,1.899835519196333,2.125,1.21875,1.5,0.5,2.87179106974,-3,2.5185185185185186,-2,2.7901234567901234,0,0.0,2.65432098765,1,0,0,0,?
152,Kepa,Arrizabalaga,GKP,BOU,?,"Arrizabalaga (GKP, ?)",17,5,3,1.8856180831641267,3.3333333333333335,1.777777777777778,2.0,0.0,2.027159342528357,2.125,1.65625,2.0,2.0,1.4966629547095764,3.4,1.28,3.0,1.0,2.87179106974,-3,2.740740740740741,-2,2.9382716049382718,0,0.0,2.83950617284,1,0,0,0,?
83,Marcus,Tavernier,MID,BOU,?,"Tavernier (MID, ?)",27,8,0,0.816496580927726,3.0,0.6666666666666666,3.0,1.0,2.2325713874364688,3.375,1.5625,2.5,0.5,2.2325713874364688,3.375,1.5625,2.5,0.5,3.14323725422,-3,2.7777777777777777,0,0.0,-2,2.851851851851852,2.81481481481,1,0,0,0,?
81,Adam,Smith,DEF,BOU,?,"Smith (DEF, ?)",15,8,0,0.4714045207910317,1.6666666666666667,0.4444444444444444,2.0,0.0,1.2686114456365274,1.875,0.875,1.5,0.5,1.2686114456365274,1.875,0.875,1.5,0.5,1.74624291901,-3,1.5185185185185186,-2,1.5679012345679013,0,0.0,1.54320987654,1,0,0,0,?
77,Alex,Scott,MID,BOU,?,"Scott (MID, ?)",11,8,0,0.9428090415820634,1.6666666666666667,0.888888888888889,1.0,0.0,0.6959705453537527,1.375,0.5625,1.0,0.0,0.6959705453537527,1.375,0.5625,1.0,0.0,1.55525991339,-3,1.3703703703703705,0,0.0,-2,1.4691358024691359,1.41975308642,1,0,0,0,?
80,Luis,Sinisterra,MID,BOU,?,"Sinisterra (MID, ?)",19,8,0,0.0,1.0,0.0,1.0,0.0,3.276335605520289,2.375,2.15625,1.0,0.0,3.276335605520289,2.375,2.15625,1.0,0.0,1.52520326547,-3,1.0,0,0.0,-2,1.0,1.0,1,0,0,0,?
65,Enes,Ünal,FWD,BOU,?,"Enes Ünal (FWD, ?)",5,5,3,0.0,1.0,0.0,1.0,0.0,0.4841229182759271,0.625,0.46875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.85676274578,-3,1.0,0,0.0,-2,1.0,1.0,1,0,0,0,?
592,Julián,Araujo Zúñiga,DEF,BOU,?,"J.Araujo (DEF, ?)",7,6,2,0.4714045207910317,0.3333333333333333,0.4444444444444445,0.0,0.0,0.5994789404140899,0.875,0.4375,1.0,0.0,0.3726779962499649,1.1666666666666667,0.27777777777777785,1.0,0.0,0.54023158943,-3,0.18518518518518517,-2,0.2345679012345679,0,0.0,0.20987654321,1,0,0,0,?
62,David,Brooks,MID,BOU,?,"Brooks (MID, ?)",1,1,7,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,0.33071891388307384,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25375708099,-3,0.18518518518518517,0,0.0,-2,0.2345679012345679,0.20987654321,1,0,0,0,?
580,Dean,Huijsen,DEF,BOU,?,"Huijsen (DEF, ?)",3,3,5,0.0,0.0,0.0,0.0,0.0,0.6959705453537527,0.375,0.5625,0.0,0.0,0.816496580927726,1.0,0.6666666666666666,1.0,1.0,0.14323725422,-3,0.0,-2,0.0,0,0.0,0.0,1,0,0,0,?
69,Daniel,Jebbison,FWD,BOU,?,"Jebbison (FWD, ?)",2,2,6,0.0,0.0,0.0,0.0,0.0,0.4330127018922193,0.25,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09549150281,-3,0.0,0,0.0,-2,0.0,0.0,1,0,0,0,?
76,Philip,Billing,MID,BOU,?,"Philip (MID, ?)",2,2,6,0.0,0.0,0.0,0.0,0.0,0.4330127018922193,0.25,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09549150281,-3,0.0,0,0.0,-2,0.0,0.0,1,0,0,0,?
84,Mark,Travers,GKP,BOU,?,"Travers (GKP, ?)",2,1,7,0.0,0.0,0.0,0.0,0.0,0.6614378277661477,0.25,0.4375,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.09549150281,-3,0.0,-2,0.0,0,0.0,0.0,1,0,0,0,?
59,Max,Aarons,DEF,BOU,?,"Aarons (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-2,0.0,0,0.0,0.0,1,0,0,0,?
60,Tyler,Adams,MID,BOU,?,"Adams (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-2,0.0,0.0,1,0,0,0,?
61,Jaidon,Anthony,MID,BOU,?,"Anthony (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-2,0.0,0.0,1,0,0,0,?
66,Romain,Faivre,MID,BOU,?,"Faivre (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-2,0.0,0.0,1,0,0,0,?
67,Hamed,Traorè,MID,BOU,?,"H.Traorè (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-2,0.0,0.0,1,0,0,0,?
68,James,Hill,DEF,BOU,?,"Hill (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-2,0.0,0,0.0,0.0,1,0,0,0,?
72,Chris,Mepham,DEF,BOU,?,"Mepham (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-2,0.0,0,0.0,0.0,1,0,0,0,?
75,Alex,Paulsen,GKP,BOU,?,"Paulsen (GKP, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-2,0.0,0,0.0,0.0,1,0,0,0,?
599,Will,Dennis,GKP,BOU,?,"Dennis (GKP, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-2,0.0,0,0.0,0.0,1,0,0,0,?
99,Bryan,Mbeumo,MID,BRE,?,"Mbeumo (MID, ?)",53,8,0,3.0912061651652345,6.333333333333333,2.8888888888888893,8.0,1.0,4.240798863421843,6.625,3.71875,8.0,3.5,4.240798863421843,6.625,3.71875,8.0,3.5,6.44474008661,3,7.296296296296296,0,0.0,6,8.25925925925926,7.77777777778,1,0,0,0,?
89,Mikkel,Damsgaard,MID,BRE,?,"Damsgaard (MID, ?)",27,8,0,2.943920288775949,6.0,2.6666666666666665,5.0,2.0,2.7810744326608736,3.375,2.0625,2.5,1.0,2.7810744326608736,3.375,2.0625,2.5,1.0,4.99733922047,3,6.888888888888889,0,0.0,6,7.777777777777778,7.33333333333,1,0,0,0,?
104,Ethan,Pinnock,DEF,BRE,?,"Pinnock (DEF, ?)",20,8,0,2.357022603955158,5.333333333333333,2.2222222222222223,7.0,0.0,2.6457513110645907,2.5,2.25,1.0,0.5,2.6457513110645907,2.5,2.25,1.0,0.5,4.25109630146,3,6.0740740740740735,1,5.580246913580247,0,0.0,5.82716049383,1,0,0,0,?
88,Nathan,Collins,DEF,BRE,?,"Collins (DEF, ?)",26,8,0,4.0276819911981905,4.333333333333333,3.7777777777777772,2.0,1.0,3.2307119958300214,3.25,2.8125,1.5,1.0,3.2307119958300214,3.25,2.8125,1.5,1.0,3.91953682115,3,5.592592592592592,1,4.753086419753086,0,0.0,5.17283950617,1,0,0,0,?
314,Fábio,Freitas Gouveia Carvalho,MID,BRE,?,"Carvalho (MID, ?)",19,8,0,2.357022603955158,4.333333333333333,2.2222222222222223,6.0,0.0,2.117634293262177,2.375,1.8125,1.0,0.0,2.117634293262177,2.375,1.8125,1.0,0.0,3.5853165613,3,5.0740740740740735,0,0.0,6,5.814814814814815,5.44444444444,1,0,0,0,?
91,Mark,Flekken,GKP,BRE,?,"Flekken (GKP, ?)",23,8,0,0.9428090415820634,2.6666666666666665,0.8888888888888888,2.0,0.0,0.7806247497997998,2.875,0.65625,3.0,1.0,0.7806247497997998,2.875,0.65625,3.0,1.0,2.74624291901,3,2.962962962962963,1,2.765432098765432,0,0.0,2.86419753086,1,0,0,0,?
94,Vitaly,Janelt,MID,BRE,?,"Janelt (MID, ?)",19,8,0,0.9428090415820634,2.6666666666666665,0.8888888888888888,2.0,0.0,0.6959705453537527,2.375,0.5625,2.0,0.0,0.6959705453537527,2.375,0.5625,2.0,0.0,2.55525991339,3,2.962962962962963,0,0.0,6,3.259259259259259,3.11111111111,1,0,0,0,?
98,Keane,Lewis-Potter,MID,BRE,?,"Lewis-Potter (MID, ?)",19,8,0,1.699673171197595,2.6666666666666665,1.5555555555555554,2.0,1.0,1.5761900266148114,2.375,1.3125,2.0,1.0,1.5761900266148114,2.375,1.3125,2.0,1.0,2.55525991339,3,3.185185185185185,0,0.0,6,3.7037037037037033,3.44444444444,1,0,0,0,?
101,Christian,Nørgaard,MID,BRE,?,"Nørgaard (MID, ?)",15,6,2,3.091206165165235,2.6666666666666665,2.888888888888889,1.0,1.0,2.0879116360612584,1.875,1.375,1.5,0.5,2.0615528128088303,2.5,1.5,2.0,0.5,2.36427690776,3,3.6296296296296293,0,0.0,6,4.592592592592593,4.11111111111,1,0,0,0,?
106,Kevin,Schade,MID,BRE,?,"Schade (MID, ?)",16,8,0,0.4714045207910317,1.6666666666666667,0.4444444444444444,2.0,0.0,1.5811388300841898,2.0,1.0,1.5,0.5,1.5811388300841898,2.0,1.0,1.5,0.5,1.79398867042,3,1.8148148148148149,0,0.0,6,1.962962962962963,1.88888888889,1,0,0,0,?
338,Sepp,van den Berg,DEF,BRE,?,"Van den Berg (DEF, ?)",7,6,2,0.4714045207910317,1.3333333333333333,0.4444444444444444,1.0,0.0,0.5994789404140899,0.875,0.4375,1.0,0.0,0.3726779962499649,1.1666666666666667,0.27777777777777785,1.0,0.0,1.15826557818,3,1.4814814814814814,1,1.382716049382716,0,0.0,1.43209876543,1,0,0,0,?
105,Mads,Roerslev Rasmussen,DEF,BRE,?,"Roerslev (DEF, ?)",8,7,1,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.5,1.0,0.25,1.0,0.0,0.34992710611188266,1.1428571428571428,0.24489795918367344,1.0,0.0,0.79398867042,3,0.8148148148148148,1,0.7160493827160493,0,0.0,0.76543209877,1,0,0,0,?
86,Kristoffer,Ajer,DEF,BRE,?,"Ajer (DEF, ?)",7,8,0,0.9428090415820634,0.6666666666666666,0.8888888888888888,0.0,0.0,0.7806247497997998,0.875,0.65625,1.0,1.0,0.7806247497997998,0.875,0.65625,1.0,1.0,0.74624291901,3,0.9629629629629629,1,0.7654320987654321,0,0.0,0.86419753086,1,0,0,0,?
111,Yehor,Yarmoliuk,MID,BRE,?,"Yarmoliuk (MID, ?)",5,5,3,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.6959705453537527,0.625,0.625,0.5,0.5,0.6324555320336759,1.0,0.4,1.0,0.0,0.6507514162,3,0.8148148148148148,0,0.0,6,0.9629629629629629,0.88888888889,1,0,0,0,?
97,Yunus Emre,Konak,MID,BRE,?,"Konak (MID, ?)",3,3,5,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.4841229182759271,0.375,0.46875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.55525991339,3,0.8148148148148148,0,0.0,6,0.9629629629629629,0.88888888889,1,0,0,0,?
110,Yoane,Wissa,FWD,BRE,?,"Wissa (FWD, ?)",29,5,3,0.4714045207910317,0.3333333333333333,0.4444444444444445,0.0,0.0,4.090767042988393,3.625,3.78125,1.5,1.5,3.762977544445356,5.8,3.44,7.0,4.0,1.59063812036,3,0.48148148148148145,0,0.0,6,0.6296296296296295,0.55555555556,1,0,0,0,?
95,Mathias,Jensen,MID,BRE,?,"Jensen (MID, ?)",9,3,5,0.0,0.0,0.0,0.0,0.0,1.964529205687714,1.125,1.4375,0.0,0.0,2.160246899469287,3.0,2.0,2.0,1.0,0.42971176266,3,0.0,0,0.0,6,0.0,0.0,1,0,0,0,?
102,Frank,Onyeka,MID,BRE,?,"Onyeka (MID, ?)",2,2,6,0.0,0.0,0.0,0.0,0.0,0.4330127018922193,0.25,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09549150281,3,0.0,0,0.0,6,0.0,0.0,1,0,0,0,?
100,Ben,Mee,DEF,BRE,?,"Mee (DEF, ?)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.33071891388307384,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0,?
602,Ryan,Trevitt,MID,BRE,?,"Trevitt (MID, ?)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.33071891388307384,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,3,0.0,0,0.0,6,0.0,0.0,1,0,0,0,?
87,Ethan,Brierley,MID,BRE,?,"Brierley (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,6,0.0,0.0,1,0,0,0,?
90,Josh,Dasilva,MID,BRE,?,"Dasilva (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,6,0.0,0.0,1,0,0,0,?
92,Rico,Henry,DEF,BRE,?,"Henry (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0,?
93,Aaron,Hickey,DEF,BRE,?,"Hickey (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0,?
96,Kim,Ji-soo,DEF,BRE,?,"Ji-soo (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0,?
103,Myles,Peart-Harris,MID,BRE,?,"Peart-Harris (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,6,0.0,0.0,1,0,0,0,?
