id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,^fplAdv*xPts,^defAdv*xPts,^attAdv*xPts,^avgAdv*xPts,fplAdv_nxtGWs,defAdv_nxtGWs,attAdv_nxtGWs,#OfMatches_nxtGWs,tot_xPts,gw24Pts,gw25Pts,gw26Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
598,Matt,Doherty,DEF,WOL,27,v,"Doherty (DEF, v)",1.6,2.3,1.8674,3.112333333333333,3.6310555555555553,0.0,3.37169,3,8,0,3,5.6022,1,1,1,3,0.5355,v
572,Nélson,Cabral Semedo,DEF,WOL,46,vv,"N.Semedo (DEF, vv)",2.1,2.0,2.0618,3.436333333333333,4.009055555555555,0.0,3.72269,3,8,0,3,6.1854,1,2,5,8,1.29337,~
559,João Victor,Gomes da Silva,MID,WOL,40,^^^,"João Gomes (MID, ^^^)",2.0,2.0,2.0,3.333333333333333,0.0,3.555555555555556,3.44444,3,0,5,3,6.0,2,14,3,19,3.16667,^^^
351,Tommy,Doyle,MID,WOL,21,v,"Doyle (MID, v)",1.4,2.0,1.6292,2.715333333333333,0.0,2.896355555555556,2.80584,3,0,5,3,4.8876,1,0,1,2,0.4092,v
715,Jean-Ricner,Bellegarde,MID,WOL,31,v,"Bellegarde (MID, v)",2.2,1.3,1.8562,3.0936666666666666,0.0,3.2999111111111112,3.19679,3,0,5,3,5.5686,2,1,1,4,0.71831,~
545,Rayan,Aït-Nouri,DEF,WOL,32,^^^,"Aït-Nouri (DEF, ^^^)",1.7,1.3,1.5472,2.5786666666666664,3.008444444444444,0.0,2.79356,3,8,0,3,4.6416,1,2,12,15,3.23164,^^^
548,Hugo,Bueno López,DEF,WOL,20,~,"H.Bueno (DEF, ~)",1.5,0.3,1.0416,1.7360000000000002,2.025333333333333,0.0,1.88067,3,8,0,3,3.1248,0,0,0,0,0.0,vv
704,Nathan,Fraser,FWD,WOL,1,vv,"Fraser (FWD, vv)",1.0,0.3,0.7326,1.221,0.0,1.3024,1.2617,3,0,5,3,2.1978,0,0,0,0,0.0,vv
750,Tawanda,Chirewa,MID,WOL,1,vv,"Chirewa (MID, vv)",1.0,0.3,0.7326,1.221,0.0,1.3024,1.2617,3,0,5,3,2.1978,0,0,0,0,0.0,vv
546,Daniel,Bentley,GKP,WOL,16,vv,"Bentley (GKP, vv)",5.3,0.0,3.2754,5.459,6.368833333333333,0.0,5.91392,3,8,0,3,9.8262,0,0,0,0,0.0,vv
557,Hwang,Hee-chan,MID,WOL,100,vv,"Hee Chan (MID, vv)",5.0,0.0,3.09,5.15,0.0,5.493333333333333,5.32167,3,0,5,3,9.27,0,2,3,5,0.53937,v
562,Sasa,Kalajdzic,FWD,WOL,24,vv,"Kalajdžić (FWD, vv)",2.2,0.0,1.3596,2.266,0.0,2.4170666666666665,2.34153,3,0,5,3,4.0788,0,0,0,0,0.0,vv
697,Santiago,Bueno,DEF,WOL,4,vv,"S.Bueno (DEF, vv)",1.3,0.0,0.8034,1.339,1.5621666666666667,0.0,1.45058,3,8,0,3,2.4102,0,0,0,0,0.0,vv
574,Boubacar,Traoré,MID,WOL,13,vv,"Boubacar Traore (MID, vv)",1.1,0.0,0.6798,1.1329999999999998,0.0,1.2085333333333332,1.17077,3,0,5,3,2.0394,0,1,0,1,0.49034,v
552,Fábio,Silva,FWD,WOL,8,vv,"Fábio Silva (FWD, vv)",1.0,0.0,0.618,1.03,0.0,1.098666666666667,1.06433,3,0,5,3,1.854,0,0,0,0,0.0,vv
560,Jonathan,Castro Otto,DEF,WOL,1,vv,"J.Otto (DEF, vv)",1.0,0.0,0.618,1.03,1.2016666666666669,0.0,1.11583,3,8,0,3,1.854,0,0,0,0,0.0,vv
547,Bendegúz,Bolla,DEF,WOL,0,?,"Bolla (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0,3,0.0,0,0,0,0,,?
549,Francisco Jorge,Tomás Oliveira,MID,WOL,0,?,"Chiquinho (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,0.0,0,0,0,0,,?
550,Luke,Cundle,MID,WOL,0,?,"Cundle (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,0.0,0,0,0,0,,?
554,Gonçalo Manuel,Ganchinho Guedes,MID,WOL,0,?,"Guedes (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,0.0,0,0,0,0,,?
555,Joe,Hodge,MID,WOL,0,?,"Hodge (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,0.0,0,0,0,0,,?
556,Ki-Jana,Hoever,DEF,WOL,0,?,"Hoever (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0,3,0.0,0,0,0,0,,?
561,Bruno,Cavaco Jordão,MID,WOL,0,?,"Jordão (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,0.0,0,0,0,0,,?
564,Tom,King,GKP,WOL,0,?,"King (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0,3,0.0,0,0,0,0,,?
568,Daniel,Castelo Podence,MID,WOL,0,?,"Podence (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,0.0,0,0,0,0,,?
571,Matija,Šarkić,GKP,WOL,0,?,"Šarkić (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0,3,0.0,0,0,0,0,,?
698,Enso,González,MID,WOL,0,?,"González (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,0.0,0,0,0,0,,?
749,Matthew,Whittingham,MID,WOL,0,?,"Whittingham (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,0.0,0,0,0,0,,?
751,Justin,Hubner,DEF,WOL,0,?,"Hubner (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0,3,0.0,0,0,0,0,,?
769,Owen,Hesketh,MID,WOL,0,?,"Hesketh (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,0.0,0,0,0,0,,?
770,Ty,Barnett,MID,WOL,0,?,"Barnett (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,0.0,0,0,0,0,,?
787,Harvey,Griffiths,MID,WOL,0,?,"Griffiths (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,0.0,0,0,0,0,,?
788,Yerson,Mosquera,DEF,WOL,0,?,"Mosquera (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0,3,0.0,0,0,0,0,,?
800,Noha,Lemina,MID,WOL,0,?,"N.Lemina (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,0.0,0,0,0,0,,?
