id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,pts/match,form,xPts,avgPtsDev,fplAdv_nxtGWs,^fplAdv*xPts,defAdv_nxtGWs,^defAdv*xPts,attAdv_nxtGWs,^attAdv*xPts,^avgAdv*xPts,#OfMatches_nxtGWs,gw7Pts,tot_aPts,(tot_aPts)-(^avgAdv*xPts),nxtGWsPtsTrend
590,William,Osula,FWD,NEW,~,"Osula (FWD, ~)",1,0.16666666667,0.3,0.21759546817,0.27777777778,3,0.1450636454466666,0,0.0,4,0.1571522825672222,0.15110796401,1,0,0,-0.15110796401,~
405,Emil,Krafth,DEF,NEW,~,"Krafth (DEF, ~)",10,1.66666666667,0.0,1.03005664792,1.66666666667,3,0.6867044319466666,1,0.5722536932888889,0,0.0,0.62947906262,1,0,0,-0.62947906262,~
391,Miguel,Almirón Rejala,MID,NEW,~,"Almirón (MID, ~)",2,0.33333333333,0.0,0.20601132958,0.44444444444,3,0.1373408863866666,0,0.0,4,0.1487859602522222,0.14306342332,1,1,1,0.85693657668,~
390,Alex,Murphy,DEF,NEW,~,"A.Murphy (DEF, ~)",0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
393,Sven,Botman,DEF,NEW,~,"Botman (DEF, ~)",0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
396,Martin,Dúbravka,GKP,NEW,~,"Dúbravka (GKP, ~)",0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
400,Isaac,Hayden,MID,NEW,~,"Hayden (MID, ~)",0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
406,Garang,Kuol,MID,NEW,~,"Kuol (MID, ~)",0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
407,Jamaal,Lascelles,DEF,NEW,~,"Lascelles (DEF, ~)",0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
408,Jamal,Lewis,DEF,NEW,~,"Lewis (DEF, ~)",0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
411,Lewis,Miley,MID,NEW,~,"Miley (MID, ~)",0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
412,Odysseas,Vlachodimos,GKP,NEW,~,"Odysseas (GKP, ~)",0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
414,John,Ruddy,GKP,NEW,~,"Ruddy (GKP, ~)",0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
416,Matt,Targett,DEF,NEW,~,"Targett (DEF, ~)",0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
419,Joe,White,MID,NEW,~,"White (MID, ~)",0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
421,Callum,Wilson,FWD,NEW,~,"Wilson (FWD, ~)",0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
574,Miodrag,Pivaš,DEF,NEW,~,"Pivas (DEF, ~)",0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
447,Chris,Wood,FWD,NFO,1↓,"Wood (FWD, 1↓)",31,5.16666666667,4.0,4.72103965354,3.5,-4,1.3113999037611113,0,0.0,-4,1.3113999037611113,1.31139990376,1,8,8,6.68860009624,4↑
443,Matz,Sels,GKP,NFO,~,"Sels (GKP, ~)",23,3.83333333333,4.0,3.89699433521,2.44444444444,-4,1.0824984264472224,-2,1.5154977970261112,0,0.0,1.29899811174,1,3,3,1.70100188826,2↑
434,Callum,Hudson-Odoi,MID,NFO,1↓,"Hudson-Odoi (MID, 1↓)",20,3.33333333333,4.0,3.58797734083,1.44444444444,-4,0.9966603724527778,0,0.0,-4,0.9966603724527778,0.99666037245,1,2,2,1.00333962755,1↑
422,Ola,Aina,DEF,NFO,~,"Aina (DEF, ~)",22,3.66666666667,3.3,3.52661246254,3.22222222222,-4,0.979614572927778,-2,1.371460402098889,0,0.0,1.17553748751,1,2,2,0.82446251249,~
573,Nikola,Milenković,DEF,NFO,~,"Milenković (DEF, ~)",17,2.83333333333,3.0,2.89699433521,2.11111111111,-4,0.8047206486694445,-2,1.1266089081372224,0,0.0,0.9656647784,1,5,5,4.0343352216,3↑
436,Murillo,Santiago Costa dos Santos,DEF,NFO,~,"Murillo (DEF, ~)",19,3.16666666667,2.7,2.98841586142,2.22222222222,-4,0.8301155170611112,-2,1.1621617238855555,0,0.0,0.99613862047,1,2,2,1.00386137953,1↑
26,Álex,Moreno Lopera,DEF,NFO,~,"Alex Moreno (DEF, ~)",8,1.33333333333,2.7,1.85535354871,1.77777777778,-4,0.5153759857527778,-2,0.7215263800538889,0,0.0,0.6184511829,1,2,2,1.3815488171,1↑
620,Ramón,Sosa,MID,NFO,~,"Sosa (MID, ~)",8,1.33333333333,2.3,1.70256714421,1.76,-4,0.4729353178361111,0,0.0,-4,0.4729353178361111,0.47293531784,1,0,0,-0.47293531784,~
531,James,Ward-Prowse,MID,NFO,1↑,"Ward-Prowse (MID, 1↑)",7,1.16666666667,2.0,1.48497167604,0.88888888889,-4,0.4124921322333333,0,0.0,-4,0.4124921322333333,0.41249213223,1,-1,-1,-1.41249213223,1↓
423,Elliot,Anderson,MID,NFO,~,"Anderson (MID, ~)",15,2.5,1.7,2.194427191,1.5,-4,0.6095631086111111,0,0.0,-4,0.6095631086111111,0.60956310861,1,2,2,1.39043689139,1↑
432,Anthony,Elanga,MID,NFO,~,"Elanga (MID, ~)",11,1.83333333333,1.7,1.78240453183,0.83333333333,-4,0.4951123699527778,0,0.0,-4,0.4951123699527778,0.49511236995,1,1,1,0.50488763005,~
596,João Pedro,Ferreira Silva,MID,NFO,~,"Jota Silva (MID, ~)",7,1.16666666667,1.7,1.37038187267,0.61111111111,-4,0.3806616312972222,0,0.0,-4,0.3806616312972222,0.3806616313,1,1,1,0.6193383687,~
449,Ryan,Yates,MID,NFO,~,"Yates (MID, ~)",13,2.16666666667,1.3,1.83562945692,1.61111111111,-4,0.5098970713666667,0,0.0,-4,0.5098970713666667,0.50989707137,1,2,2,1.49010292863,1↑
433,Morgan,Gibbs-White,MID,NFO,1↓,"Gibbs-White (MID, 1↓)",15,2.5,0.7,1.81246117975,2.66666666667,-4,0.5034614388194445,0,0.0,-4,0.5034614388194445,0.50346143882,1,2,2,1.49653856118,1↑
437,Neco,Williams,DEF,NFO,~,"N.Williams (DEF, ~)",11,1.83333333333,0.7,1.40043852058,1.44444444444,-4,0.3890107001611111,-2,0.5446149802255555,0,0.0,0.46681284019,1,0,0,-0.46681284019,~
431,Nicolás,Domínguez,MID,NFO,~,"Dominguez (MID, ~)",3,0.5,0.7,0.57639320225,0.5,-4,0.1601092228472222,0,0.0,-4,0.1601092228472222,0.16010922285,1,1,1,0.8398907771499999,~
653,Felipe,Rodrigues da Silva,DEF,NFO,~,"Morato (DEF, ~)",2,0.33333333333,0.7,0.47338753746,0.44444444444,-4,0.1314965381833333,-2,0.1840951534566666,0,0.0,0.15779584582,1,1,1,0.84220415418,~
424,Taiwo,Awoniyi,FWD,NFO,~,"Awoniyi (FWD, ~)",4,0.66666666667,0.3,0.52661246254,0.44444444444,-4,0.1462812395944444,0,0.0,-4,0.1462812395944444,0.14628123959,1,0,0,-0.14628123959,~
442,Ibrahim,Sangaré,MID,NFO,~,"Sangaré (MID, ~)",4,0.66666666667,0.0,0.41202265917,0.88888888889,-4,0.1144507386583333,0,0.0,-4,0.1144507386583333,0.11445073866,1,0,0,-0.11445073866,~
425,Willy,Boly,DEF,NFO,~,"Boly (DEF, ~)",3,0.5,0.0,0.30901699437,0.66666666667,-4,0.0858380539916666,-2,0.1201732755883333,0,0.0,0.10300566479,1,0,0,-0.10300566479,~
429,Danilo,dos Santos de Oliveira,MID,NFO,~,"Danilo (MID, ~)",1,0.16666666667,0.0,0.10300566479,0.27777777778,-4,0.0286126846638888,0,0.0,-4,0.0286126846638888,0.02861268466,1,0,0,-0.02861268466,~
444,Harry,Toffolo,DEF,NFO,~,"Toffolo (DEF, ~)",1,0.16666666667,0.0,0.10300566479,0.27777777778,-4,0.0286126846638888,-2,0.0400577585294444,0,0.0,0.0343352216,1,0,0,-0.0343352216,~
426,Josh,Bowler,MID,NFO,~,"Bowler (MID, ~)",0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,-4,0.0,0.0,1,0,0,0.0,~
427,Carlos Miguel,dos Santos Pereira,GKP,NFO,~,"C.Miguel (GKP, ~)",0,0.0,0.0,0.0,0.0,-4,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
428,Eric,da Silva Moreira,MID,NFO,~,"Da Silva Moreira (MID, ~)",0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,-4,0.0,0.0,1,0,0,0.0,~
430,Emmanuel,Dennis,FWD,NFO,~,"Dennis (FWD, ~)",0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,-4,0.0,0.0,1,0,0,0.0,~
435,Alex,Mighten,MID,NFO,~,"Mighten (MID, ~)",0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,-4,0.0,0.0,1,0,0,0.0,~
438,Omar,Richards,DEF,NFO,~,"O.Richards (DEF, ~)",0,0.0,0.0,0.0,0.0,-4,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
439,Lewis,O'Brien,MID,NFO,~,"O'Brien (MID, ~)",0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,-4,0.0,0.0,1,0,0,0.0,~
440,Andrew,Omobamidele,DEF,NFO,~,"Omobamidele (DEF, ~)",0,0.0,0.0,0.0,0.0,-4,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
441,Jonathan,Panzo,DEF,NFO,~,"Panzo (DEF, ~)",0,0.0,0.0,0.0,0.0,-4,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
446,Hwang,Ui-jo,FWD,NFO,~,"Ui-jo (FWD, ~)",0,0.0,0.0,0.0,0.0,-4,0.0,0,0.0,-4,0.0,0.0,1,0,0,0.0,~
448,Joe,Worrall,DEF,NFO,~,"Worrall (DEF, ~)",0,0.0,0.0,0.0,0.0,-4,0.0,-2,0.0,0,0.0,0.0,1,0,0,0.0,~
608,Tyler,Dibling,MID,SOU,~,"Dibling (MID, ~)",17,2.83333333333,4.7,3.54633655433,2.72222222222,-8,0.1970186974627777,0,0.0,-9,0.0,0.09850934873,1,1,1,0.90149065127,~
461,Taylor,Harwood-Bellis,DEF,SOU,4↑,"Harwood-Bellis (DEF, 4↑)",13,2.16666666667,3.3,2.59956147942,1.61111111111,-8,0.14442008219,-5,0.57768032876,0,0.0,0.36105020548,1,1,1,0.63894979452,~
14,Aaron,Ramsdale,GKP,SOU,~,"Ramsdale (GKP, ~)",10,1.66666666667,2.7,2.06136487829,1.11111111111,-8,0.1145202710161111,-5,0.4580810840644444,0,0.0,0.28630067754,1,2,2,1.7136993224600001,2↑
623,Mateus Gonçalo,Espanha Fernandes,MID,SOU,~,"M.Fernandes (MID, ~)",8,1.33333333333,2.0,1.58797734083,0.72,-8,0.0882209633794444,0,0.0,-9,0.0,0.04411048169,1,5,5,4.95588951831,4↑
463,Adam,Lallana,MID,SOU,1↓,"Lallana (MID, 1↓)",9,1.5,1.7,1.57639320225,1.66666666667,-8,0.087577400125,0,0.0,-9,0.0,0.04378870006,1,0,0,-0.04378870006,~
518,Flynn,Downes,MID,SOU,~,"Downes (MID, ~)",9,1.5,1.3,1.42360679775,0.5,-8,0.0790892665416666,0,0.0,-9,0.0,0.03954463327,1,2,2,1.96045536673,2↑
584,Ben,Brereton Díaz,MID,SOU,~,"Brereton Díaz (MID, ~)",9,1.5,1.3,1.42360679775,0.5,-8,0.0790892665416666,0,0.0,-9,0.0,0.03954463327,1,0,0,-0.03954463327,~
455,Jan,Bednarek,DEF,SOU,~,"Bednarek (DEF, ~)",8,1.33333333333,1.3,1.32060113296,0.44444444444,-8,0.0733667296088888,-5,0.2934669184355555,0,0.0,0.18341682402,1,0,0,-0.18341682402,~
188,Lesley,Ugochukwu,MID,SOU,~,"Ugochukwu (MID, ~)",4,0.66666666667,1.3,0.90857847379,0.66666666667,-8,0.0504765818772222,0,0.0,-9,0.0,0.02523829094,1,0,0,-0.02523829094,~
474,Sugawara,Yukinari,DEF,SOU,1↓,"Sugawara (DEF, 1↓)",13,2.16666666667,1.0,1.72103965354,1.61111111111,-8,0.0956133140855555,-5,0.3824532563422222,0,0.0,0.23903328521,1,1,1,0.76096671479,~
397,Ryan,Fraser,MID,SOU,~,"Fraser (MID, ~)",3,0.5,1.0,0.69098300563,0.5,-8,0.0383879447572222,0,0.0,-9,0.0,0.01919397238,1,0,0,-0.01919397238,~
452,Joe,Aribo,MID,SOU,~,"Aribo (MID, ~)",8,1.33333333333,0.7,1.09142152621,0.66666666667,-8,0.0606345292338888,0,0.0,-9,0.0,0.03031726462,1,2,2,1.96968273538,2↑
27,Cameron,Archer,FWD,SOU,~,"Archer (FWD, ~)",5,0.83333333333,0.7,0.78240453183,0.27777777778,-8,0.043466918435,0,0.0,-9,0.0,0.02173345922,1,7,7,6.97826654078,5↑
475,Charlie,Taylor,DEF,SOU,~,"Taylor (DEF, ~)",3,0.5,0.7,0.57639320225,0.5,-8,0.0320218445694444,-5,0.1280873782777777,0,0.0,0.08005461142,1,1,1,0.91994538858,~
473,Ross,Stewart,FWD,SOU,~,"Stewart (FWD, ~)",2,0.33333333333,0.7,0.47338753746,0.44444444444,-8,0.0262993076366666,0,0.0,-9,0.0,0.01314965382,1,1,1,0.98685034618,~
476,Kyle,Walker-Peters,DEF,SOU,~,"Walker-Peters (DEF, ~)",6,1.0,0.3,0.73262379212,0.66666666667,-8,0.0407013217844444,-5,0.1628052871377777,0,0.0,0.10175330446,1,0,0,-0.10175330446,~
453,Adam,Armstrong,FWD,SOU,~,"Armstrong (FWD, ~)",5,0.83333333333,0.3,0.62961812733,0.55555555556,-8,0.0349787848516666,0,0.0,-9,0.0,0.01748939243,1,1,1,0.98251060757,~
515,Maxwel,Cornet,MID,SOU,~,"Cornet (MID, ~)",1,0.16666666667,0.3,0.21759546817,0.27777777778,-8,0.0120886371205555,0,0.0,-9,0.0,0.00604431856,1,0,0,-0.00604431856,~
469,Alex,McCarthy,GKP,SOU,~,"McCarthy (GKP, ~)",6,1.0,0.0,0.61803398875,1.33333333333,-8,0.0343352215972222,-5,0.1373408863888889,0,0.0,0.08583805399,1,0,0,-0.08583805399,~
471,Will,Smallbone,MID,SOU,~,"Smallbone (MID, ~)",5,0.83333333333,0.0,0.51502832396,0.83333333333,-8,0.0286126846644444,0,0.0,-9,0.0,0.01430634233,1,0,0,-0.01430634233,~
450,Carlos,Alcaraz Durán,MID,SOU,~,"Alcaraz (MID, ~)",1,0.16666666667,0.0,0.10300566479,0.27777777778,-8,0.0057225369327777,0,0.0,-9,0.0,0.00286126847,1,0,0,-0.00286126847,~
451,Samuel,Amo-Ameyaw,MID,SOU,~,"Amo-Ameyaw (MID, ~)",1,0.16666666667,0.0,0.10300566479,0.27777777778,-8,0.0057225369327777,0,0.0,-9,0.0,0.00286126847,1,0,0,-0.00286126847,~
459,Samuel,Edozie,MID,SOU,~,"Edozie (MID, ~)",1,0.16666666667,0.0,0.10300566479,0.27777777778,-8,0.0057225369327777,0,0.0,-9,0.0,0.00286126847,1,0,0,-0.00286126847,~
454,Gavin,Bazunu,GKP,SOU,~,"Bazunu (GKP, ~)",0,0.0,0.0,0.0,0.0,-8,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
456,Armel,Bella-Kotchap,DEF,SOU,~,"Bella-Kotchap (DEF, ~)",0,0.0,0.0,0.0,0.0,-8,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
457,James,Bree,DEF,SOU,~,"Bree (DEF, ~)",0,0.0,0.0,0.0,0.0,-8,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
458,Shea,Charles,MID,SOU,~,"Charles (MID, ~)",0,0.0,0.0,0.0,0.0,-8,0.0,0,0.0,-9,0.0,0.0,1,0,0,0.0,~
460,Ronnie,Edwards,DEF,SOU,~,"Edwards (DEF, ~)",0,0.0,0.0,0.0,0.0,-8,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
462,Kamaldeen,Sulemana,MID,SOU,~,"Kamaldeen (MID, ~)",0,0.0,0.0,0.0,0.0,-8,0.0,0,0.0,-9,0.0,0.0,1,0,0,0.0,~
464,Juan,Larios López,DEF,SOU,~,"Larios (DEF, ~)",0,0.0,0.0,0.0,0.0,-8,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
465,Mateusz,Lis,GKP,SOU,~,"Lis (GKP, ~)",0,0.0,0.0,0.0,0.0,-8,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
466,Joe,Lumley,GKP,SOU,~,"Lumley (GKP, ~)",0,0.0,0.0,0.0,0.0,-8,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
467,Ryan,Manning,DEF,SOU,~,"Manning (DEF, ~)",0,0.0,0.0,0.0,0.0,-8,0.0,-5,0.0,0,0.0,0.0,1,1,1,1.0,~
468,Sékou,Mara,FWD,SOU,~,"Mara (FWD, ~)",0,0.0,0.0,0.0,0.0,-8,0.0,0,0.0,-9,0.0,0.0,1,0,0,0.0,~
470,Paul,Onuachu,FWD,SOU,~,"Onuachu (FWD, ~)",0,0.0,0.0,0.0,0.0,-8,0.0,0,0.0,-9,0.0,0.0,1,1,1,1.0,~
477,Nathan,Wood-Gordon,DEF,SOU,~,"Wood (DEF, ~)",0,0.0,0.0,0.0,0.0,-8,0.0,-5,0.0,0,0.0,0.0,1,0,0,0.0,~
472,Jack,Stephens,DEF,SOU,~,"Stephens (DEF, ~)",2,0.33333333333,-0.7,-0.06136487829,1.0,-8,-0.003409159905,-5,-0.01363663962,0,0.0,-0.00852289976,1,0,0,0.00852289976,~
491,Brennan,Johnson,MID,TOT,5↑,"Johnson (MID, 5↑)",29,4.83333333333,6.7,5.54633655433,2.77777777778,2,3.389427894312778,0,0.0,4,4.005687511460556,3.69755770289,1,7,7,3.30244229711,3↑
494,James,Maddison,MID,TOT,1↑,"Maddison (MID, 1↑)",29,4.83333333333,5.7,5.16437054308,2.83333333333,2,3.1560042207711114,0,0.0,4,3.729823170002223,3.44291369539,1,10,10,6.557086304609999,4↑
492,Dejan,Kulusevski,MID,TOT,5↑,"Kulusevski (MID, 5↑)",23,3.83333333333,4.7,4.16437054308,3.11111111111,2,2.5448931096600003,0,0.0,4,3.0076009477800003,2.77624702872,1,1,1,-1.7762470287199998,2↓
82,Dominic,Solanke-Mitchell,FWD,TOT,4↑,"Solanke (FWD, 4↑)",16,2.66666666667,4.7,3.44333088954,2.22222222222,2,2.10425776583,0,0.0,4,2.48685008689,2.29555392636,1,5,5,2.70444607364,3↑
506,Micky,van de Ven,DEF,TOT,5↑,"Van de Ven (DEF, 5↑)",24,4.0,4.3,4.11458980338,4.0,2,2.5144715465100003,1,2.2858832241000004,0,0.0,2.40017738531,1,1,1,-1.4001773853100001,1↓
503,Son,Heung-min,MID,TOT,2↓,"Son (MID, 2↓)",33,5.5,4.0,4.92705098312,5.0,2,3.010975600795556,0,0.0,4,3.558425710031111,3.28470065541,1,0,0,-3.28470065541,3↓
508,Guglielmo,Vicario,GKP,TOT,4↑,"Vicario (GKP, 4↑)",20,3.33333333333,3.7,3.47338753746,1.77777777778,2,2.1226257173366667,1,1.929659743033333,0,0.0,2.02614273018,1,1,1,-1.0261427301800001,1↓
498,Cristian,Romero,DEF,TOT,4↑,"Romero (DEF, 4↑)",27,4.5,3.3,4.0416407865,3.66666666667,2,2.4698915917500006,1,2.2453559925000004,0,0.0,2.35762379213,1,1,1,-1.35762379213,1↓
495,Pedro,Porro,DEF,TOT,3↑,"Pedro Porro (DEF, 3↑)",25,4.16666666667,3.0,3.72103965354,2.5,2,2.2739686771633334,1,2.0672442519666667,0,0.0,2.17060646456,1,1,1,-1.17060646456,1↓
499,Pape Matar,Sarr,MID,TOT,3↑,"P.M.Sarr (MID, 3↑)",9,1.5,2.0,1.69098300563,1.0,2,1.0333785034405556,0,0.0,4,1.2212655040661111,1.12732200375,1,1,1,-0.12732200375000002,~
480,Rodrigo,Bentancur,MID,TOT,2↑,"Bentancur (MID, 2↑)",7,1.16666666667,2.0,1.48497167604,0.88888888889,2,0.9074826909133334,0,0.0,4,1.0724795438066668,0.98998111736,1,2,2,1.0100188826399998,1↑
505,Destiny,Udogie,DEF,TOT,~,"Udogie (DEF, ~)",13,2.16666666667,1.3,1.83562945692,1.27777777778,2,1.1217735570066667,1,1.0197941427333337,0,0.0,1.07078384987,1,0,0,-1.07078384987,1↓
509,Timo,Werner,MID,TOT,3↑,"Werner (MID, 3↑)",6,1.0,1.3,1.11458980338,0.66666666667,2,0.6811382131766667,0,0.0,4,0.8049815246633333,0.74305986892,1,5,5,4.25694013108,4↑
481,Lucas,Bergvall,MID,TOT,~,"Bergvall (MID, ~)",5,0.83333333333,0.7,0.78240453183,0.27777777778,2,0.478136102785,0,0.0,4,0.565069939655,0.52160302122,1,0,0,-0.52160302122,~
610,Mikey,Moore,MID,TOT,~,"Moore (MID, ~)",2,0.33333333333,0.7,0.47338753746,0.44444444444,2,0.2892923840033333,0,0.0,4,0.3418909992766666,0.31559169164,1,1,1,0.68440830836,~
612,Wilson,Odobert,MID,TOT,~,"Odobert (MID, ~)",6,1.0,0.3,0.73262379212,1.0,2,0.4477145396288889,0,0.0,4,0.5291171831977778,0.48841586141,1,0,0,-0.48841586141,~
489,Archie,Gray,MID,TOT,~,"Gray (MID, ~)",3,0.5,0.3,0.42360679775,0.5,2,0.2588708208472222,0,0.0,4,0.3059382428194444,0.28240453183,1,0,0,-0.28240453183,~
486,Radu,Drăgușin,DEF,TOT,~,"Dragusin (DEF, ~)",2,0.33333333333,0.3,0.32060113296,0.44444444444,2,0.1959229145866666,1,0.1781117405333333,0,0.0,0.18701732756,1,0,0,-0.18701732756,~
482,Yves,Bissouma,MID,TOT,~,"Bissouma (MID, ~)",10,1.66666666667,0.0,1.03005664792,2.44444444444,2,0.6294790626177778,0,0.0,4,0.7439298012755555,0.68670443195,1,1,1,0.31329556805000003,~
497,Richarlison,de Andrade,FWD,TOT,~,"Richarlison (FWD, ~)",2,0.33333333333,0.0,0.20601132958,0.44444444444,2,0.1258958125211111,0,0.0,4,0.1487859602522222,0.13734088639,1,0,0,-0.13734088639,~
504,Djed,Spence,DEF,TOT,~,"Spence (DEF, ~)",2,0.33333333333,0.0,0.20601132958,0.44444444444,2,0.1258958125211111,1,0.1144507386555555,0,0.0,0.12017327559,1,0,0,-0.12017327559,~
478,Ashley,Phillips,DEF,TOT,~,"A.Phillips (DEF, ~)",0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
479,Brandon,Austin,GKP,TOT,~,"Austin (GKP, ~)",0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
483,Bryan,Gil Salvatierra,MID,TOT,~,"Bryan (MID, ~)",0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
484,Ben,Davies,DEF,TOT,~,"Davies (DEF, ~)",0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
485,Alfie,Devine,MID,TOT,~,"Devine (MID, ~)",0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
487,Emerson,Leite de Souza Junior,DEF,TOT,~,"E.Royal (DEF, ~)",0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
488,Fraser,Forster,GKP,TOT,~,"Forster (GKP, ~)",0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
490,Pierre-Emile,Højbjerg,MID,TOT,~,"Højbjerg (MID, ~)",0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
493,Giovani,Lo Celso,MID,TOT,~,"Lo Celso (MID, ~)",0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
496,Sergio,Reguilón,DEF,TOT,~,"Reguilón (DEF, ~)",0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
500,Dane,Scarlett,FWD,TOT,~,"Scarlett (FWD, ~)",0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
502,Manor,Solomon,MID,TOT,~,"Solomon (MID, ~)",0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
507,Alejo,Véliz,FWD,TOT,~,"Veliz (FWD, ~)",0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
510,Alfie,Whiteman,GKP,TOT,~,"Whiteman (GKP, ~)",0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0,0.0,0.0,1,0,0,0.0,~
609,Will,Lankshear,FWD,TOT,~,"Lankshear (FWD, ~)",0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
530,Tomáš,Souček,MID,WHU,5↑,"Souček (MID, 5↑)",25,4.16666666667,3.7,3.98841586142,3.5,-1,1.772629271742222,0,0.0,-2,1.5510506127744446,1.66183994226,1,2,2,0.3381600577399999,~
514,Jarrod,Bowen,MID,WHU,~,"Bowen (MID, ~)",24,4.0,3.0,3.61803398875,2.0,-1,1.608015106111111,0,0.0,-2,1.4070132178472223,1.50751416198,1,12,12,10.49248583802,5↑
523,Danny,Ings,FWD,WHU,~,"Ings (FWD, ~)",10,1.66666666667,3.0,2.17595468167,2.11111111111,-1,0.9670909696311112,0,0.0,-2,0.8462045984272222,0.90664778403,1,0,0,-0.90664778403,~
513,Alphonse,Areola,GKP,WHU,1↑,"Areola (GKP, 1↑)",14,2.33333333333,2.0,2.20601132958,1.44444444444,-1,0.9804494798133332,2,1.3481180347433337,0,0.0,1.16428375728,1,2,2,0.83571624272,~
512,Michail,Antonio,FWD,WHU,4↑,"Antonio (FWD, 4↑)",12,2.0,2.0,2.0,1.0,-1,0.8888888888888888,0,0.0,-2,0.7777777777777778,0.83333333333,1,18,18,17.16666666667,6↑
527,Lucas,Tolentino Coelho de Lima,MID,WHU,1↑,"L.Paquetá (MID, 1↑)",16,2.66666666667,1.7,2.29743285579,1.22222222222,-1,1.02108126924,0,0.0,-2,0.893446110585,0.95726368991,1,8,8,7.04273631009,5↑
525,Mohammed,Kudus,MID,WHU,~,"Kudus (MID, ~)",12,2.0,1.7,1.88541019662,0.33333333333,-1,0.8379600873866666,0,0.0,-2,0.7332150764633334,0.78558758192,1,7,7,6.21441241808,4↑
388,Aaron,Wan-Bissaka,DEF,WHU,1↑,"Wan-Bissaka (DEF, 1↑)",7,1.16666666667,1.7,1.37038187267,0.55555555556,-1,0.6090586100755555,2,0.8374555888538889,0,0.0,0.72325709946,1,2,2,1.27674290054,1↑
