id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,fplAdv_nxtGWs,fplAdv*xPts,defAdv_nxtGWs,defAdv*xPts,attAdv_nxtGWs,attAdv*xPts,avgAdv*xPts,#OfMatches_nxtGWs,tot_xPts,gw12Pts,gw13Pts,gw14Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
90,Kristoffer,Ajer,DEF,BRE,21,^,"Ajer (DEF, ^)",2.3,4.0,2.867,1,2.867,2,5.734,2,0.0,4.3004999999999995,3,8.601,0,0,0,0,0,?
106,Mathias,Jensen,MID,BRE,56,~,"Jensen (MID, ~)",5.1,3.3,4.5,1,4.5,2,0.0,2,9.0,6.75,3,13.5,0,0,0,0,0,?
114,Mads,Roerslev Rasmussen,DEF,BRE,15,^^^,"Roerslev (DEF, ^^^)",1.7,2.7,2.033,1,2.033,2,4.066,2,0.0,3.0495,3,6.099,0,0,0,0,0,?
110,Christian,Nørgaard,MID,BRE,32,v,"Nørgaard (MID, v)",2.9,2.3,2.7,1,2.7,2,0.0,2,5.4,4.050000000000001,3,8.1,0,0,0,0,0,?
105,Vitaly,Janelt,MID,BRE,27,~,"Janelt (MID, ~)",2.5,2.3,2.433,1,2.433,2,0.0,2,4.866,3.6494999999999997,3,7.299,0,0,0,0,0,?
111,Frank,Onyeka,MID,BRE,12,^^^,"Onyeka (MID, ^^^)",1.3,2.3,1.633,1,1.633,2,0.0,2,3.266,2.4495,3,4.899,0,0,0,0,0,?
104,Aaron,Hickey,DEF,BRE,17,^^^,"Hickey (DEF, ^^^)",1.9,2.0,1.933,1,1.933,2,3.866,2,0.0,2.8995,3,5.799,0,0,0,0,0,?
701,Saman,Ghoddos,MID,BRE,8,vv,"Ghoddos (MID, vv)",1.3,2.0,1.533,1,1.533,2,0.0,2,3.066,2.2995,3,4.599,0,0,0,0,0,?
120,Yegor,Yarmolyuk,MID,BRE,3,~,"Yarmolyuk (MID, ~)",1.0,1.0,1.0,1,1.0,2,0.0,2,2.0,1.5,3,3.0,0,0,0,0,0,?
116,Thomas,Strakosha,GKP,BRE,4,vv,"Strakosha (GKP, vv)",2.0,0.3,1.433,1,1.433,2,2.866,2,0.0,2.1495,3,4.299,0,0,0,0,0,?
109,Ben,Mee,DEF,BRE,4,^^^,"Mee (DEF, ^^^)",1.3,0.3,0.967,1,0.967,2,1.934,2,0.0,1.4505,3,2.901,0,0,0,0,0,?
620,Michael,Olakigbe,MID,BRE,4,vv,"Olakigbe (MID, vv)",1.0,0.3,0.767,1,0.767,2,0.0,2,1.534,1.1505,3,2.301,0,0,0,0,0,?
115,Kevin,Schade,MID,BRE,19,?,"Schade (MID, ?)",3.8,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
103,Rico,Henry,DEF,BRE,13,?,"Henry (DEF, ?)",2.6,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
107,Keane,Lewis-Potter,MID,BRE,8,vv,"Lewis-Potter (MID, vv)",1.3,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
98,Mikkel,Damsgaard,MID,BRE,2,?,"Damsgaard (MID, ?)",1.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
92,Shandon,Baptiste,MID,BRE,1,?,"Baptiste (MID, ?)",1.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
99,Josh,Dasilva,MID,BRE,1,?,"Dasilva (MID, ?)",1.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
121,Mathias,Jorgensen,DEF,BRE,1,?,"Zanka (DEF, ?)",1.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
91,Ellery,Balcombe,GKP,BRE,0,?,"Balcombe (GKP, ?)",0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
93,Mads,Bech Sørensen,DEF,BRE,0,?,"Bech (DEF, ?)",0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
94,Mads,Bidstrup,MID,BRE,0,?,"Bidstrup (MID, ?)",0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
95,Sergi,Canós Tenés,MID,BRE,0,?,"Canós (MID, ?)",0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
97,Matthew,Cox,GKP,BRE,0,?,"Cox (GKP, ?)",0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
100,Halil,Dervişoğlu,FWD,BRE,0,?,"Dervişoğlu (FWD, ?)",0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
102,Charlie,Goode,DEF,BRE,0,?,"Goode (DEF, ?)",0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
117,Ivan,Toney,FWD,BRE,0,?,"Toney (FWD, ?)",0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
118,Ryan,Trevitt,MID,BRE,0,?,"Trevitt (MID, ?)",0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
684,Ethan,Brierley,MID,BRE,0,?,"Brierley (MID, ?)",0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
725,Ji-Soo,Kim,DEF,BRE,0,?,"Kim Ji-Soo (DEF, ?)",0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
733,Valintino,Adedokun,DEF,BRE,0,?,"Adedokun (DEF, ?)",0.0,0.0,0.0,1,0.0,2,0.0,2,0.0,0.0,3,0.0,0,0,0,0,0,?
178,Charlie,Taylor,DEF,BUR,13,^^^,"Taylor (DEF, ^^^)",1.6,2.7,1.967,-5,-2.541942043721403,-5,-2.541942043721403,-5,0.0,-2.541942043721403,3,5.901,0,0,0,0,0,?
173,Dara,O'Shea,DEF,BUR,9,^^^,"O'Shea (DEF, ^^^)",1.3,2.3,1.633,-5,-3.061849357011635,-5,-3.061849357011635,-5,0.0,-3.061849357011635,3,4.899,0,0,0,0,0,?
596,James,Trafford,GKP,BUR,21,~,"Trafford (GKP, ~)",1.9,2.0,1.933,-5,-2.586652871184687,-5,-2.586652871184687,-5,0.0,-2.586652871184687,3,5.799,0,0,0,0,0,?
594,Zeki,Amdouni,FWD,BUR,22,~,"Amdouni (FWD, ~)",2.2,1.7,2.033,-5,-2.459419576979833,-5,0.0,-5,-2.459419576979833,-2.459419576979833,3,6.099,0,0,0,0,0,?
605,Luca,Koleosho,MID,BUR,23,~,"Koleosho (MID, ~)",2.1,1.7,1.967,-5,-2.541942043721403,-5,0.0,-5,-2.541942043721403,-2.541942043721403,3,5.901,0,0,0,0,0,?
161,Josh,Brownhill,MID,BUR,21,~,"Brownhill (MID, ~)",2.1,1.7,1.967,-5,-2.541942043721403,-5,0.0,-5,-2.541942043721403,-2.541942043721403,3,5.901,0,0,0,0,0,?
475,Sander,Berge,MID,BUR,21,~,"Berge (MID, ~)",1.9,1.3,1.7,-5,-2.9411764705882355,-5,0.0,-5,-2.9411764705882355,-2.9411764705882355,3,5.1,0,0,0,0,0,?
170,Jóhann Berg,Gudmundsson,MID,BUR,11,^^^,"Gudmundsson (MID, ^^^)",1.8,1.3,1.633,-5,-3.061849357011635,-5,0.0,-5,-3.061849357011635,-3.061849357011635,3,4.899,0,0,0,0,0,?
706,Mike,Trésor,MID,BUR,9,~,"M.Trésor (MID, ~)",1.5,1.3,1.433,-5,-3.489183531053733,-5,0.0,-5,-3.489183531053733,-3.489183531053733,3,4.299,0,0,0,0,0,?
608,Jacob,Bruun Larsen,MID,BUR,15,v,"Bruun Larsen (MID, v)",1.5,1.0,1.333,-5,-3.7509377344336086,-5,0.0,-5,-3.7509377344336086,-3.7509377344336086,3,3.999,0,0,0,0,0,?
177,Jay,Rodriguez,FWD,BUR,7,^^,"Rodriguez (FWD, ^^)",1.2,1.0,1.133,-5,-4.41306266548985,-5,0.0,-5,-4.41306266548985,-4.41306266548985,3,3.399,0,0,0,0,0,?
600,Nathan,Redmond,MID,BUR,6,~,"Redmond (MID, ~)",1.0,1.0,1.0,-5,-5.0,-5,0.0,-5,-5.0,-5.0,3,3.0,0,0,0,0,0,?
168,Lyle,Foster,FWD,BUR,33,vv,"Foster (FWD, vv)",4.7,0.7,3.367,-5,-1.485001485001485,-5,0.0,-5,-1.485001485001485,-1.485001485001485,3,10.101,0,0,0,0,0,?
660,Wilson,Odobert,MID,BUR,9,vv,"Odobert (MID, vv)",2.2,0.7,1.7,-5,-2.9411764705882355,-5,0.0,-5,-2.9411764705882355,-2.9411764705882355,3,5.1,0,0,0,0,0,?
160,Jordan,Beyer,DEF,BUR,8,~,"Beyer (DEF, ~)",1.1,0.7,0.967,-5,-5.170630816959669,-5,-5.170630816959669,-5,0.0,-5.170630816959669,3,2.901,0,0,0,0,0,?
182,Victor,da Silva,DEF,BUR,5,~,"Vitinho (DEF, ~)",1.0,0.7,0.9,-5,-5.555555555555555,-5,-5.555555555555555,-5,0.0,-5.555555555555555,3,2.7,0,0,0,0,0,?
184,Anass,Zaroury,MID,BUR,2,^^^,"Zaroury (MID, ^^^)",0.5,0.7,0.567,-5,-8.818342151675486,-5,0.0,-5,-8.818342151675486,-8.818342151675486,3,1.701,0,0,0,0,0,?
165,Josh,Cullen,MID,BUR,17,vv,"Cullen (MID, vv)",1.7,0.3,1.233,-5,-4.0551500405515,-5,0.0,-5,-4.0551500405515,-4.0551500405515,3,3.699,0,0,0,0,0,?
157,Ameen,Al-Dakhil,DEF,BUR,9,vv,"Al-Dakhil (DEF, vv)",0.9,0.3,0.7,-5,-7.142857142857143,-5,-7.142857142857143,-5,0.0,-7.142857142857143,3,2.1,0,0,0,0,0,?
674,Hannes,Delcroix,DEF,BUR,3,vv,"Delcroix (DEF, vv)",0.5,0.3,0.433,-5,-11.547344110854503,-5,-11.547344110854503,-5,0.0,-11.547344110854503,3,1.299,0,0,0,0,0,?
675,Aaron,Ramsey,MID,BUR,7,vv,"A.Ramsey (MID, vv)",1.4,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
159,Manuel Benson,Hedilazio,MID,BUR,3,?,"Benson (MID, ?)",1.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
163,Jack,Cork,MID,BUR,1,?,"Cork (MID, ?)",1.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
156,Enock,Agyei,MID,BUR,0,?,"Agyei (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
158,Samuel,Bastien,MID,BUR,0,?,"Bastien (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
162,Darko,Churlinov,MID,BUR,0,?,"Churlinov (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
164,Dara,Costelloe,MID,BUR,0,?,"Costelloe (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
166,CJ,Egan-Riley,DEF,BUR,0,?,"Egan-Riley (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
167,Hjalmar,Ekdal,DEF,BUR,0,?,"Ekdal (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
169,Denis,Franchi,GKP,BUR,0,?,"Franchi (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
171,Luke,McNally,DEF,BUR,0,?,"McNally (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
172,Arijanet,Muric,GKP,BUR,0,?,"Muric (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
174,Michael,Obafemi,FWD,BUR,0,?,"Obafemi (FWD, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
175,Bailey,Peacock-Farrell,GKP,BUR,0,?,"Peacock-Farrell (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
179,Bobby,Thomas,DEF,BUR,0,?,"Thomas (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
180,Scott,Twine,MID,BUR,0,?,"Twine (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
181,Lawrence,Vigouroux,GKP,BUR,0,?,"Vigouroux (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
183,Wout,Weghorst,FWD,BUR,0,?,"Weghorst (FWD, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
622,Owen,Dodgson,DEF,BUR,0,?,"Dodgson (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
694,Han-Noah,Massengo,MID,BUR,0,?,"Massengo (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
176,Connor,Roberts,DEF,BUR,8,vv,"Roberts (DEF, vv)",0.9,-0.7,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
362,Cole,Palmer,MID,CHE,41,~,"Palmer (MID, ~)",4.6,6.7,5.3,-1,-0.18867924528301888,-3,0.0,-3,-0.5660377358490566,-0.37735849056603776,3,15.9,0,0,0,0,0,?
211,Nicolas,Jackson,FWD,CHE,37,^^^,"N.Jackson (FWD, ^^^)",3.7,6.3,4.567,-1,-0.21896211955331726,-3,0.0,-3,-0.6568863586599518,-0.4379242391066345,3,13.701,0,0,0,0,0,?
202,Conor,Gallagher,MID,CHE,35,~,"Gallagher (MID, ~)",3.2,4.7,3.7,-1,-0.27027027027027023,-3,0.0,-3,-0.8108108108108107,-0.5405405405405405,3,11.1,0,0,0,0,0,?
210,Mykhailo,Mudryk,MID,CHE,29,vv,"Mudryk (MID, vv)",3.2,4.7,3.7,-1,-0.27027027027027023,-3,0.0,-3,-0.8108108108108107,-0.5405405405405405,3,11.1,0,0,0,0,0,?
216,Raheem,Sterling,MID,CHE,54,~,"Sterling (MID, ~)",4.9,3.0,4.267,-1,-0.2343566908835247,-3,0.0,-3,-0.7030700726505741,-0.4687133817670494,3,12.801,0,0,0,0,0,?
145,Robert,Sánchez,GKP,CHE,41,~,"Sanchez (GKP, ~)",3.7,2.0,3.133,-1,-0.31918289179699966,-3,-0.9575486753909991,-3,0.0,-0.6383657835939993,3,9.399,0,0,0,0,0,?
199,Enzo,Fernández,MID,CHE,21,~,"Enzo (MID, ~)",2.1,2.0,2.067,-1,-0.4837929366231253,-3,0.0,-3,-1.4513788098693758,-0.9675858732462506,3,6.201,0,0,0,0,0,?
126,Moisés,Caicedo Corozo,MID,CHE,17,~,"Caicedo (MID, ~)",1.9,1.7,1.833,-1,-0.5455537370430987,-3,0.0,-3,-1.6366612111292962,-1.0911074740861975,3,5.499,0,0,0,0,0,?
611,Axel,Disasi,DEF,CHE,38,v,"Disasi (DEF, v)",3.8,1.3,2.967,-1,-0.33704078193461406,-3,-1.0111223458038423,-3,0.0,-0.6740815638692281,3,8.901,0,0,0,0,0,?
206,Reece,James,DEF,CHE,6,~,"James (DEF, ~)",1.5,1.3,1.433,-1,-0.6978367062107467,-3,-2.09351011863224,-3,0.0,-1.3956734124214933,3,4.299,0,0,0,0,0,?
217,Thiago,Emiliano da Silva,DEF,CHE,31,v,"T.Silva (DEF, v)",2.8,1.0,2.2,-1,-0.45454545454545453,-3,-1.3636363636363635,-3,0.0,-0.9090909090909091,3,6.6,0,0,0,0,0,?
198,Marc,Cucurella Saseta,DEF,CHE,9,~,"Cucurella (DEF, ~)",1.8,1.0,1.533,-1,-0.6523157208088716,-3,-1.9569471624266146,-3,0.0,-1.3046314416177431,3,4.599,0,0,0,0,0,?
208,Noni,Madueke,MID,CHE,6,~,"Madueke (MID, ~)",1.2,1.0,1.133,-1,-0.8826125330979699,-3,0.0,-3,-2.64783759929391,-1.7652250661959399,3,3.399,0,0,0,0,0,?
197,Levi,Colwill,DEF,CHE,35,vv,"Colwill (DEF, vv)",3.2,0.7,2.367,-1,-0.4224757076468103,-3,-1.267427122940431,-3,0.0,-0.8449514152936206,3,7.101,0,0,0,0,0,?
203,Malo,Gusto,DEF,CHE,23,vv,"Gusto (DEF, vv)",2.9,0.3,2.033,-1,-0.4918839153959666,-3,-1.4756517461878997,-3,0.0,-0.9837678307919332,3,6.099,0,0,0,0,0,?
613,Lesley,Ugochukwu,MID,CHE,8,v,"Ugochukwu (MID, v)",1.1,0.3,0.833,-1,-1.2004801920768309,-3,0.0,-3,-3.6014405762304924,-2.4009603841536618,3,2.499,0,0,0,0,0,?
677,Deivid Washington,de Souza Eugênio,FWD,CHE,1,^^^,"Deivid (FWD, ^^^)",1.0,0.3,0.767,-1,-1.303780964797914,-3,0.0,-3,-3.9113428943937416,-2.607561929595828,3,2.301,0,0,0,0,0,?
609,Ian,Maatsen,MID,CHE,6,~,"Maatsen (MID, ~)",0.9,0.3,0.7,-1,-1.4285714285714286,-3,0.0,-3,-4.285714285714286,-2.857142857142857,3,2.1,0,0,0,0,0,?
196,Carney,Chukwuemeka,MID,CHE,6,?,"Chukwuemeka (MID, ?)",3.0,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
193,Armando,Broja,FWD,CHE,8,vv,"Broja (FWD, vv)",2.7,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
195,Ben,Chilwell,DEF,CHE,15,?,"Chilwell (DEF, ?)",2.5,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
623,Mason,Burstow,FWD,CHE,2,?,"Burstow (FWD, ?)",1.0,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
718,Alex,Matos,MID,CHE,1,vv,"Matos (MID, vv)",1.0,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
185,Ethan,Ampadu,DEF,CHE,0,?,"Ampadu (DEF, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
187,Kepa,Arrizabalaga,GKP,CHE,0,?,"Arrizabalaga (GKP, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
188,Pierre-Emerick,Aubameyang,FWD,CHE,0,?,"Aubameyang (FWD, ?)",0.0,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
189,César,Azpilicueta,DEF,CHE,0,?,"Azpilicueta (DEF, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
190,Abdul Rahman,Baba,DEF,CHE,0,?,"Baba (DEF, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
191,Benoît,Badiashile,DEF,CHE,0,?,"B.Badiashile (DEF, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
192,Marcus,Bettinelli,GKP,CHE,0,?,"Bettinelli (GKP, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
194,Trevoh,Chalobah,DEF,CHE,0,?,"Chalobah (DEF, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
200,David Datro,Fofana,FWD,CHE,0,?,"D.D.Fofana (FWD, ?)",0.0,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
201,Wesley,Fofana,DEF,CHE,0,?,"W.Fofana (DEF, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
207,Romelu,Lukaku Bolingoli,FWD,CHE,0,?,"Lukaku (FWD, ?)",0.0,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
212,Christopher,Nkunku,FWD,CHE,0,?,"Nkunku (FWD, ?)",0.0,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
213,Christian,Pulisic,MID,CHE,0,?,"Pulisic (MID, ?)",0.0,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
214,Malang,Sarr,DEF,CHE,0,?,"M.Sarr (DEF, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
215,Gabriel,Słonina,GKP,CHE,0,?,"Slonina (GKP, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
218,Hakim,Ziyech,MID,CHE,0,?,"Ziyech (MID, ?)",0.0,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
589,Ângelo Gabriel,Borges Damaceno,MID,CHE,0,?,"Ângelo (MID, ?)",0.0,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
659,Lucas,Bergström,GKP,CHE,0,?,"Bergström (GKP, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
667,Roméo,Lavia,MID,CHE,0,?,"Lavia (MID, ?)",0.0,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
671,Bashir,Humphreys,DEF,CHE,0,?,"Humphreys (DEF, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
680,Eddie,Beach,GKP,CHE,0,?,"Beach (GKP, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
681,Diego Manuel Jadon,da Silva Moreira,MID,CHE,0,?,"Diego Moreira (MID, ?)",0.0,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
687,Djordje,Petrovic,GKP,CHE,0,?,"Petrovic (GKP, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
716,Alfie,Gilchrist,DEF,CHE,0,?,"Gilchrist (DEF, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
717,Ronnie,Stutter,FWD,CHE,0,?,"Stutter (FWD, ?)",0.0,0.0,0.0,-1,-inf,-3,0.0,-3,-inf,-inf,3,0.0,0,0,0,0,0,?
723,Josh,Brooking,DEF,CHE,0,?,"Brooking (DEF, ?)",0.0,0.0,0.0,-1,-inf,-3,-inf,-3,0.0,-inf,3,0.0,0,0,0,0,0,?
234,Tyrick,Mitchell,DEF,CRY,49,^^^,"Mitchell (DEF, ^^^)",4.5,5.0,4.667,4,18.668,8,37.336,0,0.0,28.002,3,14.001,0,0,0,0,0,?
221,Jordan,Ayew,MID,CRY,36,^^,"J.Ayew (MID, ^^)",3.3,4.3,3.633,4,14.532,8,0.0,0,0.0,7.266,3,10.899,0,0,0,0,0,?
230,Sam,Johnstone,GKP,CRY,49,~,"Johnstone (GKP, ~)",4.5,3.7,4.233,4,16.932,8,33.864,0,0.0,25.397999999999996,3,12.699,0,0,0,0,0,?
240,Jeffrey,Schlupp,MID,CRY,28,^^^,"Schlupp (MID, ^^^)",2.8,3.3,2.967,4,11.868,8,0.0,0,0.0,5.934,3,8.901,0,0,0,0,0,?
220,Joachim,Andersen,DEF,CRY,59,~,"Andersen (DEF, ~)",5.4,2.7,4.5,4,18.0,8,36.0,0,0.0,27.0,3,13.5,0,0,0,0,0,?
229,Will,Hughes,MID,CRY,17,~,"Hughes (MID, ~)",2.1,2.3,2.167,4,8.668,8,0.0,0,0.0,4.334,3,6.501,0,0,0,0,0,?
228,Marc,Guéhi,DEF,CRY,41,~,"Guéhi (DEF, ~)",4.1,2.0,3.4,4,13.6,8,27.2,0,0.0,20.4,3,10.2,0,0,0,0,0,?
231,Jefferson,Lerma Solís,MID,CRY,15,~,"Lerma (MID, ~)",2.1,2.0,2.067,4,8.268,8,0.0,0,0.0,4.134,3,6.201,0,0,0,0,0,?
242,Joel,Ward,DEF,CRY,26,~,"Ward (DEF, ~)",2.6,1.7,2.3,4,9.2,8,18.4,0,0.0,13.799999999999999,3,6.9,0,0,0,0,0,?
223,Cheick,Doucouré,MID,CRY,20,~,"C.Doucouré (MID, ~)",2.0,1.7,1.9,4,7.6,8,0.0,0,0.0,3.8,3,5.7,0,0,0,0,0,?
225,Odsonne,Edouard,FWD,CRY,40,v,"Edouard (FWD, v)",4.0,1.3,3.1,4,12.4,8,0.0,0,0.0,6.2,3,9.3,0,0,0,0,0,?
226,Eberechi,Eze,MID,CRY,29,~,"Eze (MID, ~)",3.6,1.3,2.833,4,11.332,8,0.0,0,0.0,5.666,3,8.499,0,0,0,0,0,?
222,Nathaniel,Clyne,DEF,CRY,8,vv,"Clyne (DEF, vv)",2.7,0.7,2.033,4,8.132,8,16.264,0,0.0,12.198,3,6.099,0,0,0,0,0,?
232,Jean-Philippe,Mateta,FWD,CRY,20,vv,"Mateta (FWD, vv)",2.5,0.7,1.9,4,7.6,8,0.0,0,0.0,3.8,3,5.7,0,0,0,0,0,?
657,Jesurun,Rak-Sakyi,MID,CRY,8,vv,"Rak-Sakyi (MID, vv)",1.3,0.7,1.1,4,4.4,8,0.0,0,0.0,2.2,3,3.3,0,0,0,0,0,?
219,Naouirou,Ahamada,MID,CRY,5,^^^,"Ahamada (MID, ^^^)",1.0,0.7,0.9,4,3.6,8,0.0,0,0.0,1.8,3,2.7,0,0,0,0,0,?
615,Matheus,França de Oliveira,MID,CRY,2,~,"Matheus França (MID, ~)",1.0,0.7,0.9,4,3.6,8,0.0,0,0.0,1.8,3,2.7,0,0,0,0,0,?
238,Chris,Richards,DEF,CRY,4,v,"C.Richards (DEF, v)",1.0,0.3,0.767,4,3.068,8,6.136,0,0.0,4.602,3,2.301,0,0,0,0,0,?
721,David,Ozoh,MID,CRY,1,vv,"Ozoh (MID, vv)",1.0,0.3,0.767,4,3.068,8,0.0,0,0.0,1.534,3,2.301,0,0,0,0,0,?
