id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,fplAdv_nxtGWs,fplAdv*xPts,defAdv_nxtGWs,defAdv*xPts,attAdv_nxtGWs,attAdv*xPts,avgAdv*xPts,#OfMatches_nxtGWs,tot_xPts,gw10Pts,gw11Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
90,Kristoffer,Ajer,DEF,BRE,14,?,"Ajer (DEF, ?)",2.0,2.7,2.233,1,2.233,-1,-0.4478280340349305,0,0.0,0.8925859829825348,2,4.466,7,0,7,1.5674,^
701,Saman,Ghoddos,MID,BRE,7,?,"Ghoddos (MID, ?)",1.8,2.3,1.967,1,1.967,-1,0.0,0,0.0,0.9835,2,3.934,0,1,1,0.25419,vv
105,Vitaly,Janelt,MID,BRE,22,?,"Janelt (MID, ?)",2.4,2.0,2.267,1,2.267,-1,0.0,0,0.0,1.1335,2,4.534,3,2,5,1.10278,~
258,Neal,Maupay,FWD,BRE,10,?,"Maupay (FWD, ?)",1.7,2.0,1.8,1,1.8,-1,0.0,0,0.0,0.9,2,3.6,3,8,11,3.05556,^^^
116,Thomas,Strakosha,GKP,BRE,3,?,"Strakosha (GKP, ?)",3.0,1.0,2.333,1,2.333,-1,-0.4286326618088298,0,0.0,0.9521836690955852,2,4.666,0,1,1,0.21432,vv
114,Mads,Roerslev Rasmussen,DEF,BRE,8,?,"Roerslev (DEF, ?)",1.1,1.0,1.067,1,1.067,-1,-0.9372071227741332,0,0.0,0.0648964386129334,2,2.134,6,1,7,3.28022,^^^
111,Frank,Onyeka,MID,BRE,7,?,"Onyeka (MID, ?)",1.0,1.0,1.0,1,1.0,-1,0.0,0,0.0,0.5,2,2.0,0,5,5,2.5,^^^
107,Keane,Lewis-Potter,MID,BRE,8,?,"Lewis-Potter (MID, ?)",1.3,0.7,1.1,1,1.1,-1,0.0,0,0.0,0.55,2,2.2,0,0,0,0.0,vv
620,Michael,Olakigbe,MID,BRE,4,?,"Olakigbe (MID, ?)",1.0,0.7,0.9,1,0.9,-1,0.0,0,0.0,0.45,2,1.8,0,0,0,0.0,vv
104,Aaron,Hickey,DEF,BRE,11,?,"Hickey (DEF, ?)",1.4,0.3,1.033,1,1.033,-1,-0.968054211035818,0,0.0,0.0324728944820909,2,2.066,6,0,6,2.90416,^^^
120,Yegor,Yarmolyuk,MID,BRE,1,?,"Yarmolyuk (MID, ?)",1.0,0.3,0.767,1,0.767,-1,0.0,0,0.0,0.3835,2,1.534,1,1,2,1.30378,~
115,Kevin,Schade,MID,BRE,19,?,"Schade (MID, ?)",3.8,0.0,0.0,1,0.0,-1,0.0,0,0.0,0.0,2,0.0,0,0,0,,?
103,Rico,Henry,DEF,BRE,13,?,"Henry (DEF, ?)",2.6,0.0,0.0,1,0.0,-1,-inf,0,0.0,-inf,2,0.0,0,0,0,,?
109,Ben,Mee,DEF,BRE,3,?,"Mee (DEF, ?)",1.5,0.0,0.0,1,0.0,-1,-inf,0,0.0,-inf,2,0.0,0,1,1,inf,^^^
98,Mikkel,Damsgaard,MID,BRE,2,?,"Damsgaard (MID, ?)",1.0,0.0,0.0,1,0.0,-1,0.0,0,0.0,0.0,2,0.0,0,0,0,,?
92,Shandon,Baptiste,MID,BRE,1,?,"Baptiste (MID, ?)",1.0,0.0,0.0,1,0.0,-1,0.0,0,0.0,0.0,2,0.0,0,0,0,,?
99,Josh,Dasilva,MID,BRE,1,?,"Dasilva (MID, ?)",1.0,0.0,0.0,1,0.0,-1,0.0,0,0.0,0.0,2,0.0,0,0,0,,?
121,Mathias,Jorgensen,DEF,BRE,1,?,"Zanka (DEF, ?)",1.0,0.0,0.0,1,0.0,-1,-inf,0,0.0,-inf,2,0.0,0,0,0,,?
91,Ellery,Balcombe,GKP,BRE,0,?,"Balcombe (GKP, ?)",0.0,0.0,0.0,1,0.0,-1,-inf,0,0.0,-inf,2,0.0,0,0,0,,?
93,Mads,Bech Sørensen,DEF,BRE,0,?,"Bech (DEF, ?)",0.0,0.0,0.0,1,0.0,-1,-inf,0,0.0,-inf,2,0.0,0,0,0,,?
94,Mads,Bidstrup,MID,BRE,0,?,"Bidstrup (MID, ?)",0.0,0.0,0.0,1,0.0,-1,0.0,0,0.0,0.0,2,0.0,0,0,0,,?
95,Sergi,Canós Tenés,MID,BRE,0,?,"Canós (MID, ?)",0.0,0.0,0.0,1,0.0,-1,0.0,0,0.0,0.0,2,0.0,0,0,0,,?
97,Matthew,Cox,GKP,BRE,0,?,"Cox (GKP, ?)",0.0,0.0,0.0,1,0.0,-1,-inf,0,0.0,-inf,2,0.0,0,0,0,,?
100,Halil,Dervişoğlu,FWD,BRE,0,?,"Dervişoğlu (FWD, ?)",0.0,0.0,0.0,1,0.0,-1,0.0,0,0.0,0.0,2,0.0,0,0,0,,?
102,Charlie,Goode,DEF,BRE,0,?,"Goode (DEF, ?)",0.0,0.0,0.0,1,0.0,-1,-inf,0,0.0,-inf,2,0.0,0,0,0,,?
117,Ivan,Toney,FWD,BRE,0,?,"Toney (FWD, ?)",0.0,0.0,0.0,1,0.0,-1,0.0,0,0.0,0.0,2,0.0,0,0,0,,?
118,Ryan,Trevitt,MID,BRE,0,?,"Trevitt (MID, ?)",0.0,0.0,0.0,1,0.0,-1,0.0,0,0.0,0.0,2,0.0,0,0,0,,?
684,Ethan,Brierley,MID,BRE,0,?,"Brierley (MID, ?)",0.0,0.0,0.0,1,0.0,-1,0.0,0,0.0,0.0,2,0.0,0,0,0,,?
725,Ji-Soo,Kim,DEF,BRE,0,?,"Kim Ji-Soo (DEF, ?)",0.0,0.0,0.0,1,0.0,-1,-inf,0,0.0,-inf,2,0.0,0,0,0,,?
168,Lyle,Foster,FWD,BUR,33,?,"Foster (FWD, ?)",4.7,4.0,4.467,-2,-0.4477277815088427,0,0.0,-4,-0.8954555630176854,-0.671591672263264,2,8.934,0,0,0,0.0,vv
475,Sander,Berge,MID,BUR,18,?,"Berge (MID, ?)",2.0,3.0,2.333,-2,-0.8572653236176596,0,0.0,-4,-1.7145306472353192,-1.2858979854264894,2,4.666,1,2,3,0.64295,~
608,Jacob,Bruun Larsen,MID,BUR,13,?,"Bruun Larsen (MID, ?)",1.6,2.2,1.8,-2,-1.1111111111111112,0,0.0,-4,-2.2222222222222223,-1.6666666666666667,2,3.6,1,1,2,0.55556,v
660,Wilson,Odobert,MID,BUR,8,?,"Odobert (MID, ?)",2.7,2.0,2.467,-2,-0.8107012565869477,0,0.0,-4,-1.6214025131738954,-1.2160518848804216,2,4.934,0,1,1,0.20268,vv
596,James,Trafford,GKP,BUR,18,?,"Trafford (GKP, ?)",2.0,2.0,2.0,-2,-1.0,0,0.0,-4,0.0,-0.5,2,4.0,2,1,3,0.75,~
161,Josh,Brownhill,MID,BUR,17,?,"Brownhill (MID, ?)",2.1,1.8,2.0,-2,-1.0,0,0.0,-4,-2.0,-1.5,2,4.0,2,2,4,1.0,~
605,Luca,Koleosho,MID,BUR,19,?,"Koleosho (MID, ?)",2.1,1.5,1.9,-2,-1.0526315789473684,0,0.0,-4,-2.1052631578947367,-1.5789473684210529,2,3.8,2,2,4,1.05263,~
165,Josh,Cullen,MID,BUR,17,?,"Cullen (MID, ?)",1.9,1.5,1.767,-2,-1.1318619128466327,0,0.0,-4,-2.263723825693265,-1.697792869269949,2,3.534,0,0,0,0.0,vv
594,Zeki,Amdouni,FWD,BUR,19,?,"Amdouni (FWD, ?)",2.4,1.0,1.933,-2,-1.0346611484738748,0,0.0,-4,-2.0693222969477496,-1.5519917227108122,2,3.866,1,2,3,0.776,~
706,Mike,Trésor,MID,BUR,7,?,"M.Trésor (MID, ?)",1.8,1.0,1.533,-2,-1.3046314416177431,0,0.0,-4,-2.6092628832354863,-1.9569471624266148,2,3.066,1,1,2,0.65232,~
675,Aaron,Ramsey,MID,BUR,7,?,"A.Ramsey (MID, ?)",1.4,1.0,1.267,-2,-1.5785319652722969,0,0.0,-4,-3.1570639305445938,-2.367797947908445,2,2.534,0,0,0,0.0,vv
157,Ameen,Al-Dakhil,DEF,BUR,9,?,"Al-Dakhil (DEF, ?)",1.0,0.8,0.933,-2,-2.143622722400857,0,0.0,-4,0.0,-1.0718113612004287,2,1.866,0,0,0,0.0,vv
176,Connor,Roberts,DEF,BUR,8,?,"Roberts (DEF, ?)",0.9,0.8,0.867,-2,-2.306805074971165,0,0.0,-4,0.0,-1.1534025374855823,2,1.734,0,0,0,0.0,vv
160,Jordan,Beyer,DEF,BUR,6,?,"Beyer (DEF, ?)",1.0,0.5,0.833,-2,-2.4009603841536618,0,0.0,-4,0.0,-1.2004801920768309,2,1.666,0,2,2,1.20048,~
178,Charlie,Taylor,DEF,BUR,6,?,"Taylor (DEF, ?)",1.0,0.5,0.833,-2,-2.4009603841536618,0,0.0,-4,0.0,-1.2004801920768309,2,1.666,6,1,7,4.20168,^^^
177,Jay,Rodriguez,FWD,BUR,4,?,"Rodriguez (FWD, ?)",1.0,0.5,0.833,-2,-2.4009603841536618,0,0.0,-4,-4.801920768307324,-3.601440576230493,2,1.666,1,2,3,1.80072,^^
182,Victor,da Silva,DEF,BUR,3,?,"Vitinho (DEF, ?)",1.0,0.5,0.833,-2,-2.4009603841536618,0,0.0,-4,0.0,-1.2004801920768309,2,1.666,1,1,2,1.20048,~
674,Hannes,Delcroix,DEF,BUR,3,?,"Delcroix (DEF, ?)",0.5,0.5,0.5,-2,-4.0,0,0.0,-4,0.0,-2.0,2,1.0,0,0,0,0.0,vv
600,Nathan,Redmond,MID,BUR,4,?,"Redmond (MID, ?)",1.0,0.2,0.733,-2,-2.728512960436562,0,0.0,-4,-5.457025920873124,-4.092769440654843,2,1.466,1,1,2,1.36426,~
173,Dara,O'Shea,DEF,BUR,3,?,"O'Shea (DEF, ?)",0.6,0.2,0.467,-2,-4.282655246252676,0,0.0,-4,0.0,-2.141327623126338,2,0.934,5,1,6,6.42398,^^^
184,Anass,Zaroury,MID,BUR,0,?,"Zaroury (MID, ?)",0.0,0.2,0.0,-2,-inf,0,0.0,-4,-inf,-inf,2,0.0,2,0,2,inf,^^^
170,Jóhann Berg,Gudmundsson,MID,BUR,7,?,"Gudmundsson (MID, ?)",1.8,0.0,0.0,-2,-inf,0,0.0,-4,-inf,-inf,2,0.0,2,2,4,inf,^^^
159,Manuel Benson,Hedilazio,MID,BUR,3,?,"Benson (MID, ?)",1.0,0.0,0.0,-2,-inf,0,0.0,-4,-inf,-inf,2,0.0,0,0,0,,?
163,Jack,Cork,MID,BUR,1,?,"Cork (MID, ?)",1.0,0.0,0.0,-2,-inf,0,0.0,-4,-inf,-inf,2,0.0,0,0,0,,?
156,Enock,Agyei,MID,BUR,0,?,"Agyei (MID, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,-inf,-inf,2,0.0,0,0,0,,?
158,Samuel,Bastien,MID,BUR,0,?,"Bastien (MID, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,-inf,-inf,2,0.0,0,0,0,,?
162,Darko,Churlinov,MID,BUR,0,?,"Churlinov (MID, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,-inf,-inf,2,0.0,0,0,0,,?
164,Dara,Costelloe,MID,BUR,0,?,"Costelloe (MID, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,-inf,-inf,2,0.0,0,0,0,,?
166,CJ,Egan-Riley,DEF,BUR,0,?,"Egan-Riley (DEF, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,0.0,-inf,2,0.0,0,0,0,,?
167,Hjalmar,Ekdal,DEF,BUR,0,?,"Ekdal (DEF, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,0.0,-inf,2,0.0,0,0,0,,?
169,Denis,Franchi,GKP,BUR,0,?,"Franchi (GKP, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,0.0,-inf,2,0.0,0,0,0,,?
171,Luke,McNally,DEF,BUR,0,?,"McNally (DEF, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,0.0,-inf,2,0.0,0,0,0,,?
172,Arijanet,Muric,GKP,BUR,0,?,"Muric (GKP, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,0.0,-inf,2,0.0,0,0,0,,?
174,Michael,Obafemi,FWD,BUR,0,?,"Obafemi (FWD, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,-inf,-inf,2,0.0,0,0,0,,?
175,Bailey,Peacock-Farrell,GKP,BUR,0,?,"Peacock-Farrell (GKP, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,0.0,-inf,2,0.0,0,0,0,,?
179,Bobby,Thomas,DEF,BUR,0,?,"Thomas (DEF, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,0.0,-inf,2,0.0,0,0,0,,?
180,Scott,Twine,MID,BUR,0,?,"Twine (MID, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,-inf,-inf,2,0.0,0,0,0,,?
181,Lawrence,Vigouroux,GKP,BUR,0,?,"Vigouroux (GKP, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,0.0,-inf,2,0.0,0,0,0,,?
183,Wout,Weghorst,FWD,BUR,0,?,"Weghorst (FWD, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,-inf,-inf,2,0.0,0,0,0,,?
622,Owen,Dodgson,DEF,BUR,0,?,"Dodgson (DEF, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,0.0,-inf,2,0.0,0,0,0,,?
694,Han-Noah,Massengo,MID,BUR,0,?,"Massengo (MID, ?)",0.0,0.0,0.0,-2,-inf,0,0.0,-4,-inf,-inf,2,0.0,0,0,0,,?
362,Cole,Palmer,MID,CHE,27,?,"Palmer (MID, ?)",3.9,7.7,5.167,-1,-0.1935359009096187,1,0.0,-2,-0.3870718018192375,-0.2903038513644281,2,10.334,2,12,14,1.35475,~
210,Mykhailo,Mudryk,MID,CHE,29,?,"Mudryk (MID, ?)",3.6,7.0,4.733,-1,-0.2112824846820198,1,0.0,-2,-0.4225649693640397,-0.3169237270230298,2,9.466,0,0,0,0.0,vv
216,Raheem,Sterling,MID,CHE,47,?,"Sterling (MID, ?)",5.2,6.0,5.467,-1,-0.1829156758734223,1,0.0,-2,-0.3658313517468447,-0.2743735138101335,2,10.934,2,5,7,0.6402,~
197,Levi,Colwill,DEF,CHE,34,?,"Colwill (DEF, ?)",3.8,5.0,4.2,-1,-0.238095238095238,1,4.2,-2,0.0,1.980952380952381,2,8.4,1,0,1,0.11905,vv
202,Conor,Gallagher,MID,CHE,27,?,"Gallagher (MID, ?)",3.0,4.7,3.567,-1,-0.2803476310625175,1,0.0,-2,-0.5606952621250351,-0.4205214465937763,2,7.134,2,6,8,1.12139,~
145,Robert,Sánchez,GKP,CHE,36,?,"Sanchez (GKP, ?)",4.0,3.3,3.767,-1,-0.2654632333421821,1,3.767,-2,0.0,1.750768383328909,2,7.534,2,3,5,0.66366,~
217,Thiago,Emiliano da Silva,DEF,CHE,28,?,"T.Silva (DEF, ?)",3.1,3.0,3.067,-1,-0.32605151613955,1,3.067,-2,0.0,1.3704742419302252,2,6.134,1,2,3,0.48908,v
611,Axel,Disasi,DEF,CHE,34,?,"Disasi (DEF, ?)",4.2,2.7,3.7,-1,-0.2702702702702702,1,3.7,-2,0.0,1.714864864864865,2,7.4,2,2,4,0.54054,v
193,Armando,Broja,FWD,CHE,8,?,"Broja (FWD, ?)",2.7,2.3,2.567,-1,-0.3895597974289053,1,0.0,-2,-0.7791195948578106,-0.5843396961433579,2,5.134,0,0,0,0.0,vv
211,Nicolas,Jackson,FWD,CHE,19,?,"N.Jackson (FWD, ?)",2.4,2.3,2.367,-1,-0.4224757076468103,1,0.0,-2,-0.8449514152936206,-0.6337135614702154,2,4.734,2,16,18,3.80228,^^^
126,Moisés,Caicedo Corozo,MID,CHE,14,?,"Caicedo (MID, ?)",2.0,2.0,2.0,-1,-0.5,1,0.0,-2,-1.0,-0.75,2,4.0,1,2,3,0.75,~
198,Marc,Cucurella Saseta,DEF,CHE,6,?,"Cucurella (DEF, ?)",2.0,2.0,2.0,-1,-0.5,1,2.0,-2,0.0,0.75,2,4.0,2,1,3,0.75,~
199,Enzo,Fernández,MID,CHE,17,?,"Enzo (MID, ?)",1.9,2.0,1.933,-1,-0.5173305742369374,1,0.0,-2,-1.0346611484738748,-0.7759958613554061,2,3.866,0,4,4,1.03466,~
208,Noni,Madueke,MID,CHE,4,?,"Madueke (MID, ?)",1.0,0.7,0.9,-1,-1.1111111111111112,1,0.0,-2,-2.2222222222222223,-1.6666666666666667,2,1.8,2,0,2,1.11111,~
609,Ian,Maatsen,MID,CHE,5,?,"Maatsen (MID, ?)",0.8,0.7,0.767,-1,-1.303780964797914,1,0.0,-2,-2.607561929595828,-1.9556714471968708,2,1.534,1,0,1,0.65189,~
203,Malo,Gusto,DEF,CHE,23,?,"Gusto (DEF, ?)",3.3,0.3,2.3,-1,-0.4347826086956522,1,2.3,-2,0.0,0.9326086956521736,2,4.6,0,0,0,0.0,vv
206,Reece,James,DEF,CHE,3,?,"James (DEF, ?)",1.5,0.3,1.1,-1,-0.9090909090909092,1,1.1,-2,0.0,0.0954545454545455,2,2.2,1,2,3,1.36364,~
613,Lesley,Ugochukwu,MID,CHE,7,?,"Ugochukwu (MID, ?)",1.4,0.3,1.033,-1,-0.968054211035818,1,0.0,-2,-1.936108422071636,-1.4520813165537272,2,2.066,1,0,1,0.48403,v
718,Alex,Matos,MID,CHE,1,?,"Matos (MID, ?)",1.0,0.3,0.767,-1,-1.303780964797914,1,0.0,-2,-2.607561929595828,-1.9556714471968708,2,1.534,0,0,0,0.0,vv
196,Carney,Chukwuemeka,MID,CHE,6,?,"Chukwuemeka (MID, ?)",3.0,0.0,0.0,-1,-inf,1,0.0,-2,-inf,-inf,2,0.0,0,0,0,,?
195,Ben,Chilwell,DEF,CHE,15,?,"Chilwell (DEF, ?)",2.5,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
623,Mason,Burstow,FWD,CHE,2,?,"Burstow (FWD, ?)",1.0,0.0,0.0,-1,-inf,1,0.0,-2,-inf,-inf,2,0.0,0,0,0,,?
185,Ethan,Ampadu,DEF,CHE,0,?,"Ampadu (DEF, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
187,Kepa,Arrizabalaga,GKP,CHE,0,?,"Arrizabalaga (GKP, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
188,Pierre-Emerick,Aubameyang,FWD,CHE,0,?,"Aubameyang (FWD, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,-inf,-inf,2,0.0,0,0,0,,?
189,César,Azpilicueta,DEF,CHE,0,?,"Azpilicueta (DEF, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
190,Abdul Rahman,Baba,DEF,CHE,0,?,"Baba (DEF, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
191,Benoît,Badiashile,DEF,CHE,0,?,"B.Badiashile (DEF, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
192,Marcus,Bettinelli,GKP,CHE,0,?,"Bettinelli (GKP, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
194,Trevoh,Chalobah,DEF,CHE,0,?,"Chalobah (DEF, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
200,David Datro,Fofana,FWD,CHE,0,?,"D.D.Fofana (FWD, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,-inf,-inf,2,0.0,0,0,0,,?
201,Wesley,Fofana,DEF,CHE,0,?,"W.Fofana (DEF, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
207,Romelu,Lukaku Bolingoli,FWD,CHE,0,?,"Lukaku (FWD, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,-inf,-inf,2,0.0,0,0,0,,?
212,Christopher,Nkunku,FWD,CHE,0,?,"Nkunku (FWD, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,-inf,-inf,2,0.0,0,0,0,,?
213,Christian,Pulisic,MID,CHE,0,?,"Pulisic (MID, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,-inf,-inf,2,0.0,0,0,0,,?
214,Malang,Sarr,DEF,CHE,0,?,"M.Sarr (DEF, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
215,Gabriel,Słonina,GKP,CHE,0,?,"Slonina (GKP, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
218,Hakim,Ziyech,MID,CHE,0,?,"Ziyech (MID, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,-inf,-inf,2,0.0,0,0,0,,?
589,Ângelo Gabriel,Borges Damaceno,MID,CHE,0,?,"Ângelo (MID, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,-inf,-inf,2,0.0,0,0,0,,?
659,Lucas,Bergström,GKP,CHE,0,?,"Bergström (GKP, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
667,Roméo,Lavia,MID,CHE,0,?,"Lavia (MID, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,-inf,-inf,2,0.0,0,0,0,,?
671,Bashir,Humphreys,DEF,CHE,0,?,"Humphreys (DEF, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
677,Deivid Washington,de Souza Eugênio,FWD,CHE,0,?,"Deivid (FWD, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,-inf,-inf,2,0.0,1,0,1,inf,^^^
680,Eddie,Beach,GKP,CHE,0,?,"Beach (GKP, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
681,Diego Manuel Jadon,da Silva Moreira,MID,CHE,0,?,"Diego Moreira (MID, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,-inf,-inf,2,0.0,0,0,0,,?
687,Djordje,Petrovic,GKP,CHE,0,?,"Petrovic (GKP, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
716,Alfie,Gilchrist,DEF,CHE,0,?,"Gilchrist (DEF, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
717,Ronnie,Stutter,FWD,CHE,0,?,"Stutter (FWD, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,-inf,-inf,2,0.0,0,0,0,,?
723,Josh,Brooking,DEF,CHE,0,?,"Brooking (DEF, ?)",0.0,0.0,0.0,-1,-inf,1,0.0,-2,0.0,-inf,2,0.0,0,0,0,,?
220,Joachim,Andersen,DEF,CRY,51,?,"Andersen (DEF, ?)",5.7,7.0,6.133,0,0.0,3,18.399,-4,0.0,9.1995,2,12.266,3,5,8,0.65221,~
230,Sam,Johnstone,GKP,CRY,39,?,"Johnstone (GKP, ?)",4.3,6.3,4.967,0,0.0,3,14.901,-4,0.0,7.4505,2,9.934,1,9,10,1.00664,~
228,Marc,Guéhi,DEF,CRY,35,?,"Guéhi (DEF, ?)",4.4,5.3,4.7,0,0.0,3,14.1,-4,0.0,7.050000000000001,2,9.4,1,5,6,0.6383,~
234,Tyrick,Mitchell,DEF,CRY,33,?,"Mitchell (DEF, ?)",3.7,3.7,3.7,0,0.0,3,11.1,-4,0.0,5.550000000000001,2,7.4,1,15,16,2.16216,^^^
221,Jordan,Ayew,MID,CRY,25,?,"J.Ayew (MID, ?)",2.8,2.7,2.767,0,0.0,3,0.0,-4,-1.4456089627755693,-0.7228044813877846,2,5.534,6,5,11,1.98771,^^
229,Will,Hughes,MID,CRY,12,?,"Hughes (MID, ?)",2.0,2.3,2.1,0,0.0,3,0.0,-4,-1.9047619047619049,-0.9523809523809524,2,4.2,2,3,5,1.19048,~
222,Nathaniel,Clyne,DEF,CRY,6,?,"Clyne (DEF, ?)",6.0,2.0,4.667,0,0.0,3,14.001,-4,0.0,7.0005,2,9.334,1,1,2,0.21427,vv
226,Eberechi,Eze,MID,CRY,25,?,"Eze (MID, ?)",3.6,2.0,3.067,0,0.0,3,0.0,-4,-1.3042060645582,-0.6521030322791,2,6.134,0,4,4,0.6521,~
232,Jean-Philippe,Mateta,FWD,CRY,19,?,"Mateta (FWD, ?)",2.7,1.7,2.367,0,0.0,3,0.0,-4,-1.6899028305872412,-0.8449514152936206,2,4.734,1,0,1,0.21124,vv
242,Joel,Ward,DEF,CRY,21,?,"Ward (DEF, ?)",2.6,1.7,2.3,0,0.0,3,6.9,-4,0.0,3.45,2,4.6,-1,6,5,1.08696,~
223,Cheick,Doucouré,MID,CRY,17,?,"C.Doucouré (MID, ?)",2.1,1.7,1.967,0,0.0,3,0.0,-4,-2.0335536349771224,-1.0167768174885612,2,3.934,2,1,3,0.76258,~
240,Jeffrey,Schlupp,MID,CRY,18,?,"Schlupp (MID, ?)",2.2,1.3,1.9,0,0.0,3,0.0,-4,-2.1052631578947367,-1.0526315789473684,2,3.8,1,9,10,2.63158,^^^
239,Jairo,Riedewald,MID,CRY,4,?,"Riedewald (MID, ?)",2.0,1.3,1.767,0,0.0,3,0.0,-4,-2.263723825693265,-1.1318619128466327,2,3.534,0,0,0,0.0,vv
657,Jesurun,Rak-Sakyi,MID,CRY,7,?,"Rak-Sakyi (MID, ?)",1.4,1.3,1.367,0,0.0,3,0.0,-4,-2.926115581565472,-1.463057790782736,2,2.734,1,0,1,0.36576,vv
225,Odsonne,Edouard,FWD,CRY,37,?,"Edouard (FWD, ?)",4.6,1.0,3.4,0,0.0,3,0.0,-4,-1.1764705882352942,-0.5882352941176471,2,6.8,2,1,3,0.44118,v
231,Jefferson,Lerma Solís,MID,CRY,11,?,"Lerma (MID, ?)",2.2,0.7,1.7,0,0.0,3,0.0,-4,-2.3529411764705883,-1.1764705882352942,2,3.4,2,2,4,1.17647,~
238,Chris,Richards,DEF,CRY,3,?,"C.Richards (DEF, ?)",1.0,0.7,0.9,0,0.0,3,2.7,-4,0.0,1.35,2,1.8,0,1,1,0.55556,v
615,Matheus,França de Oliveira,MID,CRY,1,?,"Matheus França (MID, ?)",1.0,0.3,0.767,0,0.0,3,0.0,-4,-5.215123859191656,-2.607561929595828,2,1.534,1,0,1,0.65189,~
721,David,Ozoh,MID,CRY,1,?,"Ozoh (MID, ?)",1.0,0.3,0.767,0,0.0,3,0.0,-4,-5.215123859191656,-2.607561929595828,2,1.534,0,0,0,0.0,vv
219,Naouirou,Ahamada,MID,CRY,3,?,"Ahamada (MID, ?)",1.0,0.0,0.0,0,0.0,3,0.0,-4,-inf,-inf,2,0.0,1,1,2,inf,^^^
241,James,Tomkins,DEF,CRY,1,?,"Tomkins (DEF, ?)",1.0,0.0,0.0,0,0.0,3,0.0,-4,0.0,0.0,2,0.0,0,0,0,,?
7,Rob,Holding,DEF,CRY,0,?,"Holding (DEF, ?)",0.0,0.0,0.0,0,0.0,3,0.0,-4,0.0,0.0,2,0.0,0,0,0,,?
224,Malcolm,Ebiowei,MID,CRY,0,?,"Ebiowei (MID, ?)",0.0,0.0,0.0,0,0.0,3,0.0,-4,-inf,-inf,2,0.0,0,0,0,,?
