id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,fplAdv_nxtGWs,fplAdv*xPts,defAdv_nxtGWs,defAdv*xPts,attAdv_nxtGWs,attAdv*xPts,avgAdv*xPts,#OfMatches_nxtGWs,tot_xPts,gw3Pts,gw4Pts,gw5Pts,gw6Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
615,Matheus,França de Oliveira,MID,CRY,0,?,"Matheus França (MID, ?)",0.0,0.0,0.0,-2,-inf,7,0.0,-6,-inf,-inf,4,0.0,0,0,0,0,0,0,?
658,John-Kymani,Gordon,FWD,CRY,0,?,"Gordon (FWD, ?)",0.0,0.0,0.0,-2,-inf,7,0.0,-6,-inf,-inf,4,0.0,0,0,0,0,0,0,?
249,Abdoulaye,Doucouré,MID,EVE,4,?,"A.Doucoure (MID, ?)",2.0,2.0,2.0,-7,-3.5,-6,0.0,-9,-4.5,-4.0,4,8.0,0,0,0,0,0,0,?
250,James,Garner,MID,EVE,4,?,"Garner (MID, ?)",2.0,2.0,2.0,-7,-3.5,-6,0.0,-9,-4.5,-4.0,4,8.0,0,0,0,0,0,0,?
261,Amadou,Onana,MID,EVE,4,?,"Onana (MID, ?)",2.0,2.0,2.0,-7,-3.5,-6,0.0,-9,-4.5,-4.0,4,8.0,0,0,0,0,0,0,?
256,Alex,Iwobi,MID,EVE,3,?,"Iwobi (MID, ?)",1.5,1.5,1.5,-7,-4.666666666666667,-6,0.0,-9,-6.0,-5.333333333333334,4,6.0,0,0,0,0,0,0,?
258,Neal,Maupay,FWD,EVE,3,?,"Maupay (FWD, ?)",1.5,1.5,1.5,-7,-4.666666666666667,-6,0.0,-9,-6.0,-5.333333333333334,4,6.0,0,0,0,0,0,0,?
254,Idrissa,Gueye,MID,EVE,2,?,"Gana (MID, ?)",1.0,1.0,1.0,-7,-7.0,-6,0.0,-9,-9.0,-8.0,4,4.0,0,0,0,0,0,0,?
263,Jordan,Pickford,GKP,EVE,2,?,"Pickford (GKP, ?)",1.0,1.0,1.0,-7,-7.0,-6,-6.0,-9,0.0,-6.5,4,4.0,0,0,0,0,0,0,?
265,James,Tarkowski,DEF,EVE,2,?,"Tarkowski (DEF, ?)",1.0,1.0,1.0,-7,-7.0,-6,-6.0,-9,0.0,-6.5,4,4.0,0,0,0,0,0,0,?
588,Ashley,Young,DEF,EVE,2,?,"Young (DEF, ?)",1.0,1.0,1.0,-7,-7.0,-6,-6.0,-9,0.0,-6.5,4,4.0,0,0,0,0,0,0,?
601,Arnaut,Danjuma Groeneveld,MID,EVE,2,?,"Danjuma (MID, ?)",1.0,1.0,1.0,-7,-7.0,-6,0.0,-9,-9.0,-8.0,4,4.0,0,0,0,0,0,0,?
624,Lewis,Dobbin,MID,EVE,2,?,"Dobbin (MID, ?)",1.0,1.0,1.0,-7,-7.0,-6,0.0,-9,-9.0,-8.0,4,4.0,0,0,0,0,0,0,?
246,Dominic,Calvert-Lewin,FWD,EVE,1,?,"Calvert-Lewin (FWD, ?)",1.0,0.5,0.833,-7,-8.403361344537815,-6,0.0,-9,-10.804321728691477,-9.603841536614645,4,3.332,0,0,0,0,0,0,?
650,Tyler,Onyango,MID,EVE,1,?,"Onyango (MID, ?)",1.0,0.5,0.833,-7,-8.403361344537815,-6,0.0,-9,-10.804321728691477,-9.603841536614645,4,3.332,0,0,0,0,0,0,?
257,Michael,Keane,DEF,EVE,1,?,"Keane (DEF, ?)",0.5,0.5,0.5,-7,-14.0,-6,-12.0,-9,0.0,-13.0,4,2.0,0,0,0,0,0,0,?
262,Nathan,Patterson,DEF,EVE,1,?,"Patterson (DEF, ?)",0.5,0.5,0.5,-7,-14.0,-6,-12.0,-9,0.0,-13.0,4,2.0,0,0,0,0,0,0,?
244,André,Tavares Gomes,MID,EVE,0,?,"André Gomes (MID, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
245,Jarrad,Branthwaite,DEF,EVE,0,?,"Branthwaite (DEF, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-9,0.0,-inf,4,0.0,0,0,0,0,0,0,?
247,Seamus,Coleman,DEF,EVE,0,?,"Coleman (DEF, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-9,0.0,-inf,4,0.0,0,0,0,0,0,0,?
248,Dele,Alli,MID,EVE,0,?,"Dele (MID, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
251,Jean-Philippe,Gbamin,MID,EVE,0,?,"Gbamin (MID, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
252,Ben,Godfrey,DEF,EVE,0,?,"Godfrey (DEF, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-9,0.0,-inf,4,0.0,0,0,0,0,0,0,?
253,Demarai,Gray,MID,EVE,0,?,"Gray (MID, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
255,Mason,Holgate,DEF,EVE,0,?,"Holgate (DEF, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-9,0.0,-inf,4,0.0,0,0,0,0,0,0,?
259,Dwight,McNeil,MID,EVE,0,?,"McNeil (MID, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
260,Vitalii,Mykolenko,DEF,EVE,0,?,"Mykolenko (DEF, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-9,0.0,-inf,4,0.0,0,0,0,0,0,0,?
264,Ellis,Simms,FWD,EVE,0,?,"Simms (FWD, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
266,João,Neves Virgínia,GKP,EVE,0,?,"J.Virginia (GKP, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-9,0.0,-inf,4,0.0,0,0,0,0,0,0,?
579,Andy,Lonergan,GKP,EVE,0,?,"Lonergan (GKP, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-9,0.0,-inf,4,0.0,0,0,0,0,0,0,?
645,Youssef,Ramalho Chermiti,FWD,EVE,0,?,"Y. Chermiti (FWD, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
649,Thomas,Cannon,FWD,EVE,0,?,"Cannon (FWD, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
661,Jack,Harrison,MID,EVE,0,?,"Harrison (MID, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-9,-inf,-inf,4,0.0,0,0,0,0,0,0,?
275,Bernd,Leno,GKP,FUL,14,?,"Leno (GKP, ?)",7.0,7.0,7.0,-2,-0.2857142857142857,5,35.0,-8,0.0,17.357142857142858,4,28.0,0,0,0,0,0,0,?
271,Issa,Diop,DEF,FUL,9,?,"Diop (DEF, ?)",4.5,4.5,4.5,-2,-0.4444444444444444,5,22.5,-8,0.0,11.027777777777779,4,18.0,0,0,0,0,0,0,?
270,Bobby,De Cordova-Reid,MID,FUL,8,?,"De Cordova-Reid (MID, ?)",4.0,4.0,4.0,-2,-0.5,5,0.0,-8,-2.0,-1.25,4,16.0,0,0,0,0,0,0,?
283,Antonee,Robinson,DEF,FUL,7,?,"Robinson (DEF, ?)",3.5,3.5,3.5,-2,-0.5714285714285714,5,17.5,-8,0.0,8.464285714285714,4,14.0,0,0,0,0,0,0,?
267,Andreas,Hoelgebaum Pereira,MID,FUL,6,?,"Andreas (MID, ?)",3.0,3.0,3.0,-2,-0.6666666666666666,5,0.0,-8,-2.6666666666666665,-1.6666666666666665,4,12.0,0,0,0,0,0,0,?
285,Kenny,Tete,DEF,FUL,6,?,"Tete (DEF, ?)",3.0,3.0,3.0,-2,-0.6666666666666666,5,15.0,-8,0.0,7.166666666666667,4,12.0,0,0,0,0,0,0,?
276,Saša,Lukić,MID,FUL,5,?,"Lukić (MID, ?)",2.5,2.5,2.5,-2,-0.8,5,0.0,-8,-3.2,-2.0,4,10.0,0,0,0,0,0,0,?
281,Tim,Ream,DEF,FUL,5,?,"Ream (DEF, ?)",2.5,2.5,2.5,-2,-0.8,5,12.5,-8,0.0,5.85,4,10.0,0,0,0,0,0,0,?
288,Harry,Wilson,MID,FUL,5,?,"Wilson (MID, ?)",2.5,2.5,2.5,-2,-0.8,5,0.0,-8,-3.2,-2.0,4,10.0,0,0,0,0,0,0,?
282,Harrison,Reed,MID,FUL,4,?,"Reed (MID, ?)",2.0,2.0,2.0,-2,-1.0,5,0.0,-8,-4.0,-2.5,4,8.0,0,0,0,0,0,0,?
558,Raúl,Jiménez,FWD,FUL,3,?,"Raúl (FWD, ?)",1.5,1.5,1.5,-2,-1.3333333333333333,5,0.0,-8,-5.333333333333333,-3.333333333333333,4,6.0,0,0,0,0,0,0,?
662,Adama,Traoré,MID,FUL,1,?,"Adama (MID, ?)",1.0,1.0,1.0,-2,-2.0,5,0.0,-8,-8.0,-5.0,4,4.0,0,0,0,0,0,0,?
268,Tom,Cairney,MID,FUL,1,?,"Cairney (MID, ?)",1.0,0.5,0.833,-2,-2.4009603841536618,5,0.0,-8,-9.603841536614647,-6.002400960384154,4,3.332,0,0,0,0,0,0,?
278,Aleksandar,Mitrović,FWD,FUL,1,?,"Mitrović (FWD, ?)",1.0,0.5,0.833,-2,-2.4009603841536618,5,0.0,-8,-9.603841536614647,-6.002400960384154,4,3.332,0,0,0,0,0,0,?
279,Rodrigo,Muniz Carvalho,FWD,FUL,1,?,"Muniz (FWD, ?)",1.0,0.5,0.833,-2,-2.4009603841536618,5,0.0,-8,-9.603841536614647,-6.002400960384154,4,3.332,0,0,0,0,0,0,?
610,Calvin,Bassey,DEF,FUL,1,?,"Bassey (DEF, ?)",1.0,0.5,0.833,-2,-2.4009603841536618,5,4.165,-8,0.0,0.8820198079231691,4,3.332,0,0,0,0,0,0,?
591,Willian,Borges da Silva,MID,FUL,1,?,"Willian (MID, ?)",0.5,0.5,0.5,-2,-4.0,5,0.0,-8,-16.0,-10.0,4,2.0,0,0,0,0,0,0,?
269,Ivan,Neves Abreu Cavaleiro,MID,FUL,0,?,"I.Cavaleiro (MID, ?)",0.0,0.0,0.0,-2,-inf,5,0.0,-8,-inf,-inf,4,0.0,0,0,0,0,0,0,?
272,Tyrese,Francois,MID,FUL,0,?,"Francois (MID, ?)",0.0,0.0,0.0,-2,-inf,5,0.0,-8,-inf,-inf,4,0.0,0,0,0,0,0,0,?
273,Anthony,Knockaert,MID,FUL,0,?,"Knockaert (MID, ?)",0.0,0.0,0.0,-2,-inf,5,0.0,-8,-inf,-inf,4,0.0,0,0,0,0,0,0,?
274,Terence,Kongolo,DEF,FUL,0,?,"Kongolo (DEF, ?)",0.0,0.0,0.0,-2,-inf,5,0.0,-8,0.0,-inf,4,0.0,0,0,0,0,0,0,?
277,Kevin,Mbabu,DEF,FUL,0,?,"Mbabu (DEF, ?)",0.0,0.0,0.0,-2,-inf,5,0.0,-8,0.0,-inf,4,0.0,0,0,0,0,0,0,?
280,João,Palhinha Gonçalves,MID,FUL,0,?,"J.Palhinha (MID, ?)",0.0,0.0,0.0,-2,-inf,5,0.0,-8,-inf,-inf,4,0.0,0,0,0,0,0,0,?
284,Marek,Rodák,GKP,FUL,0,?,"Rodák (GKP, ?)",0.0,0.0,0.0,-2,-inf,5,0.0,-8,0.0,-inf,4,0.0,0,0,0,0,0,0,?
286,Tosin,Adarabioyo,DEF,FUL,0,?,"Tosin (DEF, ?)",0.0,0.0,0.0,-2,-inf,5,0.0,-8,0.0,-inf,4,0.0,0,0,0,0,0,0,?
287,Carlos Vinícius,Alves Morais,FWD,FUL,0,?,"Vinícius (FWD, ?)",0.0,0.0,0.0,-2,-inf,5,0.0,-8,-inf,-inf,4,0.0,0,0,0,0,0,0,?
625,Luc,De Fougerolles,DEF,FUL,0,?,"De Fougerolles (DEF, ?)",0.0,0.0,0.0,-2,-inf,5,0.0,-8,0.0,-inf,4,0.0,0,0,0,0,0,0,?
651,Jay,Stansfield,FWD,FUL,0,?,"Stansfield (FWD, ?)",0.0,0.0,0.0,-2,-inf,5,0.0,-8,-inf,-inf,4,0.0,0,0,0,0,0,0,?
652,Matthew,Dibley-Dias,MID,FUL,0,?,"Dibley-Dias (MID, ?)",0.0,0.0,0.0,-2,-inf,5,0.0,-8,-inf,-inf,4,0.0,0,0,0,0,0,0,?
303,Luis,Díaz,MID,LIV,15,?,"Luis Díaz (MID, ?)",7.5,7.5,7.5,-2,-0.26666666666666666,-3,0.0,5,37.5,18.616666666666667,4,30.0,0,0,0,0,0,0,?
294,Diogo,Teixeira da Silva,MID,LIV,13,?,"Diogo J. (MID, ?)",6.5,6.5,6.5,-2,-0.3076923076923077,-3,0.0,5,32.5,16.096153846153847,4,26.0,0,0,0,0,0,0,?
308,Mohamed,Salah,MID,LIV,10,?,"Salah (MID, ?)",5.0,5.0,5.0,-2,-0.4,-3,0.0,5,25.0,12.3,4,20.0,0,0,0,0,0,0,?
309,Dominik,Szoboszlai,MID,LIV,7,?,"Szoboszlai (MID, ?)",3.5,3.5,3.5,-2,-0.5714285714285714,-3,0.0,5,17.5,8.464285714285714,4,14.0,0,0,0,0,0,0,?
291,Alisson,Ramses Becker,GKP,LIV,5,?,"A.Becker (GKP, ?)",2.5,2.5,2.5,-2,-0.8,-3,-1.2,5,0.0,-1.0,4,10.0,0,0,0,0,0,0,?
297,Cody,Gakpo,FWD,LIV,4,?,"Gakpo (FWD, ?)",2.0,2.0,2.0,-2,-1.0,-3,0.0,5,10.0,4.5,4,8.0,0,0,0,0,0,0,?
302,Ibrahima,Konaté,DEF,LIV,4,?,"Konaté (DEF, ?)",2.0,2.0,2.0,-2,-1.0,-3,-1.5,5,0.0,-1.25,4,8.0,0,0,0,0,0,0,?
307,Andrew,Robertson,DEF,LIV,4,?,"Robertson (DEF, ?)",2.0,2.0,2.0,-2,-1.0,-3,-1.5,5,0.0,-1.25,4,8.0,0,0,0,0,0,0,?
313,Virgil,van Dijk,DEF,LIV,4,?,"Virgil (DEF, ?)",2.0,2.0,2.0,-2,-1.0,-3,-1.5,5,0.0,-1.25,4,8.0,0,0,0,0,0,0,?
290,Trent,Alexander-Arnold,DEF,LIV,3,?,"Alexander-Arnold (DEF, ?)",1.5,1.5,1.5,-2,-1.3333333333333333,-3,-2.0,5,0.0,-1.6666666666666665,4,6.0,0,0,0,0,0,0,?
293,Darwin,Núñez Ribeiro,FWD,LIV,2,?,"Darwin (FWD, ?)",1.0,1.0,1.0,-2,-2.0,-3,0.0,5,5.0,1.5,4,4.0,0,0,0,0,0,0,?
295,Harvey,Elliott,MID,LIV,2,?,"Elliott (MID, ?)",1.0,1.0,1.0,-2,-2.0,-3,0.0,5,5.0,1.5,4,4.0,0,0,0,0,0,0,?
668,Wataru,Endo,MID,LIV,1,?,"Endo (MID, ?)",1.0,1.0,1.0,-2,-2.0,-3,0.0,5,5.0,1.5,4,4.0,0,0,0,0,0,0,?
298,Joe,Gomez,DEF,LIV,1,?,"Gomez (DEF, ?)",1.0,0.5,0.833,-2,-2.4009603841536618,-3,-3.6014405762304924,5,0.0,-3.001200480192077,4,3.332,0,0,0,0,0,0,?
300,Curtis,Jones,MID,LIV,1,?,"Jones (MID, ?)",1.0,0.5,0.833,-2,-2.4009603841536618,-3,0.0,5,4.165,0.8820198079231691,4,3.332,0,0,0,0,0,0,?
311,Konstantinos,Tsimikas,DEF,LIV,1,?,"Tsimikas (DEF, ?)",1.0,0.5,0.833,-2,-2.4009603841536618,-3,-3.6014405762304924,5,0.0,-3.001200480192077,4,3.332,0,0,0,0,0,0,?
628,Ben,Doak,MID,LIV,1,?,"Doak (MID, ?)",1.0,0.5,0.833,-2,-2.4009603841536618,-3,0.0,5,4.165,0.8820198079231691,4,3.332,0,0,0,0,0,0,?
289,Adrián,San Miguel del Castillo,GKP,LIV,0,?,"Adrián (GKP, ?)",0.0,0.0,0.0,-2,-inf,-3,-inf,5,0.0,-inf,4,0.0,0,0,0,0,0,0,?
292,Stefan,Bajcetic,MID,LIV,0,?,"Bajcetic (MID, ?)",0.0,0.0,0.0,-2,-inf,-3,0.0,5,0.0,-inf,4,0.0,0,0,0,0,0,0,?
296,Fabio Henrique,Tavares,MID,LIV,0,?,"Fabinho (MID, ?)",0.0,0.0,0.0,-2,-inf,-3,0.0,5,0.0,-inf,4,0.0,0,0,0,0,0,0,?
299,Jordan,Henderson,MID,LIV,0,?,"Henderson (MID, ?)",0.0,0.0,0.0,-2,-inf,-3,0.0,5,0.0,-inf,4,0.0,0,0,0,0,0,0,?
301,Caoimhin,Kelleher,GKP,LIV,0,?,"Kelleher (GKP, ?)",0.0,0.0,0.0,-2,-inf,-3,-inf,5,0.0,-inf,4,0.0,0,0,0,0,0,0,?
305,Joel,Matip,DEF,LIV,0,?,"Matip (DEF, ?)",0.0,0.0,0.0,-2,-inf,-3,-inf,5,0.0,-inf,4,0.0,0,0,0,0,0,0,?
306,Nathaniel,Phillips,DEF,LIV,0,?,"Phillips (DEF, ?)",0.0,0.0,0.0,-2,-inf,-3,-inf,5,0.0,-inf,4,0.0,0,0,0,0,0,0,?
310,Thiago,Alcántara do Nascimento,MID,LIV,0,?,"Thiago (MID, ?)",0.0,0.0,0.0,-2,-inf,-3,0.0,5,0.0,-inf,4,0.0,0,0,0,0,0,0,?
312,Sepp,van den Berg,DEF,LIV,0,?,"Van den Berg (DEF, ?)",0.0,0.0,0.0,-2,-inf,-3,-inf,5,0.0,-inf,4,0.0,0,0,0,0,0,0,?
626,Jarell,Quansah,DEF,LIV,0,?,"Quansah (DEF, ?)",0.0,0.0,0.0,-2,-inf,-3,-inf,5,0.0,-inf,4,0.0,0,0,0,0,0,0,?
627,Bobby,Clark,MID,LIV,0,?,"Clark (MID, ?)",0.0,0.0,0.0,-2,-inf,-3,0.0,5,0.0,-inf,4,0.0,0,0,0,0,0,0,?
629,James,McConnell,MID,LIV,0,?,"McConnell (MID, ?)",0.0,0.0,0.0,-2,-inf,-3,0.0,5,0.0,-inf,4,0.0,0,0,0,0,0,0,?
304,Alexis,Mac Allister,MID,LIV,-1,?,"Mac Allister (MID, ?)",-0.5,-0.5,0.0,-2,-inf,-3,0.0,5,0.0,-inf,4,0.0,0,0,0,0,0,0,?
326,Carlton,Morris,FWD,LUT,8,?,"Morris (FWD, ?)",8.0,8.0,8.0,-2,-0.25,-6,0.0,-2,-0.25,-0.25,4,32.0,0,0,0,0,0,0,?
631,Jacob,Brown,FWD,LUT,4,?,"Brown (FWD, ?)",4.0,4.0,4.0,-2,-0.5,-6,0.0,-2,-0.5,-0.5,4,16.0,0,0,0,0,0,0,?
614,Thomas,Kaminski,GKP,LUT,3,?,"Kaminski (GKP, ?)",3.0,3.0,3.0,-2,-0.6666666666666666,-6,-2.0,-2,0.0,-1.3333333333333333,4,12.0,0,0,0,0,0,0,?
52,Marvelous,Nakamba,MID,LUT,2,?,"Nakamba (MID, ?)",2.0,2.0,2.0,-2,-1.0,-6,0.0,-2,-1.0,-1.0,4,8.0,0,0,0,0,0,0,?
314,Elijah,Adebayo,FWD,LUT,2,?,"Adebayo (FWD, ?)",2.0,2.0,2.0,-2,-1.0,-6,0.0,-2,-1.0,-1.0,4,8.0,0,0,0,0,0,0,?
582,Pelly Ruddock,Mpanzu,MID,LUT,2,?,"Mpanzu (MID, ?)",2.0,2.0,2.0,-2,-1.0,-6,0.0,-2,-1.0,-1.0,4,8.0,0,0,0,0,0,0,?
586,Tahith,Chong,MID,LUT,2,?,"Chong (MID, ?)",2.0,2.0,2.0,-2,-1.0,-6,0.0,-2,-1.0,-1.0,4,8.0,0,0,0,0,0,0,?
317,Luke,Berry,MID,LUT,1,?,"Berry (MID, ?)",1.0,1.0,1.0,-2,-2.0,-6,0.0,-2,-2.0,-2.0,4,4.0,0,0,0,0,0,0,?
328,Chiedozie,Ogbene,FWD,LUT,1,?,"Ogbene (FWD, ?)",1.0,1.0,1.0,-2,-2.0,-6,0.0,-2,-2.0,-2.0,4,4.0,0,0,0,0,0,0,?
340,Cauley,Woodrow,FWD,LUT,1,?,"Woodrow (FWD, ?)",1.0,1.0,1.0,-2,-2.0,-6,0.0,-2,-2.0,-2.0,4,4.0,0,0,0,0,0,0,?
602,Issa,Kaboré,DEF,LUT,1,?,"Kaboré (DEF, ?)",1.0,1.0,1.0,-2,-2.0,-6,-6.0,-2,0.0,-4.0,4,4.0,0,0,0,0,0,0,?
315,Mads Juel,Andersen,DEF,LUT,0,?,"Andersen (DEF, ?)",0.0,0.0,0.0,-2,-inf,-6,-inf,-2,0.0,-inf,4,0.0,0,0,0,0,0,0,?
316,Amari'i,Bell,DEF,LUT,0,?,"Bell (DEF, ?)",0.0,0.0,0.0,-2,-inf,-6,-inf,-2,0.0,-inf,4,0.0,0,0,0,0,0,0,?
318,Reece,Burke,DEF,LUT,0,?,"Burke (DEF, ?)",0.0,0.0,0.0,-2,-inf,-6,-inf,-2,0.0,-inf,4,0.0,0,0,0,0,0,0,?
319,Allan,Campbell,MID,LUT,0,?,"Campbell (MID, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
320,Jordan,Clark,MID,LUT,0,?,"Clark (MID, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
321,Alfie,Doughty,DEF,LUT,0,?,"Doughty (DEF, ?)",0.0,0.0,0.0,-2,-inf,-6,-inf,-2,0.0,-inf,4,0.0,0,0,0,0,0,0,?
322,Luke,Freeman,MID,LUT,0,?,"Freeman (MID, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
323,Matt,Macey,GKP,LUT,0,?,"Macey (GKP, ?)",0.0,0.0,0.0,-2,-inf,-6,-inf,-2,0.0,-inf,4,0.0,0,0,0,0,0,0,?
324,John,McAtee,FWD,LUT,0,?,"McAtee (FWD, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
325,Carlos,Mendes Gomes,MID,LUT,0,?,"Mendes (MID, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
327,Admiral,Muskwe,FWD,LUT,0,?,"Muskwe (FWD, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
329,Fred,Onyedinma,MID,LUT,0,?,"Onyedinma (MID, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
330,Gabriel,Osho,DEF,LUT,0,?,"Osho (DEF, ?)",0.0,0.0,0.0,-2,-inf,-6,-inf,-2,0.0,-inf,4,0.0,0,0,0,0,0,0,?
331,Aribim,Pepple,FWD,LUT,0,?,"Pepple (FWD, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
332,Dion,Pereira,MID,LUT,0,?,"Pereira (MID, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
333,Dan,Potts,DEF,LUT,0,?,"Potts (DEF, ?)",0.0,0.0,0.0,-2,-inf,-6,-inf,-2,0.0,-inf,4,0.0,0,0,0,0,0,0,?
334,Glen,Rea,MID,LUT,0,?,"Rea (MID, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
335,James,Shea,GKP,LUT,0,?,"Shea (GKP, ?)",0.0,0.0,0.0,-2,-inf,-6,-inf,-2,0.0,-inf,4,0.0,0,0,0,0,0,0,?
336,Joe,Taylor,FWD,LUT,0,?,"Taylor (FWD, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
337,Elliot,Thorpe,MID,LUT,0,?,"Thorpe (MID, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
338,Jack,Walton,GKP,LUT,0,?,"Walton (GKP, ?)",0.0,0.0,0.0,-2,-inf,-6,-inf,-2,0.0,-inf,4,0.0,0,0,0,0,0,0,?
339,Louie,Watson,MID,LUT,0,?,"Watson (MID, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
553,Ryan,Giles,DEF,LUT,0,?,"Giles (DEF, ?)",0.0,0.0,0.0,-2,-inf,-6,-inf,-2,0.0,-inf,4,0.0,0,0,0,0,0,0,?
575,Tom,Lockyer,DEF,LUT,0,?,"Lockyer (DEF, ?)",0.0,0.0,0.0,-2,-inf,-6,-inf,-2,0.0,-inf,4,0.0,0,0,0,0,0,0,?
630,Ross,Barkley,MID,LUT,0,?,"Barkley (MID, ?)",0.0,0.0,0.0,-2,-inf,-6,0.0,-2,-inf,-inf,4,0.0,0,0,0,0,0,0,?
648,Aidan,Francis-Clarke,DEF,LUT,0,?,"Francis-Clarke (DEF, ?)",0.0,0.0,0.0,-2,-inf,-6,-inf,-2,0.0,-inf,4,0.0,0,0,0,0,0,0,?
665,Tim,Krul,GKP,LUT,0,?,"Krul (GKP, ?)",0.0,0.0,0.0,-2,-inf,-6,-inf,-2,0.0,-inf,4,0.0,0,0,0,0,0,0,?
365,Rodrigo,Hernandez,MID,MCI,16,?,"Rodrigo (MID, ?)",8.0,8.0,8.0,10,80.0,10,0.0,5,40.0,60.0,4,32.0,0,0,0,0,0,0,?
355,Erling,Haaland,FWD,MCI,15,?,"Haaland (FWD, ?)",7.5,7.5,7.5,10,75.0,10,0.0,5,37.5,56.25,4,30.0,0,0,0,0,0,0,?
341,Manuel,Akanji,DEF,MCI,13,?,"Akanji (DEF, ?)",6.5,6.5,6.5,10,65.0,10,65.0,5,0.0,65.0,4,26.0,0,0,0,0,0,0,?
343,Julián,Álvarez,FWD,MCI,12,?,"J.Alvarez (FWD, ?)",6.0,6.0,6.0,10,60.0,10,0.0,5,30.0,45.0,4,24.0,0,0,0,0,0,0,?
352,Ederson,Santana de Moraes,GKP,MCI,12,?,"Ederson M. (GKP, ?)",6.0,6.0,6.0,10,60.0,10,60.0,5,0.0,60.0,4,24.0,0,0,0,0,0,0,?
353,Phil,Foden,MID,MCI,12,?,"Foden (MID, ?)",6.0,6.0,6.0,10,60.0,10,0.0,5,30.0,45.0,4,24.0,0,0,0,0,0,0,?
369,Kyle,Walker,DEF,MCI,12,?,"Walker (DEF, ?)",6.0,6.0,6.0,10,60.0,10,60.0,5,0.0,60.0,4,24.0,0,0,0,0,0,0,?
342,Nathan,Aké,DEF,MCI,7,?,"Aké (DEF, ?)",7.0,3.5,5.833,10,58.33,10,58.33,5,0.0,58.33,4,23.332,0,0,0,0,0,0,?
350,Rúben,Gato Alves Dias,DEF,MCI,7,?,"Rúben (DEF, ?)",7.0,3.5,5.833,10,58.33,10,58.33,5,0.0,58.33,4,23.332,0,0,0,0,0,0,?
616,Joško,Gvardiol,DEF,MCI,7,?,"Gvardiol (DEF, ?)",3.5,3.5,3.5,10,35.0,10,35.0,5,0.0,35.0,4,14.0,0,0,0,0,0,0,?
358,Rico,Lewis,DEF,MCI,6,?,"R.Lewis (DEF, ?)",6.0,3.0,5.0,10,50.0,10,50.0,5,0.0,50.0,4,20.0,0,0,0,0,0,0,?
