id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,^fplAdv*xPts,^defAdv*xPts,^attAdv*xPts,^avgAdv*xPts,fplAdv_nxtGWs,defAdv_nxtGWs,attAdv_nxtGWs,#OfMatches_nxtGWs,tot_xPts,gw1Pts,gw2Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
277,Massimo,Luongo,MID,IPS,0,?,"Luongo (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,0,-17,2,0.0,0,0,0,0,?
278,Sam,Morsy,MID,IPS,0,?,"Morsy (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,0,-17,2,0.0,0,0,0,0,?
279,Corrie,Ndaba,DEF,IPS,0,?,"Ndaba (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,-17,0,2,0.0,0,0,0,0,?
280,Cieran,Slicker,GKP,IPS,0,?,"Slicker (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,-17,0,2,0.0,0,0,0,0,?
281,Jack,Taylor,MID,IPS,0,?,"Taylor (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,0,-17,2,0.0,0,0,0,0,?
282,Axel,Tuanzebe,DEF,IPS,0,?,"Tuanzebe (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,-17,0,2,0.0,0,0,0,0,?
283,Christian,Walton,GKP,IPS,0,?,"Walton (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,-17,0,2,0.0,0,0,0,0,?
284,Luke,Woolfenden,DEF,IPS,0,?,"Woolfenden (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,-17,0,2,0.0,0,0,0,0,?
290,Bobby,De Cordova-Reid,MID,LEI,92,?,"De Cordova-Reid (MID, ?)",2.8,0.0,1.4,0.8555555555555554,0.0,0.8555555555555554,0.85556,-7,0,-7,2,2.8,0,0,0,0,?
305,Luke,Thomas,DEF,LEI,7,?,"Thomas (DEF, ?)",0.6,0.0,0.3,0.18333333333333332,0.18333333333333332,0.0,0.18333,-7,-7,0,2,0.6,0,0,0,0,?
285,Boubakary,Soumaré,MID,LEI,0,?,"B.Soumaré (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-7,2,0.0,0,0,0,0,?
286,Tom,Cannon,FWD,LEI,0,?,"Cannon (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-7,2,0.0,0,0,0,0,?
287,Hamza,Choudhury,MID,LEI,0,?,"Choudhury (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-7,2,0.0,0,0,0,0,?
288,Conor,Coady,DEF,LEI,0,?,"Coady (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-7,0,2,0.0,0,0,0,0,?
289,Patson,Daka,FWD,LEI,0,?,"Daka (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-7,2,0.0,0,0,0,0,?
291,Wout,Faes,DEF,LEI,0,?,"Faes (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-7,0,2,0.0,0,0,0,0,?
292,Michael,Golding,MID,LEI,0,?,"Golding (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-7,2,0.0,0,0,0,0,?
293,Mads,Hermansen,GKP,LEI,0,?,"Hermansen (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-7,0,2,0.0,0,0,0,0,?
294,Daniel,Iversen,GKP,LEI,0,?,"Iversen (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-7,0,2,0.0,0,0,0,0,?
295,James,Justin,DEF,LEI,0,?,"Justin (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-7,0,2,0.0,0,0,0,0,?
296,Victor,Kristiansen,DEF,LEI,0,?,"Kristiansen (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-7,0,2,0.0,0,0,0,0,?
297,Wanya,Marçal-Madivádua,MID,LEI,0,?,"Marcal (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-7,2,0.0,0,0,0,0,?
298,Stephy,Mavididi,MID,LEI,0,?,"Mavididi (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-7,2,0.0,0,0,0,0,?
299,Kasey,McAteer,MID,LEI,0,?,"McAteer (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-7,2,0.0,0,0,0,0,?
300,Wilfred,Ndidi,MID,LEI,0,?,"Ndidi (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-7,2,0.0,0,0,0,0,?
301,Caleb,Okoli,DEF,LEI,0,?,"Okoli (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-7,0,2,0.0,0,0,0,0,?
302,Ricardo,Barbosa Pereira,DEF,LEI,0,?,"Ricardo (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-7,0,2,0.0,0,0,0,0,?
303,Harry,Souttar,DEF,LEI,0,?,"Souttar (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-7,0,2,0.0,0,0,0,0,?
304,Jakub,Stolarczyk,GKP,LEI,0,?,"Stolarczyk (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-7,0,2,0.0,0,0,0,0,?
306,Jamie,Vardy,FWD,LEI,0,?,"Vardy (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-7,2,0.0,0,0,0,0,?
307,Jannik,Vestergaard,DEF,LEI,0,?,"Vestergaard (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-7,0,2,0.0,0,0,0,0,?
308,Danny,Ward,GKP,LEI,0,?,"Ward (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-7,0,2,0.0,0,0,0,0,?
309,Harry,Winks,MID,LEI,0,?,"Winks (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,-7,2,0.0,0,0,0,0,?
328,Mohamed,Salah,MID,LIV,211,?,"M.Salah (MID, ?)",6.6,0.0,3.3,5.683333333333333,0.0,5.683333333333333,5.68333,13,0,13,2,6.6,0,0,0,0,?
317,Diogo,Teixeira da Silva,MID,LIV,110,?,"Diogo J. (MID, ?)",5.2,0.0,2.6,4.477777777777778,0.0,4.477777777777778,4.47778,13,0,13,2,5.2,0,0,0,0,?
313,Conor,Bradley,DEF,LIV,50,?,"Bradley (DEF, ?)",4.5,0.0,2.25,3.875,3.875,0.0,3.875,13,13,0,2,4.5,0,0,0,0,?
311,Trent,Alexander-Arnold,DEF,LIV,122,?,"Alexander-Arnold (DEF, ?)",4.4,0.0,2.2,3.788888888888889,3.788888888888889,0.0,3.78889,13,13,0,2,4.4,0,0,0,0,?
327,Luis,Díaz,MID,LIV,142,?,"Luis Díaz (MID, ?)",3.8,0.0,1.9,3.272222222222222,0.0,3.272222222222222,3.27222,13,0,13,2,3.8,0,0,0,0,?
310,Alisson,Ramses Becker,GKP,LIV,107,?,"A.Becker (GKP, ?)",3.8,0.0,1.9,3.272222222222222,3.272222222222222,0.0,3.27222,13,13,0,2,3.8,0,0,0,0,?
316,Darwin,Núñez Ribeiro,FWD,LIV,132,?,"Darwin (FWD, ?)",3.7,0.0,1.85,3.186111111111111,0.0,3.186111111111111,3.18611,13,0,13,2,3.7,0,0,0,0,?
337,Konstantinos,Tsimikas,DEF,LIV,48,?,"Tsimikas (DEF, ?)",3.7,0.0,1.85,3.186111111111111,3.186111111111111,0.0,3.18611,13,13,0,2,3.7,0,0,0,0,?
325,Caoimhin,Kelleher,GKP,LIV,34,?,"Kelleher (GKP, ?)",3.4,0.0,1.7,2.9277777777777776,2.9277777777777776,0.0,2.92778,13,13,0,2,3.4,0,0,0,0,?
329,Alexis,Mac Allister,MID,LIV,109,?,"Mac Allister (MID, ?)",3.3,0.0,1.65,2.8416666666666663,0.0,2.8416666666666663,2.84167,13,0,13,2,3.3,0,0,0,0,?
335,Andrew,Robertson,DEF,LIV,76,?,"Robertson (DEF, ?)",3.3,0.0,1.65,2.8416666666666663,2.8416666666666663,0.0,2.84167,13,13,0,2,3.3,0,0,0,0,?
339,Virgil,van Dijk,DEF,LIV,117,?,"Virgil (DEF, ?)",3.2,0.0,1.6,2.7555555555555555,2.7555555555555555,0.0,2.75556,13,13,0,2,3.2,0,0,0,0,?
321,Cody,Gakpo,FWD,LIV,106,?,"Gakpo (FWD, ?)",3.0,0.0,1.5,2.583333333333333,0.0,2.583333333333333,2.58333,13,0,13,2,3.0,0,0,0,0,?
336,Dominik,Szoboszlai,MID,LIV,99,?,"Szoboszlai (MID, ?)",3.0,0.0,1.5,2.583333333333333,0.0,2.583333333333333,2.58333,13,0,13,2,3.0,0,0,0,0,?
333,Jarell,Quansah,DEF,LIV,49,?,"Quansah (DEF, ?)",2.9,0.0,1.45,2.4972222222222222,2.4972222222222222,0.0,2.49722,13,13,0,2,2.9,0,0,0,0,?
319,Harvey,Elliott,MID,LIV,96,?,"Elliott (MID, ?)",2.8,0.0,1.4,2.411111111111111,0.0,2.411111111111111,2.41111,13,0,13,2,2.8,0,0,0,0,?
326,Ibrahima,Konaté,DEF,LIV,56,?,"Konaté (DEF, ?)",2.5,0.0,1.25,2.1527777777777777,2.1527777777777777,0.0,2.15278,13,13,0,2,2.5,0,0,0,0,?
322,Joe,Gomez,DEF,LIV,76,?,"Gomez (DEF, ?)",2.4,0.0,1.2,2.0666666666666664,2.0666666666666664,0.0,2.06667,13,13,0,2,2.4,0,0,0,0,?
323,Ryan,Gravenberch,MID,LIV,45,?,"Gravenberch (MID, ?)",1.7,0.0,0.85,1.4638888888888888,0.0,1.4638888888888888,1.46389,13,0,13,2,1.7,0,0,0,0,?
324,Curtis,Jones,MID,LIV,40,?,"Jones (MID, ?)",1.7,0.0,0.85,1.4638888888888888,0.0,1.4638888888888888,1.46389,13,0,13,2,1.7,0,0,0,0,?
320,Endo,Wataru,MID,LIV,47,?,"Endo (MID, ?)",1.6,0.0,0.8,1.3777777777777778,0.0,1.3777777777777778,1.37778,13,0,13,2,1.6,0,0,0,0,?
315,Bobby,Clark,MID,LIV,5,?,"Clark (MID, ?)",1.0,0.0,0.5,0.8611111111111112,0.0,0.8611111111111112,0.86111,13,0,13,2,1.0,0,0,0,0,?
330,James,McConnell,MID,LIV,3,?,"McConnell (MID, ?)",1.0,0.0,0.5,0.8611111111111112,0.0,0.8611111111111112,0.86111,13,0,13,2,1.0,0,0,0,0,?
312,Stefan,Bajčetić Maquieira,MID,LIV,1,?,"Bajcetic (MID, ?)",1.0,0.0,0.5,0.8611111111111112,0.0,0.8611111111111112,0.86111,13,0,13,2,1.0,0,0,0,0,?
318,Ben,Doak,MID,LIV,1,?,"Doak (MID, ?)",1.0,0.0,0.5,0.8611111111111112,0.0,0.8611111111111112,0.86111,13,0,13,2,1.0,0,0,0,0,?
314,Fábio,Freitas Gouveia Carvalho,MID,LIV,0,?,"Carvalho (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,13,2,0.0,0,0,0,0,?
331,Tyler,Morton,MID,LIV,0,?,"Morton (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,13,2,0.0,0,0,0,0,?
332,Nathaniel,Phillips,DEF,LIV,0,?,"N.Phillips (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0,2,0.0,0,0,0,0,?
334,Rhys,Williams,DEF,LIV,0,?,"R.Williams (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0,2,0.0,0,0,0,0,?
338,Sepp,van den Berg,DEF,LIV,0,?,"Van den Berg (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,0,2,0.0,0,0,0,0,?
351,Erling,Haaland,FWD,MCI,217,?,"Haaland (FWD, ?)",7.0,0.0,3.5,5.638888888888889,0.0,5.638888888888889,5.63889,11,0,11,2,7.0,0,0,0,0,?
348,Phil,Foden,MID,MCI,230,?,"Foden (MID, ?)",6.6,0.0,3.3,5.316666666666666,0.0,5.316666666666666,5.31667,11,0,11,2,6.6,0,0,0,0,?
345,Kevin,De Bruyne,MID,MCI,98,?,"De Bruyne (MID, ?)",5.4,0.0,2.7,4.3500000000000005,0.0,4.3500000000000005,4.35,11,0,11,2,5.4,0,0,0,0,?
360,Rodrigo 'Rodri',Hernandez,MID,MCI,159,?,"Rodrigo (MID, ?)",4.7,0.0,2.35,3.7861111111111114,0.0,3.7861111111111114,3.78611,11,0,11,2,4.7,0,0,0,0,?
352,Julián,Álvarez,FWD,MCI,158,?,"J.Alvarez (FWD, ?)",4.4,0.0,2.2,3.5444444444444447,0.0,3.5444444444444447,3.54444,11,0,11,2,4.4,0,0,0,0,?
350,Joško,Gvardiol,DEF,MCI,123,?,"Gvardiol (DEF, ?)",4.4,0.0,2.2,3.5444444444444447,3.5444444444444447,0.0,3.54444,11,11,0,2,4.4,0,0,0,0,?
342,Bernardo,Veiga de Carvalho e Silva,MID,MCI,141,?,"Bernardo (MID, ?)",4.3,0.0,2.15,3.4638888888888886,0.0,3.4638888888888886,3.46389,11,0,11,2,4.3,0,0,0,0,?
363,Kyle,Walker,DEF,MCI,123,?,"Walker (DEF, ?)",3.8,0.0,1.9,3.061111111111111,3.061111111111111,0.0,3.06111,11,11,0,2,3.8,0,0,0,0,?
340,Manuel,Akanji,DEF,MCI,112,?,"Akanji (DEF, ?)",3.7,0.0,1.85,2.980555555555556,2.980555555555556,0.0,2.98056,11,11,0,2,3.7,0,0,0,0,?
347,Ederson,Santana de Moraes,GKP,MCI,112,?,"Ederson M. (GKP, ?)",3.4,0.0,1.7,2.738888888888889,2.738888888888889,0.0,2.73889,11,11,0,2,3.4,0,0,0,0,?
341,Nathan,Aké,DEF,MCI,99,?,"Aké (DEF, ?)",3.4,0.0,1.7,2.738888888888889,2.738888888888889,0.0,2.73889,11,11,0,2,3.4,0,0,0,0,?
346,Jérémy,Doku,MID,MCI,98,?,"Doku (MID, ?)",3.4,0.0,1.7,2.738888888888889,0.0,2.738888888888889,2.73889,11,0,11,2,3.4,0,0,0,0,?
362,John,Stones,DEF,MCI,53,?,"Stones (DEF, ?)",3.3,0.0,1.65,2.658333333333333,2.658333333333333,0.0,2.65833,11,11,0,2,3.3,0,0,0,0,?
355,Rico,Lewis,DEF,MCI,52,?,"Lewis (DEF, ?)",3.2,0.0,1.6,2.577777777777778,2.577777777777778,0.0,2.57778,11,11,0,2,3.2,0,0,0,0,?
361,Rúben,Gato Alves Dias,DEF,MCI,88,?,"Rúben (DEF, ?)",2.9,0.0,1.45,2.3361111111111112,2.3361111111111112,0.0,2.33611,11,11,0,2,2.9,0,0,0,0,?
357,James,McAtee,MID,MCI,77,?,"McAtee (MID, ?)",2.5,0.0,1.25,2.013888888888889,0.0,2.013888888888889,2.01389,11,0,11,2,2.5,0,0,0,0,?
349,Jack,Grealish,MID,MCI,50,?,"Grealish (MID, ?)",2.5,0.0,1.25,2.013888888888889,0.0,2.013888888888889,2.01389,11,0,11,2,2.5,0,0,0,0,?
358,Stefan,Ortega Moreno,GKP,MCI,22,?,"Ortega Moreno (GKP, ?)",2.4,0.0,1.2,1.9333333333333333,1.9333333333333333,0.0,1.93333,11,11,0,2,2.4,0,0,0,0,?
343,Oscar,Bobb,MID,MCI,30,?,"Bobb (MID, ?)",2.1,0.0,1.05,1.6916666666666669,0.0,1.6916666666666669,1.69167,11,0,11,2,2.1,0,0,0,0,?
354,Mateo,Kovačić,MID,MCI,59,?,"Kovačić (MID, ?)",2.0,0.0,1.0,1.6111111111111112,0.0,1.6111111111111112,1.61111,11,0,11,2,2.0,0,0,0,0,?
356,Matheus Luiz,Nunes,MID,MCI,32,?,"Matheus N. (MID, ?)",1.7,0.0,0.85,1.3694444444444445,0.0,1.3694444444444445,1.36944,11,0,11,2,1.7,0,0,0,0,?
359,Kalvin,Phillips,MID,MCI,10,?,"Phillips (MID, ?)",0.8,0.0,0.4,0.6444444444444445,0.0,0.6444444444444445,0.64444,11,0,11,2,0.8,0,0,0,0,?
344,Scott,Carson,GKP,MCI,0,?,"Carson (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0,2,0.0,0,0,0,0,?
353,João,Cavaco Cancelo,DEF,MCI,0,?,"João Cancelo (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,0,2,0.0,0,0,0,0,?
366,Bruno,Borges Fernandes,MID,MUN,166,?,"B.Fernandes (MID, ?)",4.7,0.0,2.35,2.741666666666667,0.0,2.741666666666667,2.74167,3,0,3,2,4.7,0,0,0,0,?
375,Rasmus,Højlund,FWD,MUN,112,?,"Højlund (FWD, ?)",3.7,0.0,1.85,2.1583333333333337,0.0,2.1583333333333337,2.15833,3,0,3,2,3.7,0,0,0,0,?
372,Alejandro,Garnacho,MID,MUN,131,?,"Garnacho (MID, ?)",3.6,0.0,1.8,2.1,0.0,2.1,2.1,3,0,3,2,3.6,0,0,0,0,?
383,André,Onana,GKP,MUN,133,?,"Onana (GKP, ?)",3.5,0.0,1.75,2.041666666666667,2.041666666666667,0.0,2.04167,3,3,0,2,3.5,0,0,0,0,?
385,Marcus,Rashford,MID,MUN,108,?,"Rashford (MID, ?)",3.3,0.0,1.65,1.9249999999999998,0.0,1.9249999999999998,1.925,3,0,3,2,3.3,0,0,0,0,?
377,Harry,Maguire,DEF,MUN,73,?,"Maguire (DEF, ?)",3.3,0.0,1.65,1.9249999999999998,1.9249999999999998,0.0,1.925,3,3,0,2,3.3,0,0,0,0,?
376,Victor,Lindelöf,DEF,MUN,62,?,"Lindelof (DEF, ?)",3.3,0.0,1.65,1.9249999999999998,1.9249999999999998,0.0,1.925,3,3,0,2,3.3,0,0,0,0,?
378,Kobbie,Mainoo,MID,MUN,77,?,"Mainoo (MID, ?)",3.2,0.0,1.6,1.8666666666666667,0.0,1.8666666666666667,1.86667,3,0,3,2,3.2,0,0,0,0,?
369,Diogo,Dalot Teixeira,DEF,MUN,111,?,"Dalot (DEF, ?)",3.1,0.0,1.55,1.8083333333333336,1.8083333333333336,0.0,1.80833,3,3,0,2,3.1,0,0,0,0,?
381,Scott,McTominay,MID,MUN,98,?,"McTominay (MID, ?)",3.1,0.0,1.55,1.8083333333333336,0.0,1.8083333333333336,1.80833,3,0,3,2,3.1,0,0,0,0,?
387,Luke,Shaw,DEF,MUN,31,?,"Shaw (DEF, ?)",2.6,0.0,1.3,1.5166666666666668,1.5166666666666668,0.0,1.51667,3,3,0,2,2.6,0,0,0,0,?
364,Amad,Diallo,MID,MUN,23,?,"Amad (MID, ?)",2.6,0.0,1.3,1.5166666666666668,0.0,1.5166666666666668,1.51667,3,0,3,2,2.6,0,0,0,0,?
368,Carlos Henrique,Casimiro,MID,MUN,58,?,"Casemiro (MID, ?)",2.3,0.0,1.15,1.3416666666666668,0.0,1.3416666666666668,1.34167,3,0,3,2,2.3,0,0,0,0,?
370,Christian,Eriksen,MID,MUN,48,?,"Eriksen (MID, ?)",2.2,0.0,1.1,1.2833333333333334,0.0,1.2833333333333334,1.28333,3,0,3,2,2.2,0,0,0,0,?
373,Hannibal,Mejbri,MID,MUN,11,?,"Hannibal (MID, ?)",2.2,0.0,1.1,1.2833333333333334,0.0,1.2833333333333334,1.28333,3,0,3,2,2.2,0,0,0,0,?
371,Jonny,Evans,DEF,MUN,49,?,"Evans (DEF, ?)",2.1,0.0,1.05,1.225,1.225,0.0,1.225,3,3,0,2,2.1,0,0,0,0,?
388,Aaron,Wan-Bissaka,DEF,MUN,47,?,"Wan-Bissaka (DEF, ?)",2.1,0.0,1.05,1.225,1.225,0.0,1.225,3,3,0,2,2.1,0,0,0,0,?
365,Antony Matheus,dos Santos,MID,MUN,47,?,"Antony (MID, ?)",1.6,0.0,0.8,0.9333333333333333,0.0,0.9333333333333333,0.93333,3,0,3,2,1.6,0,0,0,0,?
382,Mason,Mount,MID,MUN,23,?,"Mount (MID, ?)",1.6,0.0,0.8,0.9333333333333333,0.0,0.9333333333333333,0.93333,3,0,3,2,1.6,0,0,0,0,?
380,Lisandro,Martínez,DEF,MUN,15,?,"Martinez (DEF, ?)",1.4,0.0,0.7,0.8166666666666667,0.8166666666666667,0.0,0.81667,3,3,0,2,1.4,0,0,0,0,?
384,Facundo,Pellistri Rebollo,MID,MUN,13,?,"Pellistri (MID, ?)",1.4,0.0,0.7,0.8166666666666667,0.0,0.8166666666666667,0.81667,3,0,3,2,1.4,0,0,0,0,?
386,Jadon,Sancho,MID,MUN,3,?,"Sancho (MID, ?)",1.0,0.0,0.5,0.5833333333333334,0.0,0.5833333333333334,0.58333,3,0,3,2,1.0,0,0,0,0,?
367,Altay,Bayindir,GKP,MUN,0,?,"Bayindir (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,2,0.0,0,0,0,0,?
374,Tom,Heaton,GKP,MUN,0,?,"Heaton (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,2,0.0,0,0,0,0,?
379,Tyrell,Malacia,DEF,MUN,0,?,"Malacia (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,2,0.0,0,0,0,0,?
389,Joshua,Zirkzee,FWD,MUN,0,?,"Zirkzee (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,2,0.0,0,0,0,0,?
401,Alexander,Isak,FWD,NEW,172,?,"Isak (FWD, ?)",5.7,0.0,2.85,4.75,0.0,4.75,4.75,12,0,12,2,5.7,0,0,0,0,?
398,Anthony,Gordon,MID,NEW,183,?,"Gordon (MID, ?)",5.2,0.0,2.6,4.333333333333334,0.0,4.333333333333334,4.33333,12,0,12,2,5.2,0,0,0,0,?
394,Bruno,Guimarães Rodriguez Moura,MID,NEW,153,?,"Bruno G. (MID, ?)",4.1,0.0,2.05,3.416666666666666,0.0,3.416666666666666,3.41667,12,0,12,2,4.1,0,0,0,0,?
418,Kieran,Trippier,DEF,NEW,111,?,"Trippier (DEF, ?)",4.0,0.0,2.0,3.333333333333333,3.333333333333333,0.0,3.33333,12,12,0,2,4.0,0,0,0,0,?
402,Jacob,Murphy,MID,NEW,82,?,"J.Murphy (MID, ?)",3.9,0.0,1.95,3.25,0.0,3.25,3.25,12,0,12,2,3.9,0,0,0,0,?
413,Nick,Pope,GKP,NEW,57,?,"Pope (GKP, ?)",3.8,0.0,1.9,3.1666666666666665,3.1666666666666665,0.0,3.16667,12,12,0,2,3.8,0,0,0,0,?
421,Callum,Wilson,FWD,NEW,69,?,"Wilson (FWD, ?)",3.5,0.0,1.75,2.9166666666666665,0.0,2.9166666666666665,2.91667,12,0,12,2,3.5,0,0,0,0,?
415,Fabian,Schär,DEF,NEW,123,?,"Schär (DEF, ?)",3.4,0.0,1.7,2.833333333333333,2.833333333333333,0.0,2.83333,12,12,0,2,3.4,0,0,0,0,?
396,Martin,Dúbravka,GKP,NEW,75,?,"Dúbravka (GKP, ?)",3.3,0.0,1.65,2.75,2.75,0.0,2.75,12,12,0,2,3.3,0,0,0,0,?
410,Sean,Longstaff,MID,NEW,110,?,"Longstaff (MID, ?)",3.1,0.0,1.55,2.583333333333333,0.0,2.583333333333333,2.58333,12,0,12,2,3.1,0,0,0,0,?
392,Harvey,Barnes,MID,NEW,64,?,"Barnes (MID, ?)",3.0,0.0,1.5,2.5,0.0,2.5,2.5,12,0,12,2,3.0,0,0,0,0,?
393,Sven,Botman,DEF,NEW,51,?,"Botman (DEF, ?)",3.0,0.0,1.5,2.5,2.5,0.0,2.5,12,12,0,2,3.0,0,0,0,0,?
395,Dan,Burn,DEF,NEW,97,?,"Burn (DEF, ?)",2.9,0.0,1.45,2.416666666666667,2.416666666666667,0.0,2.41667,12,12,0,2,2.9,0,0,0,0,?
407,Jamaal,Lascelles,DEF,NEW,46,?,"Lascelles (DEF, ?)",2.9,0.0,1.45,2.416666666666667,2.416666666666667,0.0,2.41667,12,12,0,2,2.9,0,0,0,0,?
411,Lewis,Miley,MID,NEW,44,?,"Miley (MID, ?)",2.6,0.0,1.3,2.166666666666667,0.0,2.166666666666667,2.16667,12,0,12,2,2.6,0,0,0,0,?
412,Odysseas,Vlachodimos,GKP,NEW,12,?,"Odysseas (GKP, ?)",2.4,0.0,1.2,2.0,2.0,0.0,2.0,12,12,0,2,2.4,0,0,0,0,?
391,Miguel,Almirón Rejala,MID,NEW,77,?,"Almirón (MID, ?)",2.3,0.0,1.15,1.9166666666666665,0.0,1.9166666666666665,1.91667,12,0,12,2,2.3,0,0,0,0,?
403,Joelinton Cássio,Apolinário de Lira,MID,NEW,45,?,"Joelinton (MID, ?)",2.2,0.0,1.1,1.8333333333333335,0.0,1.8333333333333335,1.83333,12,0,12,2,2.2,0,0,0,0,?
404,Lloyd,Kelly,DEF,NEW,48,?,"Kelly (DEF, ?)",2.1,0.0,1.05,1.75,1.75,0.0,1.75,12,12,0,2,2.1,0,0,0,0,?
399,Lewis,Hall,DEF,NEW,38,?,"Hall (DEF, ?)",2.1,0.0,1.05,1.75,1.75,0.0,1.75,12,12,0,2,2.1,0,0,0,0,?
420,Joe,Willock,MID,NEW,18,?,"Willock (MID, ?)",2.0,0.0,1.0,1.6666666666666665,0.0,1.6666666666666665,1.66667,12,0,12,2,2.0,0,0,0,0,?
417,Sandro,Tonali,MID,NEW,16,?,"Tonali (MID, ?)",2.0,0.0,1.0,1.6666666666666665,0.0,1.6666666666666665,1.66667,12,0,12,2,2.0,0,0,0,0,?
405,Emil,Krafth,DEF,NEW,33,?,"Krafth (DEF, ?)",1.9,0.0,0.95,1.5833333333333333,1.5833333333333333,0.0,1.58333,12,12,0,2,1.9,0,0,0,0,?
409,Tino,Livramento,DEF,NEW,45,?,"Livramento (DEF, ?)",1.7,0.0,0.85,1.4166666666666665,1.4166666666666665,0.0,1.41667,12,12,0,2,1.7,0,0,0,0,?
390,Alex,Murphy,DEF,NEW,2,?,"A.Murphy (DEF, ?)",1.0,0.0,0.5,0.8333333333333333,0.8333333333333333,0.0,0.83333,12,12,0,2,1.0,0,0,0,0,?
419,Joe,White,MID,NEW,3,?,"White (MID, ?)",0.8,0.0,0.4,0.6666666666666667,0.0,0.6666666666666667,0.66667,12,0,12,2,0.8,0,0,0,0,?
416,Matt,Targett,DEF,NEW,2,?,"Targett (DEF, ?)",0.7,0.0,0.35,0.5833333333333333,0.5833333333333333,0.0,0.58333,12,12,0,2,0.7,0,0,0,0,?
397,Ryan,Fraser,MID,NEW,0,?,"Fraser (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,12,2,0.0,0,0,0,0,?
400,Isaac,Hayden,MID,NEW,0,?,"Hayden (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,12,2,0.0,0,0,0,0,?
406,Garang,Kuol,MID,NEW,0,?,"Kuol (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,12,2,0.0,0,0,0,0,?
408,Jamal,Lewis,DEF,NEW,0,?,"Lewis (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,0,2,0.0,0,0,0,0,?
414,John,Ruddy,GKP,NEW,0,?,"Ruddy (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,0,2,0.0,0,0,0,0,?
