id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,^fplAdv*xPts,^defAdv*xPts,^attAdv*xPts,^avgAdv*xPts,fplAdv_nxtGWs,defAdv_nxtGWs,attAdv_nxtGWs,#OfMatches_nxtGWs,tot_xPts,gw6Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend,(tot_aPts)-(^avgAdv*xPts)
101,Christian,Nørgaard,MID,BRE,7,?,"Nørgaard (MID, ?)",1.8,1.3,1.55,1.0333333333333332,0.0,1.0333333333333332,1.03333333,3,0,3,1,1.55,0,0,0.0,1↓,-1.03333333
314,Fábio,Freitas Gouveia Carvalho,MID,BRE,6,?,"Carvalho (MID, ?)",1.2,1.3,1.25,0.8333333333333333,0.0,0.8333333333333333,0.83333333,3,0,3,1,1.25,6,6,4.8,4↑,5.16666667
111,Yehor,Yarmoliuk,MID,BRE,3,?,"Yarmoliuk (MID, ?)",1.5,1.0,1.25,0.8333333333333333,0.0,0.8333333333333333,0.83333333,3,0,3,1,1.25,0,0,0.0,~,-0.83333333
105,Mads,Roerslev Rasmussen,DEF,BRE,6,?,"Roerslev (DEF, ?)",1.2,1.0,1.1,0.7333333333333334,0.55,0.0,0.64166667,3,0,0,1,1.1,0,0,0.0,~,-0.64166667
338,Sepp,van den Berg,DEF,BRE,3,?,"Van den Berg (DEF, ?)",1.0,1.0,1.0,0.6666666666666666,0.5,0.0,0.58333333,3,0,0,1,1.0,2,2,2.0,1↑,1.4166666700000001
104,Ethan,Pinnock,DEF,BRE,4,?,"Pinnock (DEF, ?)",0.8,1.0,0.9,0.6,0.45,0.0,0.525,3,0,0,1,0.9,2,2,2.22222222,1↑,1.475
86,Kristoffer,Ajer,DEF,BRE,5,?,"Ajer (DEF, ?)",1.0,0.7,0.85,0.5666666666666667,0.425,0.0,0.49583333,3,0,0,1,0.85,2,2,2.35294118,1↑,1.50416667
97,Yunus Emre,Konak,MID,BRE,1,?,"Konak (MID, ?)",1.0,0.3,0.65,0.4333333333333333,0.0,0.4333333333333333,0.43333333,3,0,3,1,0.65,1,1,1.53846154,~,0.56666667
602,Ryan,Trevitt,MID,BRE,1,?,"Trevitt (MID, ?)",1.0,0.3,0.65,0.4333333333333333,0.0,0.4333333333333333,0.43333333,3,0,3,1,0.65,0,0,0.0,~,-0.43333333
102,Frank,Onyeka,MID,BRE,2,?,"Onyeka (MID, ?)",1.0,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.33333333,3,0,3,1,0.5,0,0,0.0,~,-0.33333333
100,Ben,Mee,DEF,BRE,1,?,"Mee (DEF, ?)",1.0,0.0,0.5,0.3333333333333333,0.25,0.0,0.29166667,3,0,0,1,0.5,0,0,0.0,~,-0.29166667
87,Ethan,Brierley,MID,BRE,0,?,"Brierley (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,0.0,0,0,,~,0.0
90,Josh,Dasilva,MID,BRE,0,?,"Dasilva (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,0.0,0,0,,~,0.0
92,Rico,Henry,DEF,BRE,0,?,"Henry (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,0.0,0,0,,~,0.0
93,Aaron,Hickey,DEF,BRE,0,?,"Hickey (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,0.0,0,0,,~,0.0
96,Kim,Ji-soo,DEF,BRE,0,?,"Ji-soo (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,0.0,0,0,,~,0.0
103,Myles,Peart-Harris,MID,BRE,0,?,"Peart-Harris (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,0.0,0,0,,~,0.0
107,Igor Thiago,Nascimento Rodrigues,FWD,BRE,0,?,"Thiago (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,0.0,0,0,,~,0.0
108,Ivan,Toney,FWD,BRE,0,?,"Toney (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,0.0,0,0,,~,0.0
109,Hákon,Valdimarsson,GKP,BRE,0,?,"Valdimarsson (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,0.0,0,0,,~,0.0
112,Mathias,Jorgensen,DEF,BRE,0,?,"Zanka (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,0.0,0,0,,~,0.0
634,Gustavo,Nunes Fernandes Gomes,MID,BRE,0,?,"G.Nunes (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,0.0,0,0,,~,0.0
649,Jayden,Meghoma,DEF,BRE,0,?,"Meghoma (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,0.0,0,0,,~,0.0
661,Tony,Yogane,MID,BRE,0,?,"Yogane (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,1,0.0,0,0,,~,0.0
185,Robert,Sánchez,GKP,CHE,30,?,"Sánchez (GKP, ?)",6.0,9.0,7.5,4.583333333333334,4.166666666666667,0.0,4.375,2,1,0,1,7.5,2,2,0.26666667,2↓,-2.375
180,Nicolas,Jackson,FWD,CHE,35,?,"N.Jackson (FWD, ?)",7.0,7.7,7.35,4.491666666666667,0.0,4.083333333333333,4.2875,2,0,1,1,7.35,5,5,0.68027211,~,0.7125000000000004
182,Cole,Palmer,MID,CHE,36,?,"Palmer (MID, ?)",7.2,5.7,6.45,3.941666666666667,0.0,3.583333333333333,3.7625,2,0,1,1,6.45,25,25,3.87596899,7↑,21.2375
162,Levi,Colwill,DEF,CHE,16,?,"Colwill (DEF, ?)",3.2,4.7,3.95,2.413888888888889,2.1944444444444446,0.0,2.30416667,2,1,0,1,3.95,1,1,0.25316456,1↓,-1.3041666699999999
163,Marc,Cucurella Saseta,DEF,CHE,14,?,"Cucurella (DEF, ?)",2.8,4.0,3.4,2.077777777777778,1.8888888888888888,0.0,1.98333333,2,1,0,1,3.4,0,0,0.0,2↓,-1.98333333
157,Moisés,Caicedo Corozo,MID,CHE,14,?,"Caicedo (MID, ?)",2.8,3.7,3.25,1.9861111111111112,0.0,1.805555555555556,1.89583333,2,0,1,1,3.25,2,2,0.61538462,~,0.1041666699999999
181,Christopher,Nkunku,MID,CHE,11,?,"Nkunku (MID, ?)",2.2,3.0,2.6,1.588888888888889,0.0,1.4444444444444446,1.51666667,2,0,1,1,2.6,1,1,0.38461538,~,-0.51666667
177,Noni,Madueke,MID,CHE,28,?,"Madueke (MID, ?)",7.0,2.7,4.85,2.963888888888889,0.0,2.694444444444444,2.82916667,2,0,1,1,4.85,5,5,1.03092784,2↑,2.17083333
189,Wesley,Fofana,DEF,CHE,10,?,"W.Fofana (DEF, ?)",2.0,2.7,2.35,1.4361111111111111,1.3055555555555556,0.0,1.37083333,2,1,0,1,2.35,0,0,0.0,1↓,-1.37083333
167,Axel,Disasi,DEF,CHE,7,?,"Disasi (DEF, ?)",3.5,2.3,2.9,1.7722222222222224,1.6111111111111112,0.0,1.69166667,2,1,0,1,2.9,0,0,0.0,2↓,-1.69166667
187,Tosin,Adarabioyo,DEF,CHE,7,?,"Tosin (DEF, ?)",3.5,2.3,2.9,1.7722222222222224,1.6111111111111112,0.0,1.69166667,2,1,0,1,2.9,0,0,0.0,2↓,-1.69166667
386,Jadon,Sancho,MID,CHE,7,?,"Sancho (MID, ?)",3.5,2.3,2.9,1.7722222222222224,0.0,1.6111111111111112,1.69166667,2,0,1,1,2.9,9,9,3.10344828,5↑,7.30833333
168,Enzo,Fernández,MID,CHE,9,?,"Enzo (MID, ?)",2.2,1.7,1.95,1.1916666666666669,0.0,1.0833333333333333,1.1375,2,0,1,1,1.95,1,1,0.51282051,~,-0.13749999999999996
621,João,Félix Sequeira,MID,CHE,8,?,"João Félix (MID, ?)",2.0,0.7,1.35,0.8250000000000001,0.0,0.7500000000000001,0.7875,2,0,1,1,1.35,0,0,0.0,~,-0.7875
560,Pedro,Lomba Neto,MID,CHE,7,?,"Neto (MID, ?)",1.4,0.7,1.05,0.6416666666666667,0.0,0.5833333333333334,0.6125,2,0,1,1,1.05,1,1,0.95238095,~,0.38749999999999996
184,Renato,Palma Veiga,MID,CHE,4,?,"Renato Veiga (MID, ?)",1.3,0.7,1.0,0.6111111111111112,0.0,0.5555555555555556,0.58333333,2,0,1,1,1.0,1,1,1.0,~,0.41666667
171,Malo,Gusto,DEF,CHE,3,?,"Gusto (DEF, ?)",1.0,0.7,0.85,0.5194444444444445,0.4722222222222222,0.0,0.49583333,2,1,0,1,0.85,1,1,1.17647059,~,0.50416667
166,Kiernan,Dewsbury-Hall,MID,CHE,3,?,"Dewsbury-Hall (MID, ?)",1.0,0.3,0.65,0.3972222222222222,0.0,0.3611111111111111,0.37916667,2,0,1,1,0.65,0,0,0.0,~,-0.37916667
179,Mykhailo,Mudryk,MID,CHE,2,?,"Mudryk (MID, ?)",1.0,0.3,0.65,0.3972222222222222,0.0,0.3611111111111111,0.37916667,2,0,1,1,0.65,1,1,1.53846154,~,0.62083333
174,Roméo,Lavia,MID,CHE,2,?,"Lavia (MID, ?)",2.0,0.0,1.0,0.6111111111111112,0.0,0.5555555555555556,0.58333333,2,0,1,1,1.0,1,1,1.0,~,0.41666667
178,Marc,Guiu Paz,FWD,CHE,1,?,"Marc Guiu (FWD, ?)",1.0,0.0,0.5,0.3055555555555556,0.0,0.2777777777777778,0.29166667,2,0,1,1,0.5,0,0,0.0,~,-0.29166667
150,Andrey,Nascimento dos Santos,MID,CHE,0,?,"Andrey Santos (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
151,Ângelo Gabriel,Borges Damaceno,MID,CHE,0,?,"Ângelo (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
153,Benoît,Badiashile,DEF,CHE,0,?,"B.Badiashile (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.0,0,0,,~,0.0
154,Lucas,Bergström,GKP,CHE,0,?,"Bergström (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.0,0,0,,~,0.0
155,Marcus,Bettinelli,GKP,CHE,0,?,"Bettinelli (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.0,0,0,,~,0.0
158,Cesare,Casadei,MID,CHE,0,?,"Casadei (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
160,Ben,Chilwell,DEF,CHE,0,?,"Chilwell (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.0,0,0,,~,0.0
161,Carney,Chukwuemeka,MID,CHE,0,?,"Chukwuemeka (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
164,David Datro,Fofana,FWD,CHE,0,?,"D.D.Fofana (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
165,Deivid Washington,de Souza Eugênio,FWD,CHE,0,?,"Deivid (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
169,Conor,Gallagher,MID,CHE,0,?,"Gallagher (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
170,Alfie,Gilchrist,DEF,CHE,0,?,"Gilchrist (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.0,0,0,,~,0.0
172,Reece,James,DEF,CHE,0,?,"James (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.0,0,0,,~,0.0
173,Omari,Kellyman,MID,CHE,0,?,"Kellyman (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
175,Romelu,Lukaku Bolingoli,FWD,CHE,0,?,"Lukaku (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
176,Malang,Sarr,DEF,CHE,0,?,"M.Sarr (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.0,0,0,,~,0.0
183,Đorđe,Petrović,GKP,CHE,0,?,"Petrović (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.0,0,0,,~,0.0
575,Caleb,Wiley,DEF,CHE,0,?,"Wiley (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.0,0,0,,~,0.0
581,Filip,Jørgensen,GKP,CHE,0,?,"Jørgensen (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.0,0,0,,~,0.0
207,Jean-Philippe,Mateta,FWD,CRY,19,?,"Mateta (FWD, ?)",3.8,5.3,4.55,2.780555555555556,0.0,2.5277777777777777,2.65416667,2,0,1,1,4.55,2,2,0.43956044,~,-0.65416667
199,Eberechi,Eze,MID,CRY,19,?,"Eze (MID, ?)",3.8,5.0,4.4,2.688888888888889,0.0,2.4444444444444446,2.56666667,2,0,1,1,4.4,2,2,0.45454545,~,-0.56666667
201,Dean,Henderson,GKP,CRY,17,?,"Henderson (GKP, ?)",3.4,4.7,4.05,2.475,2.7,0.0,2.5875,2,3,0,1,4.05,1,1,0.24691358,1↓,-1.5875
210,Tyrick,Mitchell,DEF,CRY,14,?,"Mitchell (DEF, ?)",2.8,4.0,3.4,2.077777777777778,2.2666666666666666,0.0,2.17222222,2,3,0,1,3.4,1,1,0.29411765,1↓,-1.17222222
650,Maxence,Lacroix,DEF,CRY,6,?,"Lacroix (DEF, ?)",3.0,3.0,3.0,1.8333333333333333,2.0,0.0,1.91666667,2,3,0,1,3.0,4,4,1.33333333,2↑,2.0833333300000003
200,Marc,Guéhi,DEF,CRY,10,?,"Guéhi (DEF, ?)",2.0,3.0,2.5,1.527777777777778,1.6666666666666663,0.0,1.59722222,2,3,0,1,2.5,9,9,3.6,5↑,7.40277778
211,Daniel,Muñoz,DEF,CRY,13,?,"Muñoz (DEF, ?)",2.6,2.7,2.65,1.6194444444444445,1.7666666666666666,0.0,1.69305556,2,3,0,1,2.65,1,1,0.37735849,~,-0.6930555599999999
194,Chris,Richards,DEF,CRY,9,?,"C.Richards (DEF, ?)",2.2,2.7,2.45,1.4972222222222225,1.6333333333333333,0.0,1.56527778,2,3,0,1,2.45,0,0,0.0,1↓,-1.56527778
205,Daichi,Kamada,MID,CRY,8,?,"Kamada (MID, ?)",1.6,2.0,1.8,1.1,0.0,1.0,1.05,2,0,1,1,1.8,2,2,1.11111111,~,0.95
585,Ismaïla,Sarr,MID,CRY,8,?,"I.Sarr (MID, ?)",1.6,2.0,1.8,1.1,0.0,1.0,1.05,2,0,1,1,1.8,1,1,0.55555556,~,-0.050000000000000044
193,Cheick,Doucouré,MID,CRY,6,?,"C.Doucouré (MID, ?)",2.0,1.7,1.85,1.1305555555555558,0.0,1.027777777777778,1.07916667,2,0,1,1,1.85,0,0,0.0,1↓,-1.07916667
216,Adam,Wharton,MID,CRY,9,?,"Wharton (MID, ?)",1.8,1.7,1.75,1.0694444444444446,0.0,0.9722222222222224,1.02083333,2,0,1,1,1.75,2,2,1.14285714,~,0.9791666699999999
11,Eddie,Nketiah,FWD,CRY,4,?,"Nketiah (FWD, ?)",2.0,1.3,1.65,1.0083333333333333,0.0,0.9166666666666666,0.9625,2,0,1,1,1.65,2,2,1.21212121,1↑,1.0375
196,Nathaniel,Clyne,DEF,CRY,3,?,"Clyne (DEF, ?)",1.5,1.0,1.25,0.763888888888889,0.8333333333333333,0.0,0.79861111,2,3,0,1,1.25,0,0,0.0,~,-0.79861111
214,Jeffrey,Schlupp,MID,CRY,4,?,"Schlupp (MID, ?)",1.0,1.0,1.0,0.6111111111111112,0.0,0.5555555555555556,0.58333333,2,0,1,1,1.0,1,1,1.0,~,0.41666667
206,Jefferson,Lerma Solís,MID,CRY,4,?,"Lerma (MID, ?)",1.3,0.3,0.8,0.4888888888888889,0.0,0.4444444444444445,0.46666667,2,0,1,1,0.8,2,2,2.5,1↑,1.53333333
203,Will,Hughes,MID,CRY,3,?,"Hughes (MID, ?)",0.8,0.3,0.55,0.3361111111111111,0.0,0.3055555555555556,0.32083333,2,0,1,1,0.55,1,1,1.81818182,~,0.67916667
195,Chadi,Riad Dnanou,DEF,CRY,1,?,"Chadi Riad (DEF, ?)",1.0,0.0,0.5,0.3055555555555556,0.3333333333333333,0.0,0.31944444,2,3,0,1,0.5,0,0,0.0,~,-0.31944444
159,Trevoh,Chalobah,DEF,CRY,0,?,"Chalobah (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,1,0.0,0,0,,~,0.0
190,Naouirou,Ahamada,MID,CRY,0,?,"Ahamada (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
197,Malcolm,Ebiowei,MID,CRY,0,?,"Ebiowei (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
202,Rob,Holding,DEF,CRY,0,?,"Holding (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,1,0.0,0,0,,~,0.0
208,Matheus,França de Oliveira,MID,CRY,0,?,"M.França (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
209,Remi,Matthews,GKP,CRY,0,?,"Matthews (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,1,0.0,0,0,,~,0.0
212,David,Ozoh,MID,CRY,0,?,"Ozoh (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
213,Jesurun,Rak-Sakyi,MID,CRY,0,?,"Rak-Sakyi (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
215,Joel,Ward,DEF,CRY,0,?,"Ward (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,1,0.0,0,0,,~,0.0
445,Matt,Turner,GKP,CRY,0,?,"Turner (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,1,0.0,0,0,,~,0.0
644,Franco,Umeh-Chibueze,MID,CRY,0,?,"Umeh-Chibueze (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
645,Justin,Devenny,MID,CRY,0,?,"Devenny (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
646,Asher,Agbinone,MID,CRY,0,?,"Agbinone (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
647,Kaden,Rodney,MID,CRY,0,?,"Rodney (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0.0,0,0,,~,0.0
220,Dominic,Calvert-Lewin,FWD,EVE,24,?,"Calvert-Lewin (FWD, ?)",4.8,6.7,5.75,2.236111111111111,0.0,1.9166666666666663,2.07638889,-2,0,-3,1,5.75,1,1,0.17391304,1↓,-1.07638889
230,Dwight,McNeil,MID,EVE,24,?,"McNeil (MID, ?)",4.8,6.7,5.75,2.236111111111111,0.0,1.9166666666666663,2.07638889,-2,0,-3,1,5.75,15,15,2.60869565,6↑,12.92361111
232,Iliman,Ndiaye,FWD,EVE,13,?,"Ndiaye (FWD, ?)",2.6,3.7,3.15,1.225,0.0,1.0499999999999998,1.1375,-2,0,-3,1,3.15,3,3,0.95238095,2↑,1.8625
228,Michael,Keane,DEF,EVE,9,?,"Keane (DEF, ?)",1.8,2.7,2.25,0.875,1.0,0.0,0.9375,-2,-1,0,1,2.25,0,0,0.0,~,-0.9375
235,Jordan,Pickford,GKP,EVE,8,?,"Pickford (GKP, ?)",1.6,2.0,1.8,0.7000000000000001,0.7999999999999999,0.0,0.75,-2,-1,0,1,1.8,2,2,1.11111111,1↑,1.25
238,Ashley,Young,DEF,EVE,4,vvv,"Young (DEF, ?)",1.3,2.0,1.65,0.6416666666666666,0.7333333333333333,0.0,0.6875,-2,-1,0,1,1.65,5,5,3.03030303,4↑,4.3125
224,Jack,Harrison,MID,EVE,8,?,"Harrison (MID, ?)",1.6,1.7,1.65,0.6416666666666666,0.0,0.5499999999999999,0.59583333,-2,0,-3,1,1.65,4,4,2.42424242,3↑,3.40416667
651,Orel,Mangala,MID,EVE,3,?,"Mangala (MID, ?)",1.5,1.5,1.5,0.5833333333333334,0.0,0.5,0.54166667,-2,0,-3,1,1.5,2,2,1.33333333,1↑,1.4583333299999999
222,Idrissa,Gueye,MID,EVE,8,?,"Gana (MID, ?)",2.0,1.3,1.65,0.6416666666666666,0.0,0.5499999999999999,0.59583333,-2,0,-3,1,1.65,1,1,0.60606061,~,0.40416666999999995
577,Jesper,Lindstrøm,MID,EVE,5,?,"Lindstrøm (MID, ?)",1.7,1.3,1.5,0.5833333333333334,0.0,0.5,0.54166667,-2,0,-3,1,1.5,1,1,0.66666667,~,0.45833333
236,James,Tarkowski,DEF,EVE,4,?,"Tarkowski (DEF, ?)",0.8,1.3,1.05,0.4083333333333334,0.4666666666666667,0.0,0.4375,-2,-1,0,1,1.05,2,2,1.9047619,1↑,1.5625
217,Abdoulaye,Doucouré,MID,EVE,6,?,"A.Doucoure (MID, ?)",1.5,1.0,1.25,0.4861111111111111,0.0,0.4166666666666666,0.45138889,-2,0,-3,1,1.25,2,2,1.6,1↑,1.54861111
223,James,Garner,MID,EVE,3,?,"Garner (MID, ?)",1.5,1.0,1.25,0.4861111111111111,0.0,0.4166666666666666,0.45138889,-2,0,-3,1,1.25,1,1,0.8,~,0.54861111
226,Tim,Iroegbunam,MID,EVE,7,?,"Iroegbunam (MID, ?)",1.4,1.0,1.2,0.4666666666666667,0.0,0.3999999999999999,0.43333333,-2,0,-3,1,1.2,0,0,0.0,~,-0.43333333
218,Norberto Bercique,Gomes Betuncal,FWD,EVE,4,?,"Beto (FWD, ?)",1.0,0.7,0.85,0.3305555555555555,0.0,0.2833333333333333,0.30694444,-2,0,-3,1,0.85,0,0,0.0,~,-0.30694444
231,Vitalii,Mykolenko,DEF,EVE,3,?,"Mykolenko (DEF, ?)",0.8,0.7,0.75,0.2916666666666667,0.3333333333333333,0.0,0.3125,-2,-1,0,1,0.75,2,2,2.66666667,2↑,1.6875
221,Séamus,Coleman,DEF,EVE,1,?,"Coleman (DEF, ?)",1.0,0.3,0.65,0.2527777777777777,0.2888888888888888,0.0,0.27083333,-2,-1,0,1,0.65,0,0,0.0,~,-0.27083333
225,Mason,Holgate,DEF,EVE,1,?,"Holgate (DEF, ?)",1.0,0.0,0.5,0.1944444444444444,0.2222222222222222,0.0,0.20833333,-2,-1,0,1,0.5,0,0,0.0,~,-0.20833333
603,Harrison,Armstrong,MID,EVE,1,?,"Armstrong (MID, ?)",1.0,0.0,0.5,0.1944444444444444,0.0,0.1666666666666666,0.18055556,-2,0,-3,1,0.5,0,0,0.0,~,-0.18055556
156,Armando,Broja,FWD,EVE,0,?,"Broja (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-3,1,0.0,0,0,,~,0.0
219,Jarrad,Branthwaite,DEF,EVE,0,?,"Branthwaite (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,0,1,0.0,2,2,inf,2↑,2.0
227,João,Neves Virgínia,GKP,EVE,0,?,"J.Virginia (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,0,1,0.0,0,0,,~,0.0
229,Neal,Maupay,FWD,EVE,0,?,"Maupay (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-3,1,0.0,0,0,,~,0.0
234,Nathan,Patterson,DEF,EVE,0,?,"Patterson (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,0,1,0.0,0,0,,~,0.0
237,Youssef,Ramalho Chermiti,FWD,EVE,0,?,"Y. Chermiti (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-3,1,0.0,0,0,,~,0.0
582,Jake,O'Brien,DEF,EVE,0,?,"O'Brien (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,0,1,0.0,0,0,,~,0.0
614,Jenson,Metcalfe,MID,EVE,0,?,"Metcalfe (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-3,1,0.0,0,0,,~,0.0
624,Asmir,Begovic,GKP,EVE,0,?,"Begovic (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,0,1,0.0,0,0,,~,0.0
627,Roman,Dixon,DEF,EVE,0,?,"Dixon (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,0,1,0.0,0,0,,~,0.0
19,Emile,Smith Rowe,MID,FUL,30,?,"Smith Rowe (MID, ?)",6.0,5.7,5.85,2.6,0.0,2.925,2.7625,-1,0,0,1,5.85,3,3,0.51282051,~,0.23749999999999982
252,Raúl,Jiménez,FWD,FUL,18,?,"Raúl (FWD, ?)",3.6,5.3,4.45,1.9777777777777776,0.0,2.225,2.10138889,-1,0,0,1,4.45,9,9,2.02247191,5↑,6.89861111
239,Adama,Traoré,MID,FUL,23,?,"Adama (MID, ?)",4.6,5.0,4.8,2.1333333333333333,0.0,2.4,2.26666667,-1,0,0,1,4.8,3,3,0.625,~,0.7333333299999998
247,Alex,Iwobi,MID,FUL,22,?,"Iwobi (MID, ?)",4.4,4.0,4.2,1.8666666666666667,0.0,2.1,1.98333333,-1,0,0,1,4.2,3,3,0.71428571,1↑,1.01666667
255,Antonee,Robinson,DEF,FUL,17,?,"Robinson (DEF, ?)",3.4,2.7,3.05,1.3555555555555554,1.3555555555555554,0.0,1.35555556,-1,-1,0,1,3.05,7,7,2.29508197,4↑,5.64444444
10,Reiss,Nelson,MID,FUL,8,?,"Nelson (MID, ?)",2.7,2.3,2.5,1.1111111111111112,0.0,1.25,1.18055556,-1,0,0,1,2.5,1,1,0.4,~,-0.18055555999999995
248,Bernd,Leno,GKP,FUL,13,?,"Leno (GKP, ?)",2.6,2.3,2.45,1.088888888888889,1.088888888888889,0.0,1.08888889,-1,-1,0,1,2.45,5,5,2.04081633,3↑,3.9111111100000002
251,Rodrigo,Muniz Carvalho,FWD,FUL,11,?,"Muniz (FWD, ?)",2.2,2.3,2.25,1.0,0.0,1.125,1.0625,-1,0,0,1,2.25,1,1,0.44444444,~,-0.0625
240,Andreas,Hoelgebaum Pereira,MID,FUL,9,?,"Andreas (MID, ?)",1.8,2.0,1.9,0.8444444444444443,0.0,0.95,0.89722222,-1,0,0,1,1.9,6,6,3.15789474,4↑,5.10277778
241,Calvin,Bassey,DEF,FUL,9,?,"Bassey (DEF, ?)",1.8,2.0,1.9,0.8444444444444443,0.8444444444444443,0.0,0.84444444,-1,-1,0,1,1.9,6,6,3.15789474,4↑,5.15555556
257,Kenny,Tete,DEF,FUL,9,?,"Tete (DEF, ?)",1.8,1.7,1.75,0.7777777777777777,0.7777777777777777,0.0,0.77777778,-1,-1,0,1,1.75,5,5,2.85714286,3↑,4.22222222
