id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,fplAdv_nxtGWs,fplAdv*xPts,defAdv_nxtGWs,defAdv*xPts,attAdv_nxtGWs,attAdv*xPts,avgAdv*xPts,#OfMatches_nxtGWs,tot_xPts,gw37Pts,gw38Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
74,Siriki,Dembélé,MID,BOU,6,?,"Dembélé (MID, ?)",1.0,0.0,0.0,-1,-inf,-1,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
58,Junior,Stanislas,MID,BOU,4,?,"Stanislas (MID, ?)",1.0,0.0,0.0,-1,-inf,-1,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
61,Jamal,Lowe,MID,BOU,2,?,"Lowe (MID, ?)",1.0,0.0,0.0,-1,-inf,-1,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
63,Emiliano,Marcondes,MID,BOU,1,?,"Marcondes (MID, ?)",1.0,0.0,0.0,-1,-inf,-1,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
598,Owen,Bevan,DEF,BOU,1,?,"Bevan (DEF, ?)",1.0,0.0,0.0,-1,-inf,-1,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
77,Will,Dennis,GKP,BOU,0,?,"Dennis (GKP, ?)",0.0,0.0,0.0,-1,-inf,-1,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
539,James,Hill,DEF,BOU,0,?,"Hill (DEF, ?)",0.0,0.0,0.0,-1,-inf,-1,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
571,Darren,Randolph,GKP,BOU,0,?,"Randolph (GKP, ?)",0.0,0.0,0.0,-1,-inf,-1,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
597,Christian,Saydee,FWD,BOU,0,?,"Saydee (FWD, ?)",0.0,0.0,0.0,-1,-inf,-1,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
649,Cameron,Plain,GKP,BOU,0,?,"Plain (GKP, ?)",0.0,0.0,0.0,-1,-inf,-1,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
695,Daniel,Adu-Adjei,FWD,BOU,0,?,"Adu-Adjei (FWD, ?)",0.0,0.0,0.0,-1,-inf,-1,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
696,Michael,Dacosta Gonzalez,MID,BOU,0,?,"Dacosta Gonzalez (MID, ?)",0.0,0.0,0.0,-1,-inf,-1,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
697,Dominic,Sadi,FWD,BOU,0,?,"Sadi (FWD, ?)",0.0,0.0,0.0,-1,-inf,-1,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
706,Euan,Pollock,FWD,BOU,0,?,"Pollock (FWD, ?)",0.0,0.0,0.0,-1,-inf,-1,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
737,Ben,Greenwood,DEF,BOU,0,?,"Greenwood (DEF, ?)",0.0,0.0,0.0,-1,-inf,-1,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
738,Max,Kinsey-Wellings,DEF,BOU,0,?,"Kinsey-Wellings (DEF, ?)",0.0,0.0,0.0,-1,-inf,-1,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
95,Bryan,Mbeumo,FWD,BRE,129,^,"Mbeumo (FWD, ^)",3.6,5.0,4.067,-1,-0.24588148512417013,-1,0.0,1,4.067,1.910559257437915,2,8.134,0,0,0,0,?
81,David,Raya Martin,GKP,BRE,156,~,"Raya (GKP, ~)",4.3,4.6,4.4,-1,-0.22727272727272727,-1,-0.22727272727272727,1,0.0,-0.22727272727272727,2,8.8,0,0,0,0,?
526,Ben,Mee,DEF,BRE,135,^^,"Mee (DEF, ^^)",3.9,4.6,4.133,-1,-0.24195499637067505,-1,-0.24195499637067505,1,0.0,-0.24195499637067505,2,8.266,0,0,0,0,?
80,Ivan,Toney,FWD,BRE,182,vv,"Toney (FWD, vv)",5.5,4.0,5.0,-1,-0.2,-1,0.0,1,5.0,2.4,2,10.0,0,0,0,0,?
92,Ethan,Pinnock,DEF,BRE,95,^,"Pinnock (DEF, ^)",3.4,3.8,3.533,-1,-0.28304557033682426,-1,-0.28304557033682426,1,0.0,-0.28304557033682426,2,7.066,0,0,0,0,?
88,Mathias,Jensen,MID,BRE,130,~,"Jensen (MID, ~)",3.6,2.8,3.333,-1,-0.3000300030003,-1,0.0,1,3.333,1.51648499849985,2,6.666,0,0,0,0,?
85,Rico,Henry,DEF,BRE,104,~,"Henry (DEF, ~)",3.0,2.8,2.933,-1,-0.34094783498124787,-1,-0.34094783498124787,1,0.0,-0.34094783498124787,2,5.866,0,0,0,0,?
89,Yoane,Wissa,MID,BRE,97,^^^,"Wissa (MID, ^^^)",2.7,2.8,2.733,-1,-0.3658982802780827,-1,0.0,1,2.733,1.1835508598609588,2,5.466,0,0,0,0,?
595,Mathias,Jorgensen,DEF,BRE,38,v,"Zanka (DEF, v)",2.4,2.8,2.533,-1,-0.3947887879984209,-1,-0.3947887879984209,1,0.0,-0.3947887879984209,2,5.066,0,0,0,0,?
93,Frank,Onyeka,MID,BRE,34,~,"Onyeka (MID, ~)",1.8,2.8,2.133,-1,-0.46882325363338023,-1,0.0,1,2.133,0.8320883731833099,2,4.266,0,0,0,0,?
86,Vitaly,Janelt,MID,BRE,81,~,"Janelt (MID, ~)",2.5,2.4,2.467,-1,-0.40535062829347385,-1,0.0,1,2.467,1.030824685853263,2,4.934,0,0,0,0,?
83,Josh,Dasilva,MID,BRE,79,v,"Dasilva (MID, v)",2.3,2.4,2.333,-1,-0.4286326618088298,-1,0.0,1,2.333,0.9521836690955852,2,4.666,0,0,0,0,?
510,Aaron,Hickey,DEF,BRE,52,^^,"Hickey (DEF, ^^)",2.2,2.4,2.267,-1,-0.4411116012351125,-1,-0.4411116012351125,1,0.0,-0.4411116012351125,2,4.534,0,0,0,0,?
688,Kevin,Schade,MID,BRE,26,~,"Schade (MID, ~)",1.6,1.8,1.667,-1,-0.5998800239952009,-1,0.0,1,1.667,0.5335599880023996,2,3.334,0,0,0,0,?
90,Mads,Roerslev Rasmussen,DEF,BRE,46,vv,"Roerslev (DEF, vv)",2.6,1.4,2.2,-1,-0.45454545454545453,-1,-0.45454545454545453,1,0.0,-0.45454545454545453,2,4.4,0,0,0,0,?
94,Shandon,Baptiste,MID,BRE,27,~,"Baptiste (MID, ~)",1.3,1.4,1.333,-1,-0.7501875468867217,-1,0.0,1,1.333,0.2914062265566391,2,2.666,0,0,0,0,?
580,Mikkel,Damsgaard,MID,BRE,30,^^,"Damsgaard (MID, ^^)",1.2,1.4,1.267,-1,-0.7892659826361484,-1,0.0,1,1.267,0.23886700868192573,2,2.534,0,0,0,0,?
87,Saman,Ghoddos,MID,BRE,14,~,"Ghoddos (MID, ~)",1.0,0.4,0.8,-1,-1.25,-1,0.0,1,0.8,-0.22499999999999998,2,1.6,0,0,0,0,?
541,Halil,Dervişoğlu,FWD,BRE,4,?,"Dervişoğlu (FWD, ?)",4.0,0.0,0.0,-1,-inf,-1,0.0,1,0.0,-inf,2,0.0,0,0,0,0,?
79,Christian,Nørgaard,MID,BRE,71,vv,"Nørgaard (MID, vv)",3.2,0.0,0.0,-1,-inf,-1,0.0,1,0.0,-inf,2,0.0,0,0,0,0,?
84,Kristoffer,Ajer,DEF,BRE,29,?,"Ajer (DEF, ?)",3.2,0.0,0.0,-1,-inf,-1,-inf,1,0.0,-inf,2,0.0,0,0,0,0,?
78,Pontus,Jansson,DEF,BRE,29,vv,"Jansson (DEF, vv)",2.4,0.0,0.0,-1,-inf,-1,-inf,1,0.0,-inf,2,0.0,0,0,0,0,?
515,Keane,Lewis-Potter,MID,BRE,14,?,"Lewis-Potter (MID, ?)",1.4,0.0,0.0,-1,-inf,-1,0.0,1,0.0,-inf,2,0.0,0,0,0,0,?
82,Sergi,Canós Tenés,DEF,BRE,5,?,"Canós (DEF, ?)",1.0,0.0,0.0,-1,-inf,-1,-inf,1,0.0,-inf,2,0.0,0,0,0,0,?
91,Mads,Bech Sørensen,DEF,BRE,4,?,"Bech (DEF, ?)",1.0,0.0,0.0,-1,-inf,-1,-inf,1,0.0,-inf,2,0.0,0,0,0,0,?
96,Charlie,Goode,DEF,BRE,0,?,"Goode (DEF, ?)",0.0,0.0,0.0,-1,-inf,-1,-inf,1,0.0,-inf,2,0.0,0,0,0,0,?
97,Marcus,Forss,FWD,BRE,0,?,"Forss (FWD, ?)",0.0,0.0,0.0,-1,-inf,-1,0.0,1,0.0,-inf,2,0.0,0,0,0,0,?
98,Dominic,Thompson,DEF,BRE,0,?,"Thompson (DEF, ?)",0.0,0.0,0.0,-1,-inf,-1,-inf,1,0.0,-inf,2,0.0,0,0,0,0,?
99,Mads,Bidstrup,MID,BRE,0,?,"Bidstrup (MID, ?)",0.0,0.0,0.0,-1,-inf,-1,0.0,1,0.0,-inf,2,0.0,0,0,0,0,?
100,Ellery,Balcombe,GKP,BRE,0,?,"Balcombe (GKP, ?)",0.0,0.0,0.0,-1,-inf,-1,-inf,1,0.0,-inf,2,0.0,0,0,0,0,?
517,Thomas,Strakosha,GKP,BRE,0,?,"Strakosha (GKP, ?)",0.0,0.0,0.0,-1,-inf,-1,-inf,1,0.0,-inf,2,0.0,0,0,0,0,?
540,Fin,Stevens,DEF,BRE,0,?,"Stevens (DEF, ?)",0.0,0.0,0.0,-1,-inf,-1,-inf,1,0.0,-inf,2,0.0,0,0,0,0,?
632,Ryan,Trevitt,MID,BRE,0,?,"Trevitt (MID, ?)",0.0,0.0,0.0,-1,-inf,-1,0.0,1,0.0,-inf,2,0.0,0,0,0,0,?
633,Matthew,Cox,GKP,BRE,0,?,"Cox (GKP, ?)",0.0,0.0,0.0,-1,-inf,-1,-inf,1,0.0,-inf,2,0.0,0,0,0,0,?
646,Tristan,Crama,DEF,BRE,0,?,"Crama (DEF, ?)",0.0,0.0,0.0,-1,-inf,-1,-inf,1,0.0,-inf,2,0.0,0,0,0,0,?
650,Yegor,Yarmolyuk,MID,BRE,0,?,"Yarmolyuk (MID, ?)",0.0,0.0,0.0,-1,-inf,-1,0.0,1,0.0,-inf,2,0.0,0,0,0,0,?
752,Michael,Olakigbe,MID,BRE,0,?,"Olakigbe (MID, ?)",0.0,0.0,0.0,-1,-inf,-1,0.0,1,0.0,-inf,2,0.0,0,0,0,0,?
304,Raheem,Sterling,MID,CHE,94,^^^,"Sterling (MID, ^^^)",3.6,5.8,4.333,-8,-1.8462958689129931,-4,0.0,-8,-1.8462958689129931,-1.8462958689129931,3,12.999,0,0,0,0,?
708,Noni,Madueke,MID,CHE,20,~,"Madueke (MID, ~)",2.2,3.2,2.533,-8,-3.158310303987367,-4,0.0,-8,-3.158310303987367,-3.158310303987367,3,7.599,0,0,0,0,?
148,Conor,Gallagher,MID,CHE,60,^^^,"Gallagher (MID, ^^^)",1.9,3.0,2.267,-8,-3.5288928098809,-4,0.0,-8,-3.5288928098809,-3.5288928098809,3,6.801,0,0,0,0,?
690,João,Félix Sequeira,FWD,CHE,38,^^^,"João Félix (FWD, ^^^)",2.7,2.2,2.533,-8,-3.158310303987367,-4,0.0,-8,-3.158310303987367,-3.158310303987367,3,7.599,0,0,0,0,?
134,N'Golo,Kanté,MID,CHE,18,^,"Kanté (MID, ^)",2.6,2.2,2.467,-8,-3.2428050263477908,-4,0.0,-8,-3.2428050263477908,-3.2428050263477908,3,7.401,0,0,0,0,?
689,Benoît,Badiashile,DEF,CHE,40,^^,"Badiashile (DEF, ^^)",3.6,2.0,3.067,-8,-2.6084121291164,-4,-1.3042060645582,-8,0.0,-1.9563090968373,3,9.201,0,0,0,0,?
724,Enzo,Fernández,MID,CHE,38,~,"Enzo (MID, ~)",2.5,2.0,2.333,-8,-3.4290612944706385,-4,0.0,-8,-3.4290612944706385,-3.4290612944706385,3,6.999,0,0,0,0,?
133,Kepa,Arrizabalaga,GKP,CHE,112,vv,"Arrizabalaga (GKP, vv)",4.3,1.8,3.467,-8,-2.307470435535045,-4,-1.1537352177675224,-8,0.0,-1.7306028266512836,3,10.401,0,0,0,0,?
132,Mateo,Kovacic,MID,CHE,52,vv,"Kovacic (MID, vv)",2.0,1.8,1.933,-8,-4.138644593895499,-4,0.0,-8,-4.138644593895499,-4.138644593895499,3,5.799,0,0,0,0,?
141,Trevoh,Chalobah,DEF,CHE,46,~,"Chalobah (DEF, ~)",2.1,1.5,1.9,-8,-4.2105263157894735,-4,-2.1052631578947367,-8,0.0,-3.1578947368421053,3,5.7,0,0,0,0,?
135,Hakim,Ziyech,MID,CHE,29,^^^,"Ziyech (MID, ^^^)",1.7,1.5,1.633,-8,-4.898958971218616,-4,0.0,-8,-4.898958971218616,-4.898958971218616,3,4.899,0,0,0,0,?
136,Ruben,Loftus-Cheek,MID,CHE,42,^^^,"Loftus-Cheek (MID, ^^^)",1.9,1.2,1.667,-8,-4.799040191961607,-4,0.0,-8,-4.799040191961607,-4.799040191961607,3,5.001,0,0,0,0,?
145,Kai,Havertz,FWD,CHE,98,~,"Havertz (FWD, ~)",3.1,1.0,2.4,-8,-3.3333333333333335,-4,0.0,-8,-3.3333333333333335,-3.3333333333333335,3,7.2,0,0,0,0,?
128,Thiago,Emiliano da Silva,DEF,CHE,76,v,"Thiago Silva (DEF, v)",3.0,1.0,2.333,-8,-3.4290612944706385,-4,-1.7145306472353192,-8,0.0,-2.5717959708529787,3,6.999,0,0,0,0,?
139,Ben,Chilwell,DEF,CHE,70,v,"Chilwell (DEF, v)",3.0,1.0,2.333,-8,-3.4290612944706385,-4,-1.7145306472353192,-8,0.0,-2.5717959708529787,3,6.999,0,0,0,0,?
699,Mykhailo,Mudryk,MID,CHE,22,vv,"Mudryk (MID, vv)",1.7,0.8,1.4,-8,-5.714285714285714,-4,0.0,-8,-5.714285714285714,-5.714285714285714,3,4.2,0,0,0,0,?
617,Pierre-Emerick,Aubameyang,FWD,CHE,25,vv,"Aubameyang (FWD, vv)",1.7,0.5,1.3,-8,-6.153846153846153,-4,0.0,-8,-6.153846153846153,-6.153846153846153,3,3.9,0,0,0,0,?
661,Lewis,Hall,MID,CHE,10,^^^,"Hall (MID, ^^^)",1.7,0.5,1.3,-8,-6.153846153846153,-4,0.0,-8,-6.153846153846153,-6.153846153846153,3,3.9,0,0,0,0,?
272,Wesley,Fofana,DEF,CHE,34,vv,"W.Fofana (DEF, vv)",2.4,0.2,1.667,-8,-4.799040191961607,-4,-2.3995200959808036,-8,0.0,-3.5992801439712054,3,5.001,0,0,0,0,?
147,Edouard,Mendy,GKP,CHE,24,^^^,"Mendy (GKP, ^^^)",2.4,0.2,1.667,-8,-4.799040191961607,-4,-2.3995200959808036,-8,0.0,-3.5992801439712054,3,5.001,0,0,0,0,?
127,César,Azpilicueta,DEF,CHE,41,^^^,"Azpilicueta (DEF, ^^^)",1.9,0.2,1.333,-8,-6.001500375093774,-4,-3.000750187546887,-8,0.0,-4.501125281320331,3,3.999,0,0,0,0,?
142,Mason,Mount,MID,CHE,82,vv,"Mount (MID, vv)",3.4,0.0,0.0,-8,-inf,-4,0.0,-8,-inf,-inf,3,0.0,0,0,0,0,?
520,Kalidou,Koulibaly,DEF,CHE,73,vv,"Koulibaly (DEF, vv)",3.3,0.0,0.0,-8,-inf,-4,-inf,-8,0.0,-inf,3,0.0,0,0,0,0,?
146,Reece,James,DEF,CHE,44,vv,"James (DEF, vv)",2.8,0.0,0.0,-8,-inf,-4,-inf,-8,0.0,-inf,3,0.0,0,0,0,0,?
112,Marc,Cucurella Saseta,DEF,CHE,65,vv,"Cucurella (DEF, vv)",2.7,0.0,0.0,-8,-inf,-4,-inf,-8,0.0,-inf,3,0.0,0,0,0,0,?
616,Denis,Zakaria,MID,CHE,13,vv,"Zakaria (MID, vv)",1.9,0.0,0.0,-8,-inf,-4,0.0,-8,-inf,-inf,3,0.0,0,0,0,0,?
150,Armando,Broja,FWD,CHE,21,?,"Broja (FWD, ?)",1.8,0.0,0.0,-8,-inf,-4,0.0,-8,-inf,-inf,3,0.0,0,0,0,0,?
140,Christian,Pulisic,MID,CHE,36,vv,"Pulisic (MID, vv)",1.7,0.0,0.0,-8,-inf,-4,0.0,-8,-inf,-inf,3,0.0,0,0,0,0,?
48,Carney,Chukwuemeka,MID,CHE,14,?,"Chukwuemeka (MID, ?)",1.3,0.0,0.0,-8,-inf,-4,0.0,-8,-inf,-inf,3,0.0,0,0,0,0,?
684,David Datro,Fofana,FWD,CHE,2,?,"D.D.Fofana (FWD, ?)",1.0,0.0,0.0,-8,-inf,-4,0.0,-8,-inf,-inf,3,0.0,0,0,0,0,?
653,Omari,Hutchinson,MID,CHE,1,?,"Hutchinson (MID, ?)",1.0,0.0,0.0,-8,-inf,-4,0.0,-8,-inf,-inf,3,0.0,0,0,0,0,?
129,Marcos,Alonso,DEF,CHE,0,?,"Alonso (DEF, ?)",0.0,0.0,0.0,-8,-inf,-4,-inf,-8,0.0,-inf,3,0.0,0,0,0,0,?
131,Ross,Barkley,MID,CHE,0,?,"Barkley (MID, ?)",0.0,0.0,0.0,-8,-inf,-4,0.0,-8,-inf,-inf,3,0.0,0,0,0,0,?
137,Timo,Werner,FWD,CHE,0,?,"Werner (FWD, ?)",0.0,0.0,0.0,-8,-inf,-4,0.0,-8,-inf,-inf,3,0.0,0,0,0,0,?
138,Robert Kenedy,Nunes do Nascimento,DEF,CHE,0,?,"Kenedy (DEF, ?)",0.0,0.0,0.0,-8,-inf,-4,-inf,-8,0.0,-inf,3,0.0,0,0,0,0,?
143,Malang,Sarr,DEF,CHE,0,?,"Sarr (DEF, ?)",0.0,0.0,0.0,-8,-inf,-4,-inf,-8,0.0,-inf,3,0.0,0,0,0,0,?
144,Callum,Hudson-Odoi,MID,CHE,0,?,"Hudson-Odoi (MID, ?)",0.0,0.0,0.0,-8,-inf,-4,0.0,-8,-inf,-inf,3,0.0,0,0,0,0,?
151,Ethan,Ampadu,DEF,CHE,0,?,"Ampadu (DEF, ?)",0.0,0.0,0.0,-8,-inf,-4,-inf,-8,0.0,-inf,3,0.0,0,0,0,0,?
606,Harvey,Vale,MID,CHE,0,?,"Vale (MID, ?)",0.0,0.0,0.0,-8,-inf,-4,0.0,-8,-inf,-inf,3,0.0,0,0,0,0,?
635,Marcus,Bettinelli,GKP,CHE,0,?,"Bettinelli (GKP, ?)",0.0,0.0,0.0,-8,-inf,-4,-inf,-8,0.0,-inf,3,0.0,0,0,0,0,?
673,Bashir,Humphreys,DEF,CHE,0,?,"Humphreys (DEF, ?)",0.0,0.0,0.0,-8,-inf,-4,-inf,-8,0.0,-inf,3,0.0,0,0,0,0,?
702,Andrey,Nascimento dos Santos,MID,CHE,0,?,"Andrey Santos (MID, ?)",0.0,0.0,0.0,-8,-inf,-4,0.0,-8,-inf,-inf,3,0.0,0,0,0,0,?
169,Eberechi,Eze,MID,CRY,152,^^,"Eze (MID, ^^)",4.2,6.4,4.933,1,4.933,2,0.0,1,4.933,4.933,2,9.866,0,0,0,0,?
175,Sam,Johnstone,GKP,CRY,32,~,"Johnstone (GKP, ~)",4.6,3.8,4.333,1,4.333,2,8.666,1,0.0,6.4995,2,8.666,0,0,0,0,?
171,Michael,Olise,MID,CRY,124,~,"Olise (MID, ~)",3.5,3.6,3.533,1,3.533,2,0.0,1,3.533,3.533,2,7.066,0,0,0,0,?
159,Jordan,Ayew,MID,CRY,100,~,"J.Ayew (MID, ~)",2.8,3.6,3.067,1,3.067,2,0.0,1,3.067,3.067,2,6.134,0,0,0,0,?
156,Joel,Ward,DEF,CRY,69,^,"Ward (DEF, ^)",2.7,3.4,2.933,1,2.933,2,5.866,1,0.0,4.3995,2,5.866,0,0,0,0,?
170,Tyrick,Mitchell,DEF,CRY,90,^^,"Mitchell (DEF, ^^)",2.6,3.4,2.867,1,2.867,2,5.734,1,0.0,4.3004999999999995,2,5.734,0,0,0,0,?
167,Marc,Guéhi,DEF,CRY,92,~,"Guéhi (DEF, ~)",2.6,3.2,2.8,1,2.8,2,5.6,1,0.0,4.199999999999999,2,5.6,0,0,0,0,?
165,Joachim,Andersen,DEF,CRY,77,~,"Andersen (DEF, ~)",2.6,2.6,2.6,1,2.6,2,5.2,1,0.0,3.9000000000000004,2,5.2,0,0,0,0,?
161,Jeffrey,Schlupp,MID,CRY,89,vv,"Schlupp (MID, vv)",2.6,2.4,2.533,1,2.533,2,0.0,1,2.533,2.533,2,5.066,0,0,0,0,?
514,Cheick,Doucouré,MID,CRY,70,~,"C.Doucouré (MID, ~)",2.2,2.0,2.133,1,2.133,2,0.0,1,2.133,2.133,2,4.266,0,0,0,0,?
160,Wilfried,Zaha,MID,CRY,95,vv,"Zaha (MID, vv)",3.5,1.8,2.933,1,2.933,2,0.0,1,2.933,2.933,2,5.866,0,0,0,0,?
163,Will,Hughes,MID,CRY,29,^,"Hughes (MID, ^)",1.2,1.4,1.267,1,1.267,2,0.0,1,1.267,1.267,2,2.534,0,0,0,0,?
166,Odsonne,Edouard,FWD,CRY,72,v,"Edouard (FWD, v)",2.2,1.2,1.867,1,1.867,2,0.0,1,1.867,1.867,2,3.734,0,0,0,0,?
158,Luka,Milivojevic,MID,CRY,23,vv,"Milivojevic (MID, vv)",1.3,0.6,1.067,1,1.067,2,0.0,1,1.067,1.067,2,2.134,0,0,0,0,?
168,Jean-Philippe,Mateta,FWD,CRY,39,vv,"Mateta (FWD, vv)",1.4,0.4,1.067,1,1.067,2,0.0,1,1.067,1.067,2,2.134,0,0,0,0,?
18,Albert,Sambi Lokonga,MID,CRY,23,vv,"Sambi (MID, vv)",1.5,0.2,1.067,1,1.067,2,0.0,1,1.067,1.067,2,2.134,0,0,0,0,?
530,Chris,Richards,DEF,CRY,13,vv,"Richards (DEF, vv)",1.4,0.2,1.0,1,1.0,2,2.0,1,0.0,1.5,2,2.0,0,0,0,0,?
164,Jairo,Riedewald,MID,CRY,5,^^^,"Riedewald (MID, ^^^)",1.0,0.2,0.733,1,0.733,2,0.0,1,0.733,0.733,2,1.466,0,0,0,0,?
154,James,McArthur,MID,CRY,3,~,"McArthur (MID, ~)",1.0,0.2,0.733,1,0.733,2,0.0,1,0.733,0.733,2,1.466,0,0,0,0,?
152,Vicente,Guaita,GKP,CRY,99,?,"Guaita (GKP, ?)",3.7,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
157,Nathaniel,Clyne,DEF,CRY,44,vv,"Clyne (DEF, vv)",2.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
590,Joseph,Whitworth,GKP,CRY,3,?,"Whitworth (GKP, ?)",1.5,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
153,James,Tomkins,DEF,CRY,8,vv,"Tomkins (DEF, vv)",1.3,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
173,Malcolm,Ebiowei,MID,CRY,3,?,"Ebiowei (MID, ?)",1.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
676,David,Ozoh,MID,CRY,1,?,"Ozoh (MID, ?)",1.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
725,Naouirou,Ahamada,MID,CRY,6,?,"Ahamada (MID, ?)",0.9,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
155,Christian,Benteke,FWD,CRY,0,?,"Benteke (FWD, ?)",0.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
172,Jesurun,Rak-Sakyi,MID,CRY,0,?,"Rak-Sakyi (MID, ?)",0.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
174,Nathan,Ferguson,DEF,CRY,0,?,"Ferguson (DEF, ?)",0.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
495,Remi,Matthews,GKP,CRY,0,?,"Matthews (GKP, ?)",0.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
496,Luke,Plange,FWD,CRY,0,?,"Plange (FWD, ?)",0.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
601,Kaden,Rodney,MID,CRY,0,?,"Rodney (MID, ?)",0.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
604,Killian,Phillips,MID,CRY,0,?,"Phillips (MID, ?)",0.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
634,John-Kymani,Gordon,FWD,CRY,0,?,"Gordon (FWD, ?)",0.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
642,Kofi,Balmer,DEF,CRY,0,?,"Balmer (DEF, ?)",0.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
644,Owen,Goodman,GKP,CRY,0,?,"Goodman (GKP, ?)",0.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
654,Jack,Wells-Morrison,MID,CRY,0,?,"Wells-Morrison (MID, ?)",0.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0,0,0,0,?
534,Dwight,McNeil,MID,EVE,121,^^^,"McNeil (MID, ^^^)",3.6,7.2,4.8,-2,-0.4166666666666667,1,0.0,-3,-0.625,-0.5208333333333334,2,9.6,0,0,0,0,?
186,Alex,Iwobi,MID,EVE,121,~,"Iwobi (MID, ~)",3.4,4.4,3.733,-2,-0.5357621216180016,1,0.0,-3,-0.8036431824270024,-0.669702652022502,2,7.466,0,0,0,0,?
182,Jordan,Pickford,GKP,EVE,116,v,"Pickford (GKP, v)",3.3,4.2,3.6,-2,-0.5555555555555556,1,3.6,-3,0.0,1.5222222222222221,2,7.2,0,0,0,0,?
185,Abdoulaye,Doucouré,MID,EVE,63,^^^,"A.Doucouré (MID, ^^^)",2.7,3.8,3.067,-2,-0.6521030322791,1,0.0,-3,-0.9781545484186501,-0.8151287903488751,2,6.134,0,0,0,0,?
191,Dominic,Calvert-Lewin,FWD,EVE,39,~,"Calvert-Lewin (FWD, ~)",2.4,2.8,2.533,-2,-0.7895775759968418,1,0.0,-3,-1.1843663639952626,-0.9869719699960522,2,5.066,0,0,0,0,?
194,Vitalii,Mykolenko,DEF,EVE,75,v,"Mykolenko (DEF, v)",2.2,2.2,2.2,-2,-0.9090909090909091,1,2.2,-3,0.0,0.6454545454545455,2,4.4,0,0,0,0,?
199,James,Tarkowski,DEF,EVE,96,~,"Tarkowski (DEF, ~)",2.7,2.0,2.467,-2,-0.8107012565869477,1,2.467,-3,0.0,0.8281493717065262,2,4.934,0,0,0,0,?
570,James,Garner,MID,EVE,21,~,"Garner (MID, ~)",1.5,1.8,1.6,-2,-1.25,1,0.0,-3,-1.875,-1.5625,2,3.2,0,0,0,0,?
611,Idrissa,Gueye,MID,EVE,61,v,"Gueye (MID, v)",2.0,1.6,1.867,-2,-1.0712372790573113,1,0.0,-3,-1.6068559185859668,-1.3390465988216391,2,3.734,0,0,0,0,?
180,Michael,Keane,DEF,EVE,32,vv,"Keane (DEF, vv)",2.9,1.4,2.4,-2,-0.8333333333333334,1,2.4,-3,0.0,0.7833333333333332,2,4.8,0,0,0,0,?
577,Amadou,Onana,MID,EVE,72,~,"Onana (MID, ~)",2.3,1.0,1.867,-2,-1.0712372790573113,1,0.0,-3,-1.6068559185859668,-1.3390465988216391,2,3.734,0,0,0,0,?
