id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,tot_MP,tot_GS,tot_GC,tot_OG,tot_A,tot_CS,tot_S,tot_PS,tot_PM,tot_YC,tot_RC,tot_BP,fxtrs_plyd,fxtrs_not_plyd,med_formPts,MedAbsDev(formPts),formPts,MeanAbsDev(formPts),StdDev(formPts),med_formMP,MedAbsDev(formMP),formMP,MeanAbsDev(formMP),StdDev(formMP),med_pts/fxtr,MedAbsDev(pts/fxtr),avg_pts/fxtr,MeanAbsDev(pts/fxtr),StdDev(pts/fxtr),med_MP/fxtr,MedAbsDev(MP/fxtr),avg_MP/fxtr,MeanAbsDev(MP/fxtr),StdDev(MP/fxtr),med_GS/fxtr,MedAbsDev(GS/fxtr),avg_GS/fxtr,MeanAbsDev(GS/fxtr),StdDev(GS/fxtr),med_GC/fxtr,MedAbsDev(GC/fxtr),avg_GC/fxtr,MeanAbsDev(GC/fxtr),StdDev(GC/fxtr),med_OG/fxtr,MedAbsDev(OG/fxtr),avg_OG/fxtr,MeanAbsDev(OG/fxtr),StdDev(OG/fxtr),med_A/fxtr,MedAbsDev(A/fxtr),avg_A/fxtr,MeanAbsDev(A/fxtr),StdDev(A/fxtr),med_CS/fxtr,MedAbsDev(CS/fxtr),avg_CS/fxtr,MeanAbsDev(CS/fxtr),StdDev(CS/fxtr),med_S/fxtr,MedAbsDev(S/fxtr),avg_S/fxtr,MeanAbsDev(S/fxtr),StdDev(S/fxtr),med_PS/fxtr,MedAbsDev(PS/fxtr),avg_PS/fxtr,MeanAbsDev(PS/fxtr),StdDev(PS/fxtr),med_PM/fxtr,MedAbsDev(PM/fxtr),avg_PM/fxtr,MeanAbsDev(PM/fxtr),StdDev(PM/fxtr),med_YC/fxtr,MedAbsDev(YC/fxtr),avg_YC/fxtr,MeanAbsDev(YC/fxtr),StdDev(YC/fxtr),med_RC/fxtr,MedAbsDev(RC/fxtr),avg_RC/fxtr,MeanAbsDev(RC/fxtr),StdDev(RC/fxtr),med_BP/fxtr,MedAbsDev(BP/fxtr),avg_BP/fxtr,MeanAbsDev(BP/fxtr),StdDev(BP/fxtr),med_pts/fxtr_plyd,MedAbsDev(pts/fxtr_plyd),avg_pts/fxtr_plyd,MeanAbsDev(pts/fxtr_plyd),StdDev(pts/fxtr_plyd),med_MP/fxtr_plyd,MedAbsDev(MP/fxtr_plyd),avg_MP/fxtr_plyd,MeanAbsDev(MP/fxtr_plyd),StdDev(MP/fxtr_plyd),med_GS/fxtr_plyd,MedAbsDev(GS/fxtr_plyd),avg_GS/fxtr_plyd,MeanAbsDev(GS/fxtr_plyd),StdDev(GS/fxtr_plyd),med_GC/fxtr_plyd,MedAbsDev(GC/fxtr_plyd),avg_GC/fxtr_plyd,MeanAbsDev(GC/fxtr_plyd),StdDev(GC/fxtr_plyd),med_OG/fxtr_plyd,MedAbsDev(OG/fxtr_plyd),avg_OG/fxtr_plyd,MeanAbsDev(OG/fxtr_plyd),StdDev(OG/fxtr_plyd),med_A/fxtr_plyd,MedAbsDev(A/fxtr_plyd),avg_A/fxtr_plyd,MeanAbsDev(A/fxtr_plyd),StdDev(A/fxtr_plyd),med_CS/fxtr_plyd,MedAbsDev(CS/fxtr_plyd),avg_CS/fxtr_plyd,MeanAbsDev(CS/fxtr_plyd),StdDev(CS/fxtr_plyd),med_S/fxtr_plyd,MedAbsDev(S/fxtr_plyd),avg_S/fxtr_plyd,MeanAbsDev(S/fxtr_plyd),StdDev(S/fxtr_plyd),med_PS/fxtr_plyd,MedAbsDev(PS/fxtr_plyd),avg_PS/fxtr_plyd,MeanAbsDev(PS/fxtr_plyd),StdDev(PS/fxtr_plyd),med_PM/fxtr_plyd,MedAbsDev(PM/fxtr_plyd),avg_PM/fxtr_plyd,MeanAbsDev(PM/fxtr_plyd),StdDev(PM/fxtr_plyd),med_YC/fxtr_plyd,MedAbsDev(YC/fxtr_plyd),avg_YC/fxtr_plyd,MeanAbsDev(YC/fxtr_plyd),StdDev(YC/fxtr_plyd),med_RC/fxtr_plyd,MedAbsDev(RC/fxtr_plyd),avg_RC/fxtr_plyd,MeanAbsDev(RC/fxtr_plyd),StdDev(RC/fxtr_plyd),med_BP/fxtr_plyd,MedAbsDev(BP/fxtr_plyd),avg_BP/fxtr_plyd,MeanAbsDev(BP/fxtr_plyd),StdDev(BP/fxtr_plyd),fplAdv_nxtGWs,xPts(fplAdv),defAdv_nxtGWs,xPts(defAdv),attAdv_nxtGWs,xPts(attAdv),xPts(avgAdv),#OfMatches_nxtGWs,gw19Pts,gw20Pts,gw21Pts,gw22Pts,gw23Pts,tot_aPts,tot_aPts-xPts(avgAdv),nxtGWsPtsTrend
111,Yehor,Yarmoliuk,MID,BRE,?,"Yarmoliuk (MID, ?)",15,407,0,10,0,0,0,0,0,0,2,0,0,13,5,1.5,0.5,1.1666666666666667,0.8333333333333334,0.8975274678557508,41.5,28.0,44.16666666666666,31.5,33.07777031314065,1.0,1.0,0.8333333333333334,0.6481481481481483,0.7637626158259734,12.0,12.0,22.61111111111111,22.88271604938271,28.26292995916281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.7407407407407408,0.8958064164776167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1975308641975308,0.3142696805273545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1538461538461535,0.5207100591715975,0.6617173282340483,18.0,12.0,31.307692307692307,25.195266272189347,28.87475505160071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.8284023668639053,0.9730085108210398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.2603550295857988,0.36080121229411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,3.0,0,0.0,-5,4.444444444444445,3.72222222222,5,2,1,1,2,1,7,3.27777777778,3↑
105,Mads,Roerslev Rasmussen,DEF,BRE,?,"Roerslev (DEF, ?)",23,654,0,12,0,1,1,0,0,0,1,0,0,14,4,1.0,0.5,1.8333333333333333,1.4444444444444446,1.950783318453271,19.0,15.5,35.0,31.666666666666668,34.899856733230294,1.0,0.5,1.2777777777777777,0.9876543209876544,1.4834477692020764,14.5,14.5,36.333333333333336,35.74074074074075,38.262252939417984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7407407407407407,0.881917103688197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6428571428571428,1.0612244897959182,1.493181782883348,39.5,36.0,46.71428571428572,35.57142857142857,37.38110403366265,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8571428571428571,0.7346938775510203,0.9147320339189784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1326530612244897,0.2575393768188563,0.0,0.0,0.0714285714285714,0.1326530612244897,0.2575393768188564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1326530612244897,0.2575393768188563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,4.0,-19,3.9444444444444446,0,0.0,3.97222222222,5,1,6,4,0,2,13,9.027777777779999,5↑
314,Fábio,Freitas Gouveia Carvalho,MID,BRE,?,"Carvalho (MID, ?)",27,418,1,13,0,1,0,0,0,0,1,0,1,16,2,1.0,0.0,1.0,0.3333333333333333,0.5773502691896257,17.5,5.5,22.666666666666668,16.444444444444446,23.120457511813115,1.0,0.0,1.5,1.1111111111111112,1.674979270186815,15.5,7.0,23.22222222222222,19.23456790123457,26.69905440596801,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.5,0.5,0.7222222222222222,0.7222222222222221,0.8695819912499182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,1.0,0.0,1.6875,1.15625,1.6851835953390957,16.5,7.5,26.125,20.453125,26.946416737666624,0.0,0.0,0.0625,0.1171875,0.2420614591379635,1.0,1.0,0.8125,0.7109375,0.8816709987291178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1171875,0.2420614591379635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1171875,0.2420614591379635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1171875,0.2420614591379635,-18,5.0,0,0.0,-5,5.0,5.0,5,0,0,0,0,0,0,-5.0,4↓
104,Ethan,Pinnock,DEF,BRE,?,"Pinnock (DEF, ?)",33,1440,2,30,1,0,1,0,0,0,2,0,0,16,2,0.5,0.5,0.6666666666666666,0.6666666666666666,0.74535599249993,90.0,0.0,60.0,40.0,42.42640687119285,1.0,0.5,1.8333333333333333,1.648148148148148,2.242270674512285,90.0,0.0,80.0,17.77777777777778,28.284271247461906,0.0,0.0,0.1111111111111111,0.1975308641975308,0.3142696805273545,2.0,1.0,1.6666666666666667,0.8518518518518517,1.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1975308641975308,0.3142696805273545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0625,1.7265625,2.276750700010873,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.125,0.21875,0.3307189138830738,2.0,1.0,1.875,0.671875,0.8569568250501305,0.0,0.0,0.0625,0.1171875,0.2420614591379635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1171875,0.2420614591379635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.21875,0.3307189138830738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,4.0,-19,3.9444444444444446,0,0.0,3.97222222222,5,0,0,0,0,0,0,-3.97222222222,3↓
338,Sepp,van den Berg,DEF,BRE,?,"Van den Berg (DEF, ?)",20,1173,0,27,0,0,1,0,0,0,1,0,0,14,4,0.5,0.5,0.6666666666666666,0.6666666666666666,0.74535599249993,86.0,4.0,58.66666666666666,39.11111111111111,41.57990967870047,1.0,0.0,1.1111111111111112,0.7407407407407407,1.3286956381223776,90.0,0.0,65.16666666666667,34.53703703703703,38.73306081372863,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5,1.0,1.118033988749895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4285714285714286,0.8163265306122449,1.3477115902938006,90.0,0.0,83.78571428571429,10.081632653061222,19.206318050610967,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.9285714285714288,0.6734693877551019,0.8835226340609272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1326530612244897,0.2575393768188563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1326530612244897,0.2575393768188563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,5.0,-19,5.0,0,0.0,5.0,5,1,10,1,1,2,15,10.0,5↑
107,Igor Thiago,Nascimento Rodrigues,FWD,BRE,?,"Thiago (FWD, ?)",5,129,0,2,0,0,0,0,0,0,0,0,0,4,14,0.5,0.5,0.6666666666666666,0.6666666666666666,0.74535599249993,9.5,9.5,18.5,18.5,25.467299294062048,0.0,0.0,0.2777777777777778,0.4320987654320987,0.558326423395605,0.0,0.0,7.166666666666667,11.148148148148149,17.231270024773757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2098765432098765,0.4581228472908512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,0.375,0.4330127018922193,19.5,1.0,32.25,19.875,22.96056401746264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.8660254037844386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0,0.0,-5,0.0,0.0,5,0,0,0,0,0,0,0.0,~
674,Paris,Maghoma,MID,BRE,?,"Maghoma (MID, ?)",3,50,0,0,0,0,0,0,0,0,0,0,0,3,15,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8.333333333333334,10.77777777777778,11.469767022723502,0.0,0.0,0.1666666666666666,0.2777777777777778,0.3726779962499649,0.0,0.0,2.7777777777777777,4.827160493827161,7.699607172920183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.0,3.0,16.666666666666668,10.444444444444445,11.145502331533658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0,0.0,-5,0.0,0.0,5,1,1,0,0,0,2,2.0,2↑
100,Ben,Mee,DEF,BRE,?,"Mee (DEF, ?)",7,174,0,4,0,0,1,0,0,0,2,0,0,5,13,0.0,0.0,1.0,1.3333333333333333,1.8257418583505536,1.5,1.5,28.33333333333333,36.77777777777778,39.20317447463775,0.0,0.0,0.3888888888888889,0.6481481481481483,1.1613636089092705,0.0,0.0,9.666666666666666,16.40740740740741,26.210684844162312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3950617283950617,0.628539361054709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1975308641975308,0.3142696805273545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4,1.44,1.8547236990991407,3.0,2.0,34.8,38.96,39.98199594817648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.96,0.9797958971132712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.32,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4800000000000001,0.4898979485566356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,-19,0.0,0,0.0,0.0,5,0,0,0,0,1,1,1.0,~
86,Kristoffer,Ajer,DEF,BRE,?,"Ajer (DEF, ?)",9,717,0,15,0,0,0,0,0,0,3,0,0,10,8,0.0,0.0,0.3333333333333333,0.4444444444444445,0.4714045207910317,0.0,0.0,13.333333333333334,17.777777777777775,24.101636643366955,0.0,0.0,0.5,0.6111111111111112,0.6871842709362768,26.0,26.0,39.833333333333336,38.48148148148149,40.180495544756816,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8975274678557507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2777777777777778,0.3726779962499649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.9,0.5399999999999999,0.7000000000000001,84.0,6.0,71.7,19.559999999999995,24.924084737458266,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,0.6,0.6708203932499369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4199999999999999,0.4582575694955839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,-19,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
95,Mathias,Jensen,MID,BRE,?,"Jensen (MID, ?)",17,477,0,9,0,1,1,0,0,0,1,0,1,8,10,0.0,0.0,0.1666666666666666,0.2777777777777778,0.372677996249965,0.0,0.0,6.833333333333333,11.388888888888893,15.279797846248558,0.0,0.0,0.9444444444444444,1.0493827160493825,1.5082079956109142,0.0,0.0,26.5,32.0,35.67328599012619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6111111111111112,0.6871842709362768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,1.5,0.5,2.125,1.1875,1.6153559979150107,71.5,18.5,59.625,26.96875,29.80326114706241,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.125,0.4375,0.5994789404140899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.21875,0.3307189138830738,0.0,0.0,0.125,0.21875,0.3307189138830738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.21875,0.3307189138830738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.21875,0.3307189138830738,-18,0.0,0,0.0,-5,0.0,0.0,5,1,3,2,1,1,8,8.0,5↑
97,Yunus Emre,Konak,MID,BRE,?,"Konak (MID, ?)",5,19,0,2,0,0,0,0,0,0,0,0,0,5,13,0.0,0.0,0.1666666666666666,0.2777777777777778,0.3726779962499649,0.0,0.0,0.1666666666666666,0.2777777777777778,0.3726779962499649,0.0,0.0,0.2777777777777778,0.4012345679012346,0.4479032082388083,0.0,0.0,1.0555555555555556,1.5432098765432098,2.6764865489879788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1975308641975308,0.3142696805273545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.8,3.3600000000000003,3.919183588453085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.48,0.4898979485566356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,0,0.0,-5,0.0,0.0,5,0,0,0,0,0,0,0.0,~
649,Jayden,Meghoma,DEF,BRE,?,"Meghoma (DEF, ?)",1,4,0,0,0,0,0,0,0,0,0,0,0,1,17,0.0,0.0,0.1666666666666666,0.2777777777777778,0.372677996249965,0.0,0.0,0.6666666666666666,1.1111111111111114,1.49071198499986,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.2222222222222222,0.4197530864197531,0.9162456945817024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,-19,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
96,Kim,Ji-soo,DEF,BRE,?,"Ji-soo (DEF, ?)",1,12,0,0,0,0,0,0,0,0,0,0,0,1,17,0.0,0.0,0.1666666666666666,0.2777777777777777,0.372677996249965,0.0,0.0,2.0,3.333333333333333,4.47213595499958,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.6666666666666666,1.2592592592592593,2.7487370837451075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,-19,0.0,0,0.0,0.0,5,1,0,0,0,0,1,1.0,~
109,Hákon,Valdimarsson,GKP,BRE,?,"Valdimarsson (GKP, ?)",1,54,0,0,0,0,0,2,0,0,0,0,0,1,17,0.0,0.0,0.1666666666666666,0.2777777777777777,0.372677996249965,0.0,0.0,9.0,15.0,20.12461179749811,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,3.0,5.666666666666667,12.36931687685298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2098765432098765,0.4581228472908512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,0.0,-19,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
