id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,^fplAdv*xPts,^defAdv*xPts,^attAdv*xPts,^avgAdv*xPts,fplAdv_nxtGWs,defAdv_nxtGWs,attAdv_nxtGWs,#OfMatches_nxtGWs,tot_xPts,gw4Pts,gw5Pts,gw6Pts,gw7Pts,gw8Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend,(tot_aPts)-(^avgAdv*xPts)
65,Enes,Ünal,FWD,BOU,0,?,"Enes Ünal (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0,6,5,0.0,1,1,1,1,1,5,0,4↑,5.0
66,Romain,Faivre,MID,BOU,0,?,"Faivre (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0,6,5,0.0,0,0,0,0,0,0,0,~,0.0
67,Hamed,Traorè,MID,BOU,0,?,"H.Traorè (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0,6,5,0.0,0,0,0,0,0,0,0,~,0.0
68,James,Hill,DEF,BOU,0,?,"Hill (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,-11,0,5,0.0,0,0,0,0,0,0,0,~,0.0
72,Chris,Mepham,DEF,BOU,0,?,"Mepham (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,-11,0,5,0.0,0,0,0,0,0,0,0,~,0.0
75,Alex,Paulsen,GKP,BOU,0,?,"Paulsen (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,-11,0,5,0.0,0,0,0,0,0,0,0,~,0.0
84,Mark,Travers,GKP,BOU,0,?,"Travers (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,-11,0,5,0.0,2,0,0,0,0,2,0,2↑,2.0
599,Will,Dennis,GKP,BOU,0,?,"Dennis (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,-11,0,5,0.0,0,0,0,0,0,0,0,~,0.0
99,Bryan,Mbeumo,MID,BRE,24,?,"Mbeumo (MID, ?)",8.0,8.0,8.0,22.666666666666664,0.0,24.88888888888889,23.77778,6,0,11,5,40.0,2,8,9,8,2,29,0,4↑,5.22222
110,Yoane,Wissa,FWD,BRE,21,?,"Wissa (FWD, ?)",7.0,7.0,7.0,19.83333333333333,0.0,21.77777777777778,20.80556,6,0,11,5,35.0,7,0,0,0,1,8,0,6↓,-12.80556
88,Nathan,Collins,DEF,BRE,12,?,"Collins (DEF, ?)",4.0,4.0,4.0,11.333333333333332,9.11111111111111,0.0,10.22222,6,-4,0,5,20.0,0,1,2,10,1,14,0,3↑,3.77778
91,Mark,Flekken,GKP,BRE,10,?,"Flekken (GKP, ?)",3.3,3.3,3.3,9.35,7.516666666666667,0.0,8.43333,6,-4,0,5,16.5,2,3,2,2,4,13,0,4↑,4.56667
95,Mathias,Jensen,MID,BRE,9,?,"Jensen (MID, ?)",3.0,3.0,3.0,8.5,0.0,9.333333333333334,8.91667,6,0,11,5,15.0,0,0,0,0,0,0,0,5↓,-8.91667
106,Kevin,Schade,MID,BRE,9,?,"Schade (MID, ?)",3.0,3.0,3.0,8.5,0.0,9.333333333333334,8.91667,6,0,11,5,15.0,1,1,1,2,2,7,0,2↓,-1.9166699999999999
94,Vitaly,Janelt,MID,BRE,7,?,"Janelt (MID, ?)",2.3,2.3,2.3,6.516666666666666,0.0,7.155555555555556,6.83611,6,0,11,5,11.5,2,2,2,4,2,12,0,4↑,5.16389
89,Mikkel,Damsgaard,MID,BRE,5,?,"Damsgaard (MID, ?)",1.7,1.7,1.7,4.816666666666666,0.0,5.288888888888889,5.05278,6,0,11,5,8.5,2,2,3,10,5,22,0,6↑,16.94722
101,Christian,Nørgaard,MID,BRE,5,?,"Nørgaard (MID, ?)",1.7,1.7,1.7,4.816666666666666,0.0,5.288888888888889,5.05278,6,0,11,5,8.5,2,0,0,7,1,10,0,4↑,4.94722
86,Kristoffer,Ajer,DEF,BRE,4,?,"Ajer (DEF, ?)",1.3,1.3,1.3,3.683333333333333,2.9611111111111112,0.0,3.32222,6,-4,0,5,6.5,1,0,2,0,0,3,0,~,-0.3222200000000002
98,Keane,Lewis-Potter,MID,BRE,4,?,"Lewis-Potter (MID, ?)",1.3,1.3,1.3,3.683333333333333,0.0,4.044444444444444,3.86389,6,0,11,5,6.5,2,5,1,5,2,15,0,6↑,11.13611
105,Mads,Roerslev Rasmussen,DEF,BRE,4,?,"Roerslev (DEF, ?)",1.3,1.3,1.3,3.683333333333333,2.9611111111111112,0.0,3.32222,6,-4,0,5,6.5,1,1,0,1,1,4,0,~,0.6777799999999998
314,Fábio,Freitas Gouveia Carvalho,MID,BRE,3,?,"Carvalho (MID, ?)",1.0,1.0,1.0,2.833333333333333,0.0,3.111111111111111,2.97222,6,0,11,5,5.0,1,2,6,6,1,16,0,6↑,13.02778
102,Frank,Onyeka,MID,BRE,2,?,"Onyeka (MID, ?)",1.0,0.7,0.85,2.408333333333333,0.0,2.6444444444444444,2.52639,6,0,11,5,4.25,0,0,0,0,0,0,0,2↓,-2.52639
104,Ethan,Pinnock,DEF,BRE,2,?,"Pinnock (DEF, ?)",0.7,0.7,0.7,1.9833333333333327,1.5944444444444443,0.0,1.78889,6,-4,0,5,3.5,1,1,2,7,7,18,0,6↑,16.21111
100,Ben,Mee,DEF,BRE,1,?,"Mee (DEF, ?)",1.0,0.3,0.65,1.8416666666666663,1.4805555555555556,0.0,1.66111,6,-4,0,5,3.25,0,0,0,0,0,0,0,2↓,-1.66111
338,Sepp,van den Berg,DEF,BRE,1,?,"Van den Berg (DEF, ?)",1.0,0.3,0.65,1.8416666666666663,1.4805555555555556,0.0,1.66111,6,-4,0,5,3.25,1,1,2,1,1,6,0,4↑,4.33889
87,Ethan,Brierley,MID,BRE,0,?,"Brierley (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,11,5,0.0,0,0,0,0,0,0,0,~,0.0
90,Josh,Dasilva,MID,BRE,0,?,"Dasilva (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,11,5,0.0,0,0,0,0,0,0,0,~,0.0
92,Rico,Henry,DEF,BRE,0,?,"Henry (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-4,0,5,0.0,0,0,0,0,0,0,0,~,0.0
93,Aaron,Hickey,DEF,BRE,0,?,"Hickey (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-4,0,5,0.0,0,0,0,0,0,0,0,~,0.0
96,Kim,Ji-soo,DEF,BRE,0,?,"Ji-soo (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-4,0,5,0.0,0,0,0,0,0,0,0,~,0.0
97,Yunus Emre,Konak,MID,BRE,0,?,"Konak (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,11,5,0.0,0,1,1,1,0,3,0,3↑,3.0
103,Myles,Peart-Harris,MID,BRE,0,?,"Peart-Harris (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,11,5,0.0,0,0,0,0,0,0,0,~,0.0
107,Igor Thiago,Nascimento Rodrigues,FWD,BRE,0,?,"Thiago (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,11,5,0.0,0,0,0,0,0,0,0,~,0.0
108,Ivan,Toney,FWD,BRE,0,?,"Toney (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,11,5,0.0,0,0,0,0,0,0,0,~,0.0
109,Hákon,Valdimarsson,GKP,BRE,0,?,"Valdimarsson (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-4,0,5,0.0,0,0,0,0,0,0,0,~,0.0
111,Yehor,Yarmoliuk,MID,BRE,0,?,"Yarmoliuk (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,11,5,0.0,1,2,0,1,1,5,0,4↑,5.0
112,Mathias,Jorgensen,DEF,BRE,0,?,"Zanka (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-4,0,5,0.0,0,0,0,0,0,0,0,~,0.0
602,Ryan,Trevitt,MID,BRE,0,?,"Trevitt (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,11,5,0.0,0,1,0,0,0,1,0,~,1.0
634,Gustavo,Nunes Fernandes Gomes,MID,BRE,0,?,"G.Nunes (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,11,5,0.0,0,0,0,0,0,0,0,~,0.0
649,Jayden,Meghoma,DEF,BRE,0,?,"Meghoma (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-4,0,5,0.0,0,0,0,0,0,0,0,~,0.0
182,Cole,Palmer,MID,CHE,25,?,"Palmer (MID, ?)",8.3,8.3,8.3,17.522222222222226,0.0,24.43888888888889,20.98056,-7,0,8,5,41.5,3,8,25,6,2,44,0,7↑,23.01944
177,Noni,Madueke,MID,CHE,22,?,"Madueke (MID, ?)",11.0,7.3,9.15,19.31666666666667,0.0,26.941666666666663,23.12917,-7,0,8,5,45.75,3,3,5,10,2,23,0,~,-0.12916999999999845
180,Nicolas,Jackson,FWD,CHE,18,?,"N.Jackson (FWD, ?)",6.0,6.0,6.0,12.666666666666666,0.0,17.666666666666668,15.16667,-7,0,8,5,30.0,1,16,5,2,6,30,0,6↑,14.83333
621,João,Félix Sequeira,MID,CHE,7,?,"João Félix (MID, ?)",3.5,3.5,3.5,7.388888888888888,0.0,10.305555555555555,8.84722,-7,0,8,5,17.5,0,1,0,1,0,2,0,4↓,-6.84722
168,Enzo,Fernández,MID,CHE,6,?,"Enzo (MID, ?)",2.0,2.0,2.0,4.222222222222222,0.0,5.888888888888889,5.05556,-7,0,8,5,10.0,0,3,1,2,1,7,0,2↑,1.9444400000000002
157,Moisés,Caicedo Corozo,MID,CHE,5,?,"Caicedo (MID, ?)",1.7,1.7,1.7,3.588888888888889,0.0,5.005555555555556,4.29722,-7,0,8,5,8.5,3,6,2,1,5,17,0,6↑,12.70278
185,Robert,Sánchez,GKP,CHE,5,?,"Sánchez (GKP, ?)",1.7,1.7,1.7,3.588888888888889,1.7944444444444445,0.0,2.69167,-7,-26,0,5,8.5,15,10,2,4,2,33,0,7↑,30.30833
560,Pedro,Lomba Neto,MID,CHE,5,?,"Neto (MID, ?)",1.7,1.7,1.7,3.588888888888889,0.0,5.005555555555556,4.29722,-7,0,8,5,8.5,1,1,1,0,1,4,0,~,-0.29722000000000026
162,Levi,Colwill,DEF,CHE,4,?,"Colwill (DEF, ?)",1.3,1.3,1.3,2.7444444444444445,1.3722222222222222,0.0,2.05833,-7,-26,0,5,6.5,5,7,1,1,1,15,0,6↑,12.94167
163,Marc,Cucurella Saseta,DEF,CHE,4,?,"Cucurella (DEF, ?)",1.3,1.3,1.3,2.7444444444444445,1.3722222222222222,0.0,2.05833,-7,-26,0,5,6.5,5,5,0,1,0,11,0,5↑,8.94167
171,Malo,Gusto,DEF,CHE,3,?,"Gusto (DEF, ?)",1.0,1.0,1.0,2.111111111111111,1.0555555555555556,0.0,1.58333,-7,-26,0,5,5.0,0,0,1,2,1,4,0,2↑,2.41667
181,Christopher,Nkunku,MID,CHE,3,?,"Nkunku (MID, ?)",1.0,1.0,1.0,2.111111111111111,0.0,2.9444444444444446,2.52778,-7,0,8,5,5.0,7,1,1,1,1,11,0,5↑,8.47222
189,Wesley,Fofana,DEF,CHE,3,?,"W.Fofana (DEF, ?)",1.0,1.0,1.0,2.111111111111111,1.0555555555555556,0.0,1.58333,-7,-26,0,5,5.0,7,0,0,1,0,8,0,4↑,6.41667
174,Roméo,Lavia,MID,CHE,2,?,"Lavia (MID, ?)",2.0,0.7,1.35,2.85,0.0,3.975,3.4125,-7,0,8,5,6.75,0,0,1,0,1,2,0,1↓,-1.4125
166,Kiernan,Dewsbury-Hall,MID,CHE,2,?,"Dewsbury-Hall (MID, ?)",1.0,0.7,0.85,1.7944444444444445,0.0,2.5027777777777778,2.14861,-7,0,8,5,4.25,0,1,0,0,0,1,0,1↓,-1.1486100000000001
179,Mykhailo,Mudryk,MID,CHE,2,?,"Mudryk (MID, ?)",1.0,0.7,0.85,1.7944444444444445,0.0,2.5027777777777778,2.14861,-7,0,8,5,4.25,0,0,1,1,0,2,0,~,-0.14861000000000013
184,Renato,Palma Veiga,MID,CHE,2,?,"Renato Veiga (MID, ?)",1.0,0.7,0.85,1.7944444444444445,0.0,2.5027777777777778,2.14861,-7,0,8,5,4.25,2,0,1,0,0,3,0,~,0.8513899999999999
178,Marc,Guiu Paz,FWD,CHE,1,?,"Marc Guiu (FWD, ?)",1.0,0.3,0.65,1.3722222222222222,0.0,1.9138888888888888,1.64306,-7,0,8,5,3.25,0,0,0,0,0,0,0,2↓,-1.64306
150,Andrey,Nascimento dos Santos,MID,CHE,0,?,"Andrey Santos (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,8,5,0.0,0,0,0,0,0,0,0,~,0.0
151,Ângelo Gabriel,Borges Damaceno,MID,CHE,0,?,"Ângelo (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,8,5,0.0,0,0,0,0,0,0,0,~,0.0
153,Benoît,Badiashile,DEF,CHE,0,?,"B.Badiashile (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-26,0,5,0.0,0,0,0,0,1,1,0,~,1.0
154,Lucas,Bergström,GKP,CHE,0,?,"Bergström (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-26,0,5,0.0,0,0,0,0,0,0,0,~,0.0
155,Marcus,Bettinelli,GKP,CHE,0,?,"Bettinelli (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-26,0,5,0.0,0,0,0,0,0,0,0,~,0.0
158,Cesare,Casadei,MID,CHE,0,?,"Casadei (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,8,5,0.0,0,0,0,0,0,0,0,~,0.0
160,Ben,Chilwell,DEF,CHE,0,?,"Chilwell (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-26,0,5,0.0,0,0,0,0,0,0,0,~,0.0
161,Carney,Chukwuemeka,MID,CHE,0,?,"Chukwuemeka (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,8,5,0.0,0,0,0,0,0,0,0,~,0.0
164,David Datro,Fofana,FWD,CHE,0,?,"D.D.Fofana (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,8,5,0.0,0,0,0,0,0,0,0,~,0.0
165,Deivid Washington,de Souza Eugênio,FWD,CHE,0,?,"Deivid (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,8,5,0.0,0,0,0,0,0,0,0,~,0.0
167,Axel,Disasi,DEF,CHE,0,?,"Disasi (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-26,0,5,0.0,6,1,0,0,0,7,0,5↑,7.0
169,Conor,Gallagher,MID,CHE,0,?,"Gallagher (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,8,5,0.0,0,0,0,0,0,0,0,~,0.0
170,Alfie,Gilchrist,DEF,CHE,0,?,"Gilchrist (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-26,0,5,0.0,0,0,0,0,0,0,0,~,0.0
172,Reece,James,DEF,CHE,0,?,"James (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-26,0,5,0.0,0,0,0,0,0,0,0,~,0.0
173,Omari,Kellyman,MID,CHE,0,?,"Kellyman (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,8,5,0.0,0,0,0,0,0,0,0,~,0.0
175,Romelu,Lukaku Bolingoli,FWD,CHE,0,?,"Lukaku (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,8,5,0.0,0,0,0,0,0,0,0,~,0.0
176,Malang,Sarr,DEF,CHE,0,?,"M.Sarr (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-26,0,5,0.0,0,0,0,0,0,0,0,~,0.0
183,Đorđe,Petrović,GKP,CHE,0,?,"Petrović (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-26,0,5,0.0,0,0,0,0,0,0,0,~,0.0
187,Tosin,Adarabioyo,DEF,CHE,0,?,"Tosin (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-26,0,5,0.0,1,6,0,1,-1,7,0,5↑,7.0
386,Jadon,Sancho,MID,CHE,0,?,"Sancho (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,0,8,5,0.0,3,4,9,2,1,19,0,7↑,19.0
575,Caleb,Wiley,DEF,CHE,0,?,"Wiley (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-26,0,5,0.0,0,0,0,0,0,0,0,~,0.0
581,Filip,Jørgensen,GKP,CHE,0,?,"Jørgensen (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,-26,0,5,0.0,0,0,0,0,0,0,0,~,0.0
199,Eberechi,Eze,MID,CRY,14,?,"Eze (MID, ?)",4.7,4.7,4.7,6.527777777777779,0.0,5.483333333333334,6.00556,-20,0,-24,5,23.5,2,3,2,2,2,11,0,4↑,4.99444
201,Dean,Henderson,GKP,CRY,7,?,"Henderson (GKP, ?)",2.3,2.3,2.3,3.194444444444444,4.6,0.0,3.89722,-20,-9,0,5,11.5,1,9,1,3,3,17,0,6↑,13.10278
211,Daniel,Muñoz,DEF,CRY,6,?,"Muñoz (DEF, ?)",2.0,2.0,2.0,2.777777777777778,4.0,0.0,3.38889,-20,-9,0,5,10.0,1,6,1,1,1,10,0,4↑,6.61111
216,Adam,Wharton,MID,CRY,6,?,"Wharton (MID, ?)",2.0,2.0,2.0,2.777777777777778,0.0,2.333333333333333,2.55556,-20,0,-24,5,10.0,2,1,2,1,0,6,0,3↑,3.44444
193,Cheick,Doucouré,MID,CRY,5,?,"C.Doucouré (MID, ?)",2.5,1.7,2.1,2.9166666666666665,0.0,2.45,2.68333,-20,0,-24,5,10.5,1,0,0,0,0,1,0,2↓,-1.6833300000000002
207,Jean-Philippe,Mateta,FWD,CRY,5,?,"Mateta (FWD, ?)",1.7,1.7,1.7,2.361111111111111,0.0,1.9833333333333332,2.17222,-20,0,-24,5,8.5,13,1,2,1,1,18,0,6↑,15.82778
205,Daichi,Kamada,MID,CRY,4,?,"Kamada (MID, ?)",1.3,1.3,1.3,1.805555555555556,0.0,1.5166666666666666,1.66111,-20,0,-24,5,6.5,1,3,2,1,1,8,0,4↑,6.33889
210,Tyrick,Mitchell,DEF,CRY,4,?,"Mitchell (DEF, ?)",1.3,1.3,1.3,1.805555555555556,2.6,0.0,2.20278,-20,-9,0,5,6.5,4,6,1,1,2,14,0,6↑,11.79722
206,Jefferson,Lerma Solís,MID,CRY,3,?,"Lerma (MID, ?)",1.5,1.0,1.25,1.736111111111111,0.0,1.4583333333333333,1.59722,-20,0,-24,5,6.25,0,1,2,1,1,5,0,3↑,3.40278
194,Chris,Richards,DEF,CRY,3,?,"C.Richards (DEF, ?)",1.0,1.0,1.0,1.388888888888889,2.0,0.0,1.69444,-20,-9,0,5,5.0,0,6,0,0,0,6,0,4↑,4.30556
200,Marc,Guéhi,DEF,CRY,3,?,"Guéhi (DEF, ?)",1.0,1.0,1.0,1.388888888888889,2.0,0.0,1.69444,-20,-9,0,5,5.0,1,6,9,2,2,20,0,7↑,18.30556
585,Ismaïla,Sarr,MID,CRY,3,?,"I.Sarr (MID, ?)",1.0,1.0,1.0,1.388888888888889,0.0,1.1666666666666667,1.27778,-20,0,-24,5,5.0,4,1,1,1,1,8,0,4↑,6.72222
196,Nathaniel,Clyne,DEF,CRY,2,?,"Clyne (DEF, ?)",2.0,0.7,1.35,1.875,2.7,0.0,2.2875,-20,-9,0,5,6.75,1,0,0,6,0,7,0,4↑,4.7125
203,Will,Hughes,MID,CRY,2,?,"Hughes (MID, ?)",1.0,0.7,0.85,1.1805555555555556,0.0,0.9916666666666668,1.08611,-20,0,-24,5,4.25,1,0,1,0,2,4,0,3↑,2.9138900000000003
214,Jeffrey,Schlupp,MID,CRY,2,?,"Schlupp (MID, ?)",1.0,0.7,0.85,1.1805555555555556,0.0,0.9916666666666668,1.08611,-20,0,-24,5,4.25,1,1,1,0,1,4,0,3↑,2.9138900000000003
195,Chadi,Riad Dnanou,DEF,CRY,1,?,"Chadi Riad (DEF, ?)",1.0,0.3,0.65,0.902777777777778,1.3,0.0,1.10139,-20,-9,0,5,3.25,0,0,0,0,0,0,0,1↓,-1.10139
11,Eddie,Nketiah,FWD,CRY,0,?,"Nketiah (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,0,-24,5,0.0,2,2,2,1,2,9,0,5↑,9.0
159,Trevoh,Chalobah,DEF,CRY,0,?,"Chalobah (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,-9,0,5,0.0,0,0,0,2,2,4,0,3↑,4.0
190,Naouirou,Ahamada,MID,CRY,0,?,"Ahamada (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,0,-24,5,0.0,0,0,0,0,0,0,0,~,0.0
197,Malcolm,Ebiowei,MID,CRY,0,?,"Ebiowei (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,0,-24,5,0.0,0,0,0,0,0,0,0,~,0.0
202,Rob,Holding,DEF,CRY,0,?,"Holding (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,-9,0,5,0.0,0,0,0,0,0,0,0,~,0.0
208,Matheus,França de Oliveira,MID,CRY,0,?,"M.França (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,0,-24,5,0.0,0,0,0,0,0,0,0,~,0.0
209,Remi,Matthews,GKP,CRY,0,?,"Matthews (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,-9,0,5,0.0,0,0,0,0,0,0,0,~,0.0
212,David,Ozoh,MID,CRY,0,?,"Ozoh (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,0,-24,5,0.0,0,0,0,0,0,0,0,~,0.0
213,Jesurun,Rak-Sakyi,MID,CRY,0,?,"Rak-Sakyi (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,0,-24,5,0.0,0,0,0,0,0,0,0,~,0.0
215,Joel,Ward,DEF,CRY,0,?,"Ward (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,-9,0,5,0.0,0,0,0,0,0,0,0,~,0.0
445,Matt,Turner,GKP,CRY,0,?,"Turner (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,-9,0,5,0.0,0,0,0,0,0,0,0,~,0.0
644,Franco,Umeh-Chibueze,MID,CRY,0,?,"Umeh-Chibueze (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,0,-24,5,0.0,0,0,0,0,0,0,0,~,0.0
645,Justin,Devenny,MID,CRY,0,?,"Devenny (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,0,-24,5,0.0,0,0,0,0,0,0,0,~,0.0
646,Asher,Agbinone,MID,CRY,0,?,"Agbinone (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,0,-24,5,0.0,0,0,0,0,1,1,0,~,1.0
647,Kaden,Rodney,MID,CRY,0,?,"Rodney (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,0,-24,5,0.0,0,0,0,0,0,0,0,~,0.0
650,Maxence,Lacroix,DEF,CRY,0,?,"Lacroix (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20,-9,0,5,0.0,1,5,4,2,2,14,0,6↑,14.0
220,Dominic,Calvert-Lewin,FWD,EVE,16,?,"Calvert-Lewin (FWD, ?)",5.3,5.3,5.3,8.833333333333332,0.0,10.011111111111113,9.42222,-15,0,-11,5,26.5,6,2,1,2,2,13,0,3↑,3.5777800000000006
230,Dwight,McNeil,MID,EVE,10,?,"McNeil (MID, ?)",3.3,3.3,3.3,5.499999999999999,0.0,6.2333333333333325,5.86667,-15,0,-11,5,16.5,12,2,15,2,6,37,0,7↑,31.13333
228,Michael,Keane,DEF,EVE,7,?,"Keane (DEF, ?)",2.3,2.3,2.3,3.833333333333333,3.961111111111111,0.0,3.89722,-15,-14,0,5,11.5,1,1,0,6,14,22,0,7↑,18.10278
222,Idrissa,Gueye,MID,EVE,6,?,"Gana (MID, ?)",2.0,2.0,2.0,3.333333333333333,0.0,3.7777777777777777,3.55556,-15,0,-11,5,10.0,2,0,1,1,3,7,0,3↑,3.44444
224,Jack,Harrison,MID,EVE,5,?,"Harrison (MID, ?)",1.7,1.7,1.7,2.833333333333333,0.0,3.211111111111111,3.02222,-15,0,-11,5,8.5,2,1,4,3,3,13,0,5↑,9.97778
226,Tim,Iroegbunam,MID,EVE,5,?,"Iroegbunam (MID, ?)",1.7,1.7,1.7,2.833333333333333,0.0,3.211111111111111,3.02222,-15,0,-11,5,8.5,1,1,0,1,0,3,0,~,-0.022219999999999906
217,Abdoulaye,Doucouré,MID,EVE,4,?,"A.Doucoure (MID, ?)",1.3,1.3,1.3,2.1666666666666665,0.0,2.4555555555555557,2.31111,-15,0,-11,5,6.5,0,2,2,3,3,10,0,5↑,7.68889
232,Iliman,Ndiaye,FWD,EVE,4,?,"Ndiaye (FWD, ?)",1.3,1.3,1.3,2.1666666666666665,0.0,2.4555555555555557,2.31111,-15,0,-11,5,6.5,1,8,3,2,9,23,0,7↑,20.68889
235,Jordan,Pickford,GKP,EVE,4,?,"Pickford (GKP, ?)",1.3,1.3,1.3,2.1666666666666665,2.238888888888889,0.0,2.20278,-15,-14,0,5,6.5,2,2,2,15,6,27,0,7↑,24.79722
218,Norberto Bercique,Gomes Betuncal,FWD,EVE,3,?,"Beto (FWD, ?)",1.0,1.0,1.0,1.6666666666666667,0.0,1.8888888888888888,1.77778,-15,0,-11,5,5.0,1,0,0,0,0,1,0,~,-0.7777799999999999
231,Vitalii,Mykolenko,DEF,EVE,2,?,"Mykolenko (DEF, ?)",0.7,0.7,0.7,1.1666666666666663,1.2055555555555555,0.0,1.18611,-15,-14,0,5,3.5,1,0,2,0,7,10,0,5↑,8.81389
221,Séamus,Coleman,DEF,EVE,1,?,"Coleman (DEF, ?)",1.0,0.3,0.65,1.0833333333333333,1.1194444444444445,0.0,1.10139,-15,-14,0,5,3.25,0,0,0,0,0,0,0,1↓,-1.10139
225,Mason,Holgate,DEF,EVE,1,?,"Holgate (DEF, ?)",1.0,0.3,0.65,1.0833333333333333,1.1194444444444445,0.0,1.10139,-15,-14,0,5,3.25,0,0,0,0,0,0,0,1↓,-1.10139
577,Jesper,Lindstrøm,MID,EVE,1,?,"Lindstrøm (MID, ?)",1.0,0.3,0.65,1.0833333333333333,0.0,1.2277777777777776,1.15556,-15,0,-11,5,3.25,1,3,1,0,0,5,0,3↑,3.84444
603,Harrison,Armstrong,MID,EVE,1,?,"Armstrong (MID, ?)",1.0,0.3,0.65,1.0833333333333333,0.0,1.2277777777777776,1.15556,-15,0,-11,5,3.25,0,0,0,0,0,0,0,1↓,-1.15556
